character,jap text,Eng,Esp
Kentou Kanami (talking),"あ、大丈夫。 お給料で充分やってけるから。
気持ちだけ貰っておくね。 ありがとう、山本さん。","Oh, don't worry. My salary is enough to get by.
I'll just take it as a token of my appreciation. Thank you, Yamamoto.","No te preocupes. Puedo arreglármelas con mi sueldo.
Me quedo con tus sentimientos. Gracias, Yamamoto."
Kentou Kanami (talking),ＧＡＬバーガー……,GAL Burger……,GAL Burger……
Yamamoto Akuji (talking),ああ。,Oh.,Oh.
Kentou Kanami (talking),服は魅かれるんだけど、 仕事が性に合わないんで、 パスさせて。,"The clothes fascinate me, but the work is not in my nature, so I'll have to pass.","La ropa me fascina, pero el trabajo no está en mi naturaleza, así que déjame pasar."
Kentou Kanami (talking),民華ちゃーん。,Minka chan.,Minka chan.
Haku Minka (talking),あ、おかえり、かなみちゃん。,"Oh, welcome back, Kanami-chan.","Ah, bienvenida, Kanami-chan."
Kentou Kanami (talking),どう？ 奥さん仕事は慣れた？,How's it going? How's your wife getting used to the job?,¿Cómo va todo? ¿Te estás acostumbrando al trabajo de tu mujer?
Haku Minka (talking),んー…一人分増えただけで、 特に変わった事はないから、順調かな？,"Hmmm… one more person, nothing unusual, so I guess all is well?","Um… es sólo una persona más, nada realmente diferente, así que supongo que va bien?"
Kentou Kanami (talking),そっか、よかった。,I see. Good.,"Ya veo, bien."
Haku Minka (talking),かなみちゃんは？ 山本さん、人使い荒くない？,"What about Kanami? Yamamoto, aren't you rough with people?","¿Qué pasa con Kanami? Yamamoto, ¿eres duro con la gente?"
Kentou Kanami (talking),"あー、平気平気。 遅刻にうるさいのだけかな。
でも、遅刻するのは、私が悪いから。","Oh, I'm fine, I'm fine. I guess I'm just picky about being late.
But it's my fault if I'm late.","Oh, estoy bien, estoy bien. Supongo que soy muy exigente en cuanto a llegar tarde.
Pero es mi culpa si llego tarde."
Haku Minka (talking),んー、微妙。,"Hmmm, subtle.","Hmmm, sutil."
Kentou Kanami (talking),微妙かー。 えへへ。,"Subtle, huh? Heh heh.","Sutil, ¿eh? Je, je."
Haku Minka (talking),ふふ……,Hmmm… ……,Hmmm… ……
narrator,かなみと梅清が、道場で向き合って 正座していた。,Kanami and Baisei were sitting on the floor facing each other in the dojo.,"Kanami y Baisei estaban sentados en posición vertical, uno frente al otro en el dojo."
Rou Baisei (talking),話はわかった。 今以上に強くなりたいのだな。,I understand your story. You want to be stronger than you are now.,Entiendo su historia. Quieres ser más fuerte de lo que eres ahora.
Kentou Kanami (talking),はい、狼先生。,"Yes, Dr. Rou.","Sí, profesor de Rou."
Rou Baisei (talking),それでは、本気でやるとしよう。 もしもの時の覚悟は出来ているか？,So let's get serious. Are you ready for the what-ifs?,"Entonces, pongámonos serios. ¿Estás preparado para los “y si”?"
Kentou Kanami (talking),――はい。,--Yes.,-- Sí.
Rou Baisei (talking),では――,"Well, then--",Entonces…
Kentou Kanami (talking),お願いします！！,Please!,¡¡Por favor!!
Kentou Kanami (talking),はあっ…！！ はぁぁぁっ……！！！,Huh…! Huh!!! ……!!!,¡¡¡Haaah…!!! Hah!!! ……!!!
Rou Baisei (talking),よくついてこれたな、かなみ。,"I'm surprised you could keep up, Kanami.","¿Cómo te las has arreglado para seguir nuestro ritmo, Kanami?"
Kentou Kanami (talking),狼先生……,Rou Teacher ……,Rou Profesor ……
Rou Baisei (talking),"これで、お前が望む通りに強くなったかは わからぬが、以前のお前を越える力は つけたはず。
これからもその精進の心、 忘れては駄目だぞ。","I don't know if this has made you as strong as you want to be, but it has made you stronger than you were before.
You must not forget your devotion from now on.","No sé si esto te ha hecho tan fuerte como quisieras, pero te ha hecho más fuerte de lo que eras antes.
No debes olvidar tu devoción a partir de ahora."
Kentou Kanami (talking),はい！ ありがとうございました…！,Yes! Thank you very much…!,¡¡Sí!! ¡Muchas gracias…!
Kentou Kanami (talking),るん　るるん。,Rurun Rurun.,Lun Lun Lun.
narrator,かなみがご機嫌で歩いている。,Kanami is walking around in a good mood.,Kanami anda de buen humor.
Kentou Kanami (talking),"あ~、こんなにお洋服買ったの 初めて~。
下着も買っちゃった。 だって目が合っちゃったんだもーん。
かっわいー、カエルさんのショーツー。 うっふふー。","I've never bought so many clothes!
I also bought some underwear. Because our eyes met.
Cute little frog shorts. They're so cute!","Nunca he comprado tanta ropa.
También compré ropa interior. Porque nuestros ojos se encontraron.
Bonitos pantalones cortos de rana. ¡Son tan lindos!"
Kentou Kanami (talking),参ります！,Here I come!,¡Ya voy!
