"character";"jap text";"Eng";"Esp"
"__system__??";"{☆プリシラ = 13:";"";""
"__system__??";"}";"";""
"__system__??";"{(☆プリシラ = 27) * (☆呼び出し = 0):";"";""
"__system__??";"{RETURN = 2:";"";""
"__system__??";"}";"";""
"__system__??";"{RETURN = 1:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(☆プリシラ = 26) * (☆呼び出し = 0):";"";""
"__system__??";"{RETURN = 2:";"";""
"__system__??";"}";"";""
"__system__??";"{RETURN = 1:";"";""
"__system__??";"{RETURN = 2:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(☆プリシラ = 25) * (☆呼び出し = 0):";"";""
"__system__??";"{RETURN = 2:";"";""
"__system__??";"}";"";""
"__system__??";"{RETURN = 1:";"";""
"__system__??";"{RETURN = 2:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(☆プリシラ = 24) * (☆呼び出し = 0):";"";""
"__system__??";"{RETURN = 2:";"";""
"__system__??";"}";"";""
"__system__??";"{RETURN = 1:";"";""
"__system__??";"{RETURN = 2:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(☆プリシラ = 23) * (☆呼び出し = 0):";"";""
"__system__??";"{RETURN = 2:";"";""
"__system__??";"}";"";""
"__system__??";"{RETURN = 1:";"";""
"__system__??";"{RETURN = 2:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(☆プリシラ = 22) * (☆呼び出し = 0):";"";""
"__system__??";"{RETURN = 2:";"";""
"__system__??";"}";"";""
"__system__??";"{RETURN = 1:";"";""
"__system__??";"{RETURN = 2:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{☆プリシラ = 21:";"";""
"__system__??";"{RETURN = 2:";"";""
"__system__??";"}";"";""
"__system__??";"{RETURN = 1:";"";""
"__system__??";"{★★殺 \ 0:";"";""
"__system__??";"}";"";""
"__system__??";"{RETURN = 2:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{☆呼び出し \ 0:";"";""
"__system__??";"}";"";""
"__system__??";"{(☆羽黒 = 10) + (☆羽黒 = 20):";"";""
"__system__??";"{☆羽黒 = 10:";"";""
"__system__??";"}";"";""
"__system__??";"{☆羽黒 = 20:";"";""
"__system__??";"}";"";""
"__system__??";"{RETURN = 10:";"";""
"__system__??";"}";"";""
"__system__??";"{RETURN = 20:";"";""
"__system__??";"}";"";""
"__system__??";"{RETURN = 99:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{☆たね = 3:";"";""
"__system__??";"}";"";""
"__system__??";"{☆たね = 13:";"";""
"__system__??";"}";"";""
"__system__??";"{☆民華 = 11:";"";""
"__system__??";"}";"";""
"__system__??";"{☆民華 = 10:";"";""
"__system__??";"}";"";""
"__system__??";"{(★結婚 = 1) * (☆タマネギ \ 0):";"";""
"__system__??";"}";"";""
"__system__??";"{(RND \ 0) * (☆遙／死 = 1):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆つかさ = 5) * (☆貴神 > 3):";"";""
"__system__??";"}";"";""
"__system__??";"{(★わかめ組 = 3) * (R支配[3] = 1) * (P1フラグ[3] = 3):";"";""
"__system__??";"{☆市橋蘭 = 1:";"";""
"__system__??";"} else {";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (GOLD < 100) * (☆ＤＡＴＥ > 13) * (☆島本／金 < 2):";"";""
"__system__??";"}";"";""
"__system__??";"{☆アンリ = 16:";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (☆青葉イベント > 2) * (D13 = 0):";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (D12 \ 0) * (☆青葉イベント = 1):";"";""
"__system__??";"}";"";""
"__system__??";"{(★愛 = 1) * (☆明里 = 1):";"";""
"__system__??";"}";"";""
"__system__??";"{☆ギガフロート = 3:";"";""
"__system__??";"}";"";""
"__system__??";"{☆優先 \ 0:";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (☆鬼門２ = 9):";"";""
"__system__??";"}";"";""
"__system__??";"{★愛 = 1:";"";""
"__system__??";"{(☆民華 = 1) * (☆ＤＡＴＥ > 9):";"";""
"__system__??";"}";"";""
"__system__??";"{☆民華 = 2:";"";""
"__system__??";"}";"";""
"__system__??";"{(★★民華 = 1) * (☆民華 < 10) * (★わかめ組 = 3):";"";""
"__system__??";"}";"";""
"__system__??";"{☆民華 = 20:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{☆アンリ \ 0:";"";""
"__system__??";"{(☆アンリ = 1) * (☆ＤＡＴＥ > 9):";"";""
"__system__??";"}";"";""
"__system__??";"{☆アンリ = 2:";"";""
"__system__??";"}";"";""
"__system__??";"{(★★アンリ = 1) * (☆アンリ < 10) * (★わかめ組 = 3):";"";""
"__system__??";"{☆アンリ < 8:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{☆アンリ = 17:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{★★殺 \ 0:";"";""
"__system__??";"{☆たね = 21:";"";""
"__system__??";"}";"";""
"__system__??";"{☆殺時間 = 0:";"";""
"__system__??";"{☆殺 = 2:";"";""
"__system__??";"}";"";""
"__system__??";"{☆殺 = 3:";"";""
"__system__??";"}";"";""
"__system__??";"{☆殺 = 4:";"";""
"__system__??";"}";"";""
"__system__??";"{☆殺 = 5:";"";""
"__system__??";"}";"";""
"__system__??";"{☆殺 = 6:";"";""
"__system__??";"}";"";""
"__system__??";"{☆殺 = 7:";"";""
"__system__??";"}";"";""
"__system__??";"{☆殺 = 8:";"";""
"__system__??";"}";"";""
"__system__??";"{☆殺 = 9:";"";""
"__system__??";"}";"";""
"__system__??";"{☆殺 = 10:";"";""
"__system__??";"}";"";""
"__system__??";"{☆殺 = 11:";"";""
"__system__??";"}";"";""
"__system__??";"{☆殺 = 12:";"";""
"__system__??";"}";"";""
"__system__??";"{☆殺 = 13:";"";""
"__system__??";"}";"";""
"__system__??";"{☆殺 = 14:";"";""
"__system__??";"}";"";""
"__system__??";"{☆殺 = 15:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{★愛 \ 5:";"";""
"__system__??";"{(☆殺 = 3) * (B地域[D12] = B地域[D11]):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆殺 = 5) * (B地域[D12] = B地域[D11]):";"";""
"__system__??";"}";"";""
"__system__??";"{☆殺 = 7:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{D11 \ 0:";"";""
"__system__??";"{(☆プリシラ = 2) * (B地域[D11] \ 0):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆プリシラ = 4) * (B地域[D11] \ 0):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆プリシラ = 5) * (B地域[D11] \ 0):";"";""
"__system__??";"{RETURN = 1:";"";""
"__system__??";"{RND \ 0:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(☆プリシラ = 6) * (B地域[D11] \ 0):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆プリシラ < 10) * (☆イハビーラ > 19):";"";""
"__system__??";"{RETURN = 1:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{D11 \ 0:";"";""
"__system__??";"{((☆加賀元子 = 3) + (☆加賀元子 = 4)) * (★愛 = 0):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆加賀元子 = 5) * (B地域[D12] = B地域[D11]) * (B地域[D11] \ 0) * (★愛 = 0):";"";""
"__system__??";"{RETURN = 1:";"";""
"__system__??";"}";"";""
"__system__??";"{RETURN = 2:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(☆元子時間 = 0) * (★愛 = 2):";"";""
"__system__??";"{☆加賀元子 = 12:";"";""
"__system__??";"}";"";""
"__system__??";"{(☆加賀元子 = 13) * (☆ギガフロート = 0):";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(★愛 = 3) * (☆喜久子 \ 0) * (☆喜久子時間 = 0) * (☆ギガフロート = 0):";"";""
"__system__??";"{☆喜久子 = 1:";"";""
"__system__??";"}";"";""
"__system__??";"{☆喜久子 = 2:";"";""
"__system__??";"}";"";""
"__system__??";"{☆喜久子 = 4:";"";""
"__system__??";"}";"";""
"__system__??";"{☆喜久子 = 3:";"";""
"__system__??";"}";"";""
"__system__??";"{☆喜久子 = 5:";"";""
"__system__??";"}";"";""
"__system__??";"{☆喜久子 = 6:";"";""
"__system__??";"}";"";""
"__system__??";"{☆喜久子 = 7:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{☆イハビーラ = 10:";"";""
"__system__??";"}";"";""
"__system__??";"{(☆イハビーラ = 12) * (☆プリシラ > 2):";"";""
"__system__??";"{RETURN = 1:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{☆苺 = 1:";"";""
"__system__??";"}";"";""
"__system__??";"{☆イルラカムイ = 1:";"";""
"__system__??";"}";"";""
"__system__??";"{(☆イルラカムイ = 11) * (D11 \ 0):";"";""
"__system__??";"}";"";""
"__system__??";"{☆秋光 = 1:";"";""
"__system__??";"}";"";""
"__system__??";"{☆郷田 = 1:";"";""
"__system__??";"}";"";""
"__system__??";"{☆香太郎 = 1:";"";""
"__system__??";"}";"";""
"__system__??";"{☆相馬鱗 = 1:";"";""
"__system__??";"}";"";""
"__system__??";"{☆鴉丸羅喉 = 1:";"";""
"__system__??";"}";"";""
"__system__??";"{☆星川翼 = 1:";"";""
"__system__??";"}";"";""
"__system__??";"{(★わかめ組 = 2) * (☆わかめ戦闘回数２ = 10) * (☆わかめ戦闘回数 > 15):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆ＤＡＴＥ > 3) * (☆タマネギ = 0) * (★調教 \ 0):";"";""
"__system__??";"{RETURN = 1:";"";""
"__system__??";"}";"";""
"__system__??";"{RETURN = 99:";"";""
"__system__??";"}";"";""
"__system__??";"{RETURN = 999:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(☆ＤＡＴＥ > 6) * (★調教 = 0) * (☆ギャルバーガー = 0):";"";""
"__system__??";"}";"";""
"__system__??";"{☆ギャルバーガー = 2:";"";""
"__system__??";"}";"";""
"__system__??";"{(☆海音 = 21) * (D11 \ 0):";"";""
"__system__??";"}";"";""
"__system__??";"{☆海音 = 5:";"";""
"__system__??";"}";"";""
"__system__??";"{☆たね = 19:";"";""
"__system__??";"}";"";""
"__system__??";"{(★那古教 = 2) * (☆那古Ｃ = 2):";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (B最大運[D11] < 4):";"";""
"__system__??";"{(☆キャット < 2) * (☆キャット寿命 + 3 < ☆ＤＡＴＥ):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆キャット = 3) * (☆キャット寿命 + 6 < ☆ＤＡＴＥ):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆キャット = 4) * (☆キャット寿命 + 9 < ☆ＤＡＴＥ):";"";""
"__system__??";"{D12 \ 0:";"";""
"__system__??";"}";"";""
"__system__??";"{(D12 \ 0) * (RETURN \ 2):";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(☆キャット = 5) * (☆キャット寿命 + 12 < ☆ＤＡＴＥ):";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(☆キャット < 10) * (☆キャット > 5) * (☆キャット寿命 + 18 < ☆ＤＡＴＥ):";"";""
"__system__??";"{☆キャット = 9:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(★★那古 > 1) * (☆キャット = 12):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆キャット = 13) * (RND \ 0):";"";""
"__system__??";"}";"";""
"__system__??";"{D11 \ 0:";"";""
"__system__??";"{☆長崎 < 5:";"";""
"__system__??";"}";"";""
"__system__??";"{☆長崎 = 5:";"";""
"__system__??";"}";"";""
"__system__??";"{(☆長崎気持ち = 0) * (☆長崎 < 5):";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(☆貴神 = 1) * (★わかめ組 = 3):";"";""
"__system__??";"}";"";""
"__system__??";"{(R支配[5] = 1) * (☆貴神 = 0) * (★わかめ組 \ 3):";"";""
"__system__??";"}";"";""
"__system__??";"{(R支配[5] = 1) * (☆貴神 = 3) * (☆つかさ \ 1):";"";""
"__system__??";"}";"";""
"__system__??";"{(R支配[5] = 1) * (☆貴神 = 5) * (☆つかさ \ 1):";"";""
"__system__??";"}";"";""
"__system__??";"{(R支配[5] = 1) * (☆貴神 = 8) * (☆つかさ \ 1):";"";""
"__system__??";"}";"";""
"__system__??";"{(R支配[5] = 1) * (☆貴神 = 10) * (☆つかさ \ 1):";"";""
"__system__??";"}";"";""
"__system__??";"{(R支配[5] = 1) * (☆貴神 = 12) * (☆つかさ \ 1):";"";""
"__system__??";"}";"";""
"__system__??";"{(R支配[5] = 1) * (☆貴神 = 14) * (☆つかさ \ 1):";"";""
"__system__??";"}";"";""
"__system__??";"{(R支配[5] = 1) * (☆貴神 = 17) * (☆つかさ \ 1):";"";""
"__system__??";"}";"";""
"__system__??";"{(RND = 1) * ((☆つかさ = 3) + (☆つかさ = 4)) * (GOLD > 400):";"";""
"__system__??";"}";"";""
"__system__??";"{(R支配[9] = 1) * (D11 \ 0) * (B地域[D11] = 9):";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (I装備[33] = D11) * (Bスキル[D11] \ 69):";"";""
"__system__??";"}";"";""
"__system__??";"{I装備[34] = 0:";"";""
"__system__??";"}";"";""
"__system__??";"{D11 \ 0:";"";""
"__system__??";"{(R支配[19] = 1) * (☆森田 = 0) * (B地域[D11] \ 0):";"";""
"__system__??";"}";"";""
"__system__??";"{(B地域[D11] = 19) * (☆森田 = 1):";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{D11 \ 0:";"";""
"__system__??";"{(☆古宮 = 5) * (B地域[D11] = B地域[D12]) * (地域番号 \ 0):";"";""
"__system__??";"}";"";""
"__system__??";"{(D12 = 0) * (D13 = 0) * (☆古宮 > 0):";"";""
"__system__??";"{RND \ 0:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (☆遙 = 7):";"";""
"__system__??";"{RETURN = 0:";"";""
"__system__??";"}";"";""
"__system__??";"{RETURN = 1:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(☆遙 = 9) * (RND = 1):";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (B忠誠心[D11] < 30) * (☆乱数 = 1):";"";""
"__system__??";"}";"";""
"__system__??";"{(■ \ 0) * (D11 \ 0) * (☆金田 < 2):";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (D12 \ 0):";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (D12 \ 0) * (B地域[D11] = B地域[D12]) * (B忠誠タイプ[D11] = 3) * (☆鹿の子 < 10):";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (D12 = 0):";"";""
"__system__??";"}";"";""
"__system__??";"{(B地域[D11] = B地域[D12]) * (D11 \ 0) * (D12 \ 0) * (B地域[D11] \ 0):";"";""
"__system__??";"{RND \ 0:";"";""
"__system__??";"}";"";""
"__system__??";"{RND \ 0:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (D12 \ 0) * (S売り回数 \ 0):";"";""
"__system__??";"}";"";""
"__system__??";"{D11 \ 0:";"";""
"__system__??";"{(☆大杉 = 1) * (☆傀儡議会 \ 0):";"";""
"__system__??";"}";"";""
"__system__??";"{☆大杉 = 4:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(☆朝顔 = 12) * (D11 \ 0) * (☆パンイチ > 0) * (☆パンイチ < 10):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆傀儡議会 > 1) * (★桃山組 = 1) * (☆夕子２ = 0):";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (☆長崎気持ち = 2) * (☆長崎 < 5):";"";""
"__system__??";"}";"";""
"__system__??";"{D11 \ 0:";"";""
"__system__??";"{☆鬼門２ = 0:";"";""
"__system__??";"}";"";""
"__system__??";"{(☆鬼門 > 2) * (☆鬼門 < 10) * (★結婚 \ 0):";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (B地域[D11] = 28) * (☆社長 > 9):";"";""
"__system__??";"{☆ＷＷ = 11:";"";""
"__system__??";"}";"";""
"__system__??";"{☆ＷＷ = 12:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (☆浪梅清 = 1):";"";""
"__system__??";"}";"";""
"__system__??";"{D11 \ 0:";"";""
"__system__??";"{☆かなみ = 1:";"";""
"__system__??";"}";"";""
"__system__??";"{(☆かなみ = 3) * (D12 \ 0):";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(☆鴉葉 = 11) * (☆傀儡議会 \ 0):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆ＤＡＴＥ > 24) * (☆情け２５ = 0) * (☆ギガフロート = 0):";"";""
"__system__??";"{■ > 250:";"";""
"__system__??";"}";"";""
"__system__??";"{RETURN = 1:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(☆ＤＡＴＥ > 44) * (☆情け４５ = 0) * (☆ギガフロート = 0):";"";""
"__system__??";"{■ > 400:";"";""
"__system__??";"}";"";""
"__system__??";"{RETURN = 1:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(☆ＤＡＴＥ > 64) * (☆情け６５ = 0) * (☆ギガフロート = 0):";"";""
"__system__??";"{■ > 500:";"";""
"__system__??";"}";"";""
"__system__??";"{RETURN = 1:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (D12 \ 0) * (B地域[D11] = B地域[D12]) * (B地域[D11] \ 0):";"";""
"__system__??";"{☆古宮 = 1:";"";""
"__system__??";"}";"";""
"__system__??";"{☆古宮 = 2:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 = 0) * (D12 \ 0) * (D13 = 0) * (☆由女／イハビーラ = 0):";"";""
"__system__??";"{RND \ 0:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (D12 \ 0) * (☆那古Ｂ \ 12) * (B地域[D11] = B地域[D12]) * (B地域[D11] \ 0):";"";""
"__system__??";"{☆寧々 = 1:";"";""
"__system__??";"}";"";""
"__system__??";"{☆寧々 = 2:";"";""
"__system__??";"}";"";""
"__system__??";"{☆寧々 = 3:";"";""
"__system__??";"}";"";""
"__system__??";"{☆寧々 = 4:";"";""
"__system__??";"}";"";""
"__system__??";"{☆寧々 = 5:";"";""
"__system__??";"}";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (D12 \ 0) * (☆寧々／由女 = 0) * (B地域[D11] = B地域[D12]) * (B地域[D11] \ 0):";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (☆多田山 < 20) * (I装備[20] = D11):";"";""
"__system__??";"}";"";""
"__system__??";"{(D11 \ 0) * (地域番号 \ 0) * (☆多田山 < 20):";"";""
"__system__??";"{(☆庄吾／青葉 = 0) * (B地域[D11] = B地域[D12]):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆庄吾／加古 = 0) * (B地域[D11] = B地域[D12]):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆庄吾／衣笠 = 0) * (B地域[D11] = B地域[D12]):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆庄吾／岳画 = 0) * (B地域[D11] = B地域[D12]):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆庄吾／神原 = 0) * (B地域[D11] = B地域[D12]):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆庄吾／加賀 = 0) * (B地域[D11] = B地域[D12]):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆庄吾／乃木 = 0) * (B地域[D11] = B地域[D12]):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆庄吾／民華 = 0) * (B地域[D11] = B地域[D12]):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆庄吾／アンリ = 0) * (B地域[D11] = B地域[D12]):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆庄吾／プリシラ = 0) * (B地域[D11] = B地域[D12]):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆庄吾／森田 = 0) * (B地域[D11] = B地域[D12]):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆庄吾／辻家 = 0) * (B地域[D11] = B地域[D12]):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆庄吾／市橋 = 0) * (B地域[D11] = B地域[D12]):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆庄吾／森 = 0) * (B地域[D11] = B地域[D12]):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆庄吾／山沢 = 0) * (B地域[D11] = B地域[D12]):";"";""
"__system__??";"}";"";""
"__system__??";"{(☆庄吾／由女 = 0) * (B地域[D11] = B地域[D12]):";"";""
"__system__??";"}";"";""
