character,jap text,Eng,Esp
__system__??,{(★わかめ組 \ 3) * (☆ＤＡＴＥ = 10):,,
__system__??,{★愛 = 5:,,
__system__??,},,
__system__??,},,
__system__??,{(★わかめ組 = 3) * (☆一発 = 0):,,
__system__??,},,
__system__??,{(★那古教 = 2) * (☆一発 < 2) * (☆高山 = 0):,,
__system__??,},,
__system__??,{(★結婚 = 1) * (☆一発 < 10):,,
__system__??,},,
__system__??,{(☆一発 < 10) * ((★愛 = 2) + (★愛 = 3) + (★愛 = 4)):,,
__system__??,},,
__system__??,{(★★ＰＭ = 1) * (☆一発 < 12):,,
__system__??,},,
__system__??,{(☆殺 > 7) * (☆一発 > 11) * (☆一発 < 20):,,
__system__??,},,
__system__??,{(☆プリシラ > 22) * (☆一発 < 30):,,
__system__??,},,
__system__??,{(●ウィミィ = 0) * (★愛 \ 5):,,
__system__??,{(☆一発２ = 0) * (☆ＤＡＴＥ > 44):,,
__system__??,},,
__system__??,{(☆一発２ = 1) * (☆ＤＡＴＥ > 66):,,
__system__??,},,
__system__??,{(☆一発２ = 2) * (☆ＤＡＴＥ > 88):,,
__system__??,},,
__system__??,},,
__system__??,{●ヒロイン = 1:,,
__system__??,{(☆民華 = 0) * (☆ＤＡＴＥ > 5):,,
__system__??,},,
__system__??,{☆民華 = 8:,,
__system__??,},,
__system__??,{(☆民華 < 20) * (★★ＰＭ \ 0) * (★★民華 = 2):,,
__system__??,{☆民華 < 17:,,
__system__??,},,
__system__??,{☆民華 = 17:,,
__system__??,},,
__system__??,},,
__system__??,{(☆民華 = 19) * (★★民華 = 2):,,
__system__??,},,
__system__??,},,
__system__??,{●ヒロイン = 2:,,
__system__??,{(☆アンリ = 0) * (☆ＤＡＴＥ > 5):,,
__system__??,},,
__system__??,{☆アンリ = 3:,,
__system__??,},,
__system__??,{(★★アンリ = 2) * (☆アンリ = 10):,,
__system__??,},,
__system__??,},,
__system__??,{(☆選挙 \ 0) * (☆選挙 \ 10):,,
__system__??,},,
__system__??,{R支配[17] = 2:,,
__system__??,},,
__system__??,{(R支配[9] = 2) * (☆クロモン = 0):,,
__system__??,},,
__system__??,{R支配[16] = 2:,,
__system__??,},,
__system__??,{R支配[10] = 2:,,
__system__??,},,
__system__??,{(D11 \ 0) * (R青規模[32] > 2) * (☆海音 = 9):,,
__system__??,},,
__system__??,{☆麻薬戦争 = 2:,,
__system__??,},,
__system__??,{(☆麻薬戦争 = 4) * (■ = 0) * (D15 \ 0):,,
__system__??,},,
__system__??,{(☆麻薬戦争 = 6) * (■ = 0) * (D15 \ 0):,,
__system__??,},,
__system__??,{(☆麻薬戦争 = 7) * (RND \ 0):,,
__system__??,},,
__system__??,{(☆麻薬戦争 = 8) * (RND \ 0):,,
__system__??,},,
__system__??,{☆夜空 = 4:,,
__system__??,},,
__system__??,{(☆夜空 = 11) * (R支配[30] = 1) * (D10 = 0) * (D11 = 0):,,
__system__??,},,
__system__??,{(☆夜空 = 12) * (RND = 0):,,
__system__??,},,
__system__??,{(●神社 = 1) * (☆宗麟 = 0) * (★わかめ組 = 3):,,
__system__??,},,
__system__??,{☆宗麟 = 1:,,
__system__??,},,
__system__??,{☆宗麟 = 10:,,
__system__??,{★那古教 = 2:,,
__system__??,{●那古教 = 0:,,
__system__??,},,
__system__??,{●那古教 = 1:,,
__system__??,},,
__system__??,},,
__system__??,{★桃山組 = 2:,,
__system__??,},,
__system__??,},,
__system__??,{(☆苺 = 3) * (■ \ 0):,,
__system__??,},,
__system__??,{(☆苺 = 4) * (■ \ 0):,,
__system__??,},,
__system__??,{(☆苺 = 5) * (■ \ 0):,,
__system__??,{RND \ 0:,,
__system__??,{RND \ 0:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{(☆コンディ = 0) * ((R支配[23] = 1) + (R支配[27] = 1)):,,
__system__??,},,
__system__??,{(☆コンディ = 1) * (R支配[26] = 1):,,
__system__??,},,
__system__??,{(☆コンディ = 2) * (P3フラグ[26] = 1):,,
__system__??,{RETURN = 1:,,
__system__??,},,
__system__??,},,
__system__??,{(☆加賀元子監禁 = 1) * (☆わかめ > 9):,,
__system__??,},,
__system__??,{(☆加賀元子監禁 = 2) * (★わかめ組 = 3):,,
__system__??,},,
__system__??,{(R支配[4] = 1) * (☆神尾 = 0):,,
__system__??,},,
__system__??,{(☆たね = 0) * (☆ＤＡＴＥ > 17) * (●２部 = 1):,,
__system__??,},,
__system__??,{(☆神尾 \ 0) * (☆神尾 < 5):,,
__system__??,},,
__system__??,{(☆伊万里 = 0) * (P1フラグ[21] = 1) * (D11 \ 0):,,
__system__??,},,
__system__??,{☆伊万里 = 1:,,
__system__??,},,
__system__??,{(☆湯室 = 1) * (R支配[17] = 1):,,
__system__??,},,
__system__??,{(☆湯室 = 2) * (R支配[17] = 1):,,
__system__??,},,
__system__??,{(R支配[10] = 1) * (☆ＷＷ = 0) * (RND = 1):,,
__system__??,},,
__system__??,{(☆ＷＷ = 1) * (RND = 1):,,
__system__??,},,
__system__??,{((☆古宮 = 6) + (☆古宮 = 7)) * (☆ＤＡＴＥ > 80):,,
__system__??,},,
__system__??,{(R支配[7] = 1) * (☆友引 = 0):,,
__system__??,},,
__system__??,{☆友引 = 1:,,
__system__??,},,
__system__??,{☆友引 = 2:,,
__system__??,},,
__system__??,{☆友引 = 3:,,
__system__??,},,
__system__??,{(☆クロモン = 0) * ((R支配[3] = 1) + (R支配[4] = 1)):,,
__system__??,},,
__system__??,{☆クロモン = 1:,,
__system__??,},,
__system__??,{(★わかめ組 = 3) * (★那古教 = 1) * (RND = 0) * (☆神尾 < 8) * (R支配[16] = 9):,,
__system__??,{(●那古教 = 0) * (☆那古 > 4):,,
__system__??,},,
__system__??,{(●那古教 = 1) * (☆高山 > 2):,,
__system__??,},,
__system__??,},,
__system__??,{(☆つかさＢ = 0) * (☆ＤＡＴＥ > 15) * (☆つかさ < 5):,,
__system__??,{(☆貴神 > 2) * (☆つかさ = 3):,,
__system__??,},,
__system__??,},,
__system__??,{(☆猿田 = 0) * (☆ＤＡＴＥ > 10):,,
__system__??,},,
__system__??,{(☆猿田 = 1) * (★市議会 = 1):,,
__system__??,},,
__system__??,{(☆猿田 = 2) * (☆ＤＡＴＥ > 19):,,
__system__??,},,
__system__??,{☆猿田 = 10:,,
__system__??,},,
__system__??,{(★★猿田 = 1) * (☆青姫 > 9):,,
__system__??,},,
__system__??,{RND \ 0:,,
__system__??,},,
__system__??,{(☆イルラカムイ = 12) * (D11 \ 0):,,
__system__??,},,
__system__??,{(☆イルラカムイ = 13) * (D11 \ 0):,,
__system__??,},,
__system__??,{☆イルラカムイ = 14:,,
__system__??,},,
__system__??,{(☆海音 = 0) * (●海賊隊 = 1):,,
__system__??,{(R支配[3] = 1) + (R支配[9] = 1):,,
__system__??,},,
__system__??,},,
__system__??,{☆海音 = 1:,,
__system__??,},,
__system__??,{☆海音 = 2:,,
__system__??,},,
__system__??,{☆海音 = 3:,,
__system__??,},,
__system__??,{★わかめ組 = 2:,,
__system__??,{(☆わかめ戦争中 = 0) * (★★わかめ = 1):,,
__system__??,},,
__system__??,{☆わかめ戦争中 = 1:,,
__system__??,},,
__system__??,{(☆わかめ戦争中 = 2) * (★★わかめ = 3):,,
__system__??,},,
__system__??,{(☆わかめ戦争中 = 3) * (★★わかめ = 4):,,
__system__??,},,
__system__??,},,
__system__??,{(★那古教 = 2) * (●那古教 = 0):,,
__system__??,{☆吹雪 = 0:,,
__system__??,},,
__system__??,{☆吹雪 = 1:,,
__system__??,},,
__system__??,{☆吹雪 = 2:,,
__system__??,},,
__system__??,{☆吹雪 = 3:,,
__system__??,},,
__system__??,{☆吹雪 = 4:,,
__system__??,},,
__system__??,},,
__system__??,{(☆傀儡議会 \ 0) * (☆社長 = 0) * (★桃山組 \ 3):,,
__system__??,},,
__system__??,{(☆パンイチ = 2) * (★市議会 = 1):,,
__system__??,},,
__system__??,{(☆貴神２ = 0) * (☆貴神 > 2) * (☆貴神 < 15):,,
__system__??,},,
__system__??,{(☆貴神２ = 1) * (☆貴神 > 2) * (☆貴神 < 15):,,
__system__??,},,
__system__??,{(☆貴神２ = 2) * (☆貴神 > 2) * (☆貴神 < 15):,,
__system__??,},,
__system__??,{(☆海の王者 < 800) * (☆海の王者 > 49):,,
__system__??,},,
__system__??,{(R支配[32] = 1) * (☆海の王者 < 800):,,
__system__??,{■ = 0:,,
__system__??,},,
__system__??,{■ = 9:,,
__system__??,{RND < 5:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{☆金田 = 0:,,
__system__??,},,
__system__??,{(RND = 1) * (☆喜久子 > 2) * (☆喜久子 < 7) * (★愛 \ 3):,,
__system__??,},,
__system__??,{(RND = 1) * (☆鬼門 = 0):,,
__system__??,},,
__system__??,{(RND = 1) * (☆多田山 = 0):,,
__system__??,},,
__system__??,{(RND = 1) * (D11 \ 0) * (☆長崎 = 0):,,
__system__??,},,
__system__??,{(RND = 1) * (☆弾白 = 0) * (☆ギャルバーガー = 0):,,
__system__??,},,
__system__??,{(RND = 1) * (☆乃木 = 0):,,
__system__??,},,
__system__??,{(RND = 1) * (☆ＷＷ = 2):,,
__system__??,},,
__system__??,{(RND = 1) * (☆夜空 = 1):,,
__system__??,},,
__system__??,{(RND = 1) * (☆夜空 = 2):,,
__system__??,},,
__system__??,{(RND = 1) * (☆猿田 = 11) + (☆猿田 = 12) + (☆猿田 = 13):,,
__system__??,{RND = 1:,,
__system__??,},,
__system__??,{RND = 2:,,
__system__??,},,
__system__??,},,
__system__??,{(RND = 1) * (☆加奈 = 2):,,
__system__??,},,
