character,jap text,Eng,Esp
Upasu (talking),はい、悪司さん。 それじゃあ、しっかりお仕事してね。 イルラカムイ。,"Yes, Akuji. Well then, work hard. Ilulakamui.","Sí, señor Akuji. Pues bien, trabaja bien. Ilulakamui."
Ilulakamui (talking),あ、ああ……,"Oh, oh ……","Oh, oh ……"
Yamamoto Akuji (talking),お前さんも心配すんのはいいけど、 ほどほどにな。,"It's all right for you to worry, but not too much.","También está bien que te preocupes, pero con moderación."
Ilulakamui (talking),……う、うむ……,"…… um, um ……","…… um, um ……"
Yamamoto Akuji (talking),今俺が出来る精一杯の気持ちだ。 受け取ってくれるかい？,It's the best I can do right now. Will you accept it?,Es lo mejor que puedo hacer en este momento. ¿Lo aceptarás?
Ilulakamui (talking),イヤイライケレ（ありがとう）。,Iyairaikere (thank you).,Iyairaikere (Gracias).
narrator,イルラカムイは悪司が用意した金を、 恭しく受け取った。,Ilulakamui reverently accepted the money Akuji had prepared.,Ilulakamui aceptó con reverencia el dinero preparado por Akuji.
Yamamoto Akuji (talking),さっび~~~~！！！！,Sakibi~~~~！！！！,Sakibi~~~~！！！！
Takega Satsu (talking),でっかいどう…ほっかいどう……,Dekkido…hokkaido……,Dekodai… la Gran Muralla de Japón: ……
Yamamoto Akuji (talking),………………,………………,………………
Takega Satsu (talking),…………,…………,…………
Yamamoto Akuji (talking),さっちゃんも…… オオサカの子だったんだなぁ… ギャグを言うか……,Sacchan was also a child of…… osaka… gag or ……,Sacchan también era un niño de…… osaka… gag o ……
Takega Satsu (talking),"感心してどうする。
それより、イルラカムイとかいう男の 住んでいる村はここでいいのか？","What's the point of being impressed?
More importantly, is this the right village for a guy named Ilulakamui to live in?","¿Qué sentido tiene impresionarse?
Y lo que es más importante, ¿es éste el pueblo adecuado para que viva un hombre llamado Ilulakamui?"
Yamamoto Akuji (talking),ああ。 さっき手下が聞いてきたら、 英雄の家は村の中央の方らしい。,"Oh, yeah. My men just told me that the hero's house is in the center of the village.",Ah. Mi hombre acaba de decirme que la casa del héroe está en el centro del pueblo.
Takega Satsu (talking),英雄？,Hero?,¿Héroe?
Yamamoto Akuji (talking),だそーだ。 そんだけ強いって事なんだろ。,That's how strong they are. That's how strong they are.,Así de fuertes son. Así de fuertes son.
Takega Satsu (talking),だといいがな。,I hope so.,Eso espero.
Yamamoto Akuji (talking),おー、ここだ、ここだ。 こんちゃー、誰かいるかいー？,"Oh, here, here, here. Hey, koncha, who's there?","Oh, aquí, aquí. Konnichiwa, ¿quién está ahí?"
narrator,悪司がそう叫ぶと、家の中から、 熊のような大男が出てきた。,"As Akuji shouted this, a large man like a bear came out from inside the house.","Cuando Akuji gritó esto, un hombre grande como un oso salió del interior de la casa."
Yamamoto Akuji (thinking),……ここで死んだフリしたくなるのが オオサカ人だけど、今やったら、 みんなにひかれるんだろーなー。,"……It's the Osakans who want to play dead here, but if they did it now, they'd probably get run over by everyone.","…… Son los osakos los que quieren hacerse los muertos aquí, pero si lo hicieran ahora, probablemente serían atropellados por todos."
Ilulakamui (talking),何か？,Yes?,¿Sí?
Yamamoto Akuji (talking),俺は山本悪司。 あんたが、イルラカムイって人かい？,I'm Yamamoto Akuji. Are you the one Ilulakamui?,Soy Yamamoto Akuji. ¿Eres el que se llama Ilulakamui?
Ilulakamui (talking),ああ。,Oh.,Oh.
Yamamoto Akuji (talking),あんた強いんだってな。,I heard you are strong.,He oído que eres fuerte.
Ilulakamui (talking),そんな事はない。,That's not true.,"No, no es así."
Yamamoto Akuji (talking),謙遜すんなって。 本土にも、あんたの強さは 知れ渡ってきている。,"Don't be modest. Even on the mainland, your strength is well known.",No seas modesto. El continente sabe lo fuerte que eres.
Ilulakamui (talking),本土…,Mainland…,Continente …
Yamamoto Akuji (talking),ああ。 俺はオオサカからきた。,"Oh, I'm from OSAKA. I'm from OSAKA.",Oh. Soy de Ossaka.
Ilulakamui (talking),そんな遠いところから、俺にどんな用事？,What business do you have with me from such a faraway place?,¿Qué asuntos tienes conmigo desde un lugar tan lejano?
Yamamoto Akuji (talking),今、俺の組はライバルと戦っている。 それの手助けをして欲しい。 報酬は出す。,"Right now, my group is fighting a rival. I need your help. I will pay you.",Mi grupo está luchando contra un rival en este momento. Quiero que nos ayudes con eso. Te daré una recompensa.
Ilulakamui (talking),人探しを頼めるか？,Can you ask them to find someone for me?,¿Puedes pedirles que te busquen a alguien?
Yamamoto Akuji (talking),あん？,An?,¿An?
Ilulakamui (talking),"俺の婚約者、ウパスが本土の者に さらわれた。
今、その事でどうするか、 家族会議をしていたところだ。
俺達は、本土につてがなかったから。","My fiancée, Upasu, was kidnapped by people from the mainland.
We were just having a family meeting about what to do about it.
We didn't have any contacts on the mainland.","Mi prometida, Upasu, ha sido secuestrada por los continentales.
Acabamos de tener una reunión familiar sobre qué hacer al respecto.
No teníamos ningún contacto en el continente."
Yamamoto Akuji (talking),じゃあ、利害の一致だ。 俺に協力してくれるな？,"Then it's a conflict of interest. You'll work with me, won't you?","Entonces es un conflicto de intereses. Trabajarás conmigo, ¿verdad?"
Ilulakamui (talking),探してくれるのか？,Can you find it for me?,¿Puedes encontrarlos por mí?
Yamamoto Akuji (talking),"本土つっても広いからな。
俺の情報網でどんだけ探す事が 出来るかわかんねーけど、 出来る限りの努力はするぜ。","The mainland is a big place.
I don't know how much I can find with my information network, but I'll do my best.","El continente es un lugar grande.
No sé cuánto podré encontrar con mi red, pero haré lo que pueda."
Ilulakamui (talking),わかった。 では、準備が整い次第、そちら行く。,"Okay, I'll be there as soon as I'm ready. Well, I'll be there as soon as I'm ready.","Bien, estaré allí tan pronto como esté listo. Entonces iré allí en cuanto esté listo."
Yamamoto Akuji (talking),ＯＫ。 じゃあこれが、住所だ。,"OK, then here's the address.",Bien. Entonces aquí está la dirección.
narrator,悪司は奉仕青年団の住所が書かれたメモを、 イルラカムイに渡した。,Akuji gave Ilulakamui a note with the address of the service youth group.,Akuji entregó a Ilulakamui una nota con la dirección de la organización juvenil de servicio.
Ilulakamui (talking),わかった。,I understand.,Entendido.
Yamamoto Akuji (talking),それじゃあ、待ってるぜ。 出来るだけ早くきてくれると助かるよ。,I'll be waiting for you. I would appreciate it if you could come as soon as possible.,Te estaré esperando entonces. Sería estupendo que pudieras venir lo antes posible.
Ilulakamui (talking),ああ。,Oh.,Oh.
Seinendan Jyoshi (talking),ああああ、悪司さ~ん、く、熊が… 熊が、熊が、熊が……,"Ohhhh, Akujisan~, ku, bear… bear, bear, bear… ……","Ahhhh, Akuji, ku, oso… oso, oso, oso… ……"
Yamamoto Akuji (talking),熊~~？,Bear~?,¿Oso~?
Seinendan Jyoshi (talking),は、はい……,"is, yes ……","Ja, sí ……"
Yamamoto Akuji (talking),"……………
ああ、イルラカムイがきたのか。 通してやってくれ。 俺の客だ。","……………
Oh, Ilulakamui is here. Let him through. He's my guest.","……………
Oh, Ilulakamui está aquí. Déjalo pasar. Es mi invitado."
Seinendan Jyoshi (talking),あ、悪司さん、 熊の友達がいるんですか…？,"Oh, Akuji, you have a bear friend…?","Oh, Akuji, ¿tienes un amigo oso…?"
Yamamoto Akuji (talking),ばーか、よく見てみろ。 人間だ。 さっさとしな。,"Baka, take a good look. It's a human being. Get on with it.","Baka, mira más de cerca. Es un ser humano. Sigue con ello."
Seinendan Jyoshi (talking),は、はい。,"Ha, yes.","Ja, sí."
Ilulakamui (talking),こちらは暑いな。 空も灰色だ。 凶々しい。,It's hot here. The sky is gray. It's wicked.,Aquí hace calor. El cielo está gris. Es una maravilla.
Yamamoto Akuji (talking),"デカイ爆弾落とされたからな。 ホッカイドウより、被害が甚大だったんで そいつもやむなしだ。
これからしばらくの間、よろしく頼むぜ。","Because they dropped a big bomb Dan. It was more devastating than Hokkaidou, so I had no choice.
I'm looking forward to working with you for a while.","Debido a la gran bomba que Dan lanzó sobre nosotros. Fue más devastador que Hockhaydoh, así que no tuve más remedio que hacerlo.
Voy a contar con usted durante un tiempo."
Ilulakamui (talking),わかっている。 そちらの方も……,I know. You can find that one at ……,Lo sabemos. También puede ir a ……
Yamamoto Akuji (talking),ああ、ウパスだったっけ。 あんたの婚約者の。,"Oh, it was Upasu, wasn't it? Your fiancée.","Oh, era Upasu, ¿no? Tu prometida."
Ilulakamui (talking),そうだ。,"Yes, it is.",Sí.
Yamamoto Akuji (talking),探すっつっても、 何もなかったら探すのは無理だぜ。,It's impossible to find something if there's nothing to find.,No puedes buscar algo si no hay nada que buscar.
Ilulakamui (talking),これを……,You can find this at ……,Se puede encontrar en ……
narrator,イルラカムイは懐から ウパスの似顔絵を出した。,Ilulakamui produced a sketch of Upasu from his pocket.,Ilulakamui sacó de su bolsillo un boceto de Upasu.
Ilulakamui (talking),これがウパスだ。,This is Upasu.,Esto es Upasu.
Yamamoto Akuji (talking),おー……別嬪さんだな。,Oh…… you're a beautiful woman.,Oh…… Bessy.
Ilulakamui (talking),頼む。 一刻も早く、探し出してくれ。,Please. Find them as soon as possible.,"Por favor. Encuéntralos, lo antes posible."
Yamamoto Akuji (talking),んー……焦る気持ちもわかんなくないが、 気長に待ってくれ。,"Hmmm……… I don't understand your impatience, but please be patient.","Hmmm……… No entiendo tu impaciencia, pero por favor, ten paciencia."
Ilulakamui (talking),………………,………………,………………
Ilulakamui (talking),悪司！！,Akuji!,¡Akuji!
Yamamoto Akuji (talking),どうした、イルラカムイ。 血相変えて。,"What's the matter, Ilulakamui. Change your blood.","Qué pasa, Ilulakamui. Cambia tu sangre."
Ilulakamui (talking),ウパスを返せ！！,Give Upasu back!,¡Devuelve el Upasu!
Yamamoto Akuji (talking),ん~……？,Hmmm… ……?,Hmmm… ……?
Yamamoto Akuji (thinking),なんだ、もうばれたのか。,"What, they've already found out?","¿Qué, ya lo han descubierto?"
Ilulakamui (talking),"ふざけるな！！ 貴様、俺がウパスを探しているのを 知っていて、どうしてっ……
どうして、俺のウパスに 性を売らせている！？","You've got to be kidding me! You know I'm looking for Upasu, how could you ……
Why are you letting my Upasu sell you sex!","¡Deja de hacer el tonto! Sabías que estaba buscando Upasu, ¿cómo pudiste ……
 ¿Por qué dejas que mi Upasu te venda sexo?"
Yamamoto Akuji (talking),何の事だ？ 俺は知んねーぞ。,"What are you talking about? I don't know, man.",¿De qué estás hablando? No lo sé.
Ilulakamui (talking),貴様~~~~~！！！！！,You: ~~~~~！！！！！,Usted: ~~~~~！！！！！
Yamamoto Akuji (talking),知らねえったら、知らねえんだよ。 ウパスなら探してる。,"If I don't know, I don't know. I'm looking for Upasu.","Si no lo sé, no lo sé. Upasu te estaría buscando."
Yamamoto Akuji (thinking),嘘だけど。,It's a lie.,Mentiras.
Yamamoto Akuji (talking),だからあんたも、俺の頼んだ……,So you can do the same thing I asked you to do: ……,Así que tú también puedes hacer lo que te pedí: ……
Ilulakamui (talking),断る！！！,I refuse!!!!!!!,¡¡¡¡Me niego!!!!
Yamamoto Akuji (talking),何ぃ？,What?,¿Qué?
Ilulakamui (talking),"俺は、お前がウパスを探すのを手伝って くれると言うから、お前の戦士に なった！！
しかし、ウパスがお前の手の中に いる事を知っている！！
それなのに、お前はとぼけている！！ それは、俺にとって裏切り！！
今この瞬間、お前は俺の敵だ！！","I became your warrior because you said you would help me find Upasu!
But I know that Upasu is in your hands!
And you play dumb! It's a betrayal to me!
You are my enemy at this moment!","¡Me convertí en tu guerrero porque dijiste que me ayudarías a encontrar a Upasu!
 ¡Pero sé que Upasu está en tus manos!
 ¡Y tú te haces el tonto! ¡Es una traición para mí!
 ¡En este momento, eres mi enemigo!"
Yamamoto Akuji (talking),おいおい……,"Hey, hey, hey……","Hey, hey, hey……"
Ilulakamui (talking),"俺は、全身全霊をかけ、お前と戦う！
俺は今からお前にとって、我が名と同じ、 イルラカムイ（死人を送る神）と なる！！
この腕に、我が妻、 ウパスを取り戻すまでっ……！！","I will fight you with all my might!
I will be to you from now on, as my name is to you, Ilulakamui (God of the Dead)!
Until I have my wife Upasu back in my arms……!","¡Lucharé contra ti con todas mis fuerzas!
 ¡A partir de ahora, seré para ti lo que mi nombre es para ti, Ilulakamui (Dios de los Muertos)!
 ¡Hasta que tenga a mi esposa Upasu de vuelta en mis brazos!"
narrator,　　［ガシャーーーンッッッ！！］,［GASHAAN!!!!!!!],¡[GASHROUND]!
Yamamoto Akuji (talking),おわっ！？,"Oh, wow!","¡Oh, no!"
narrator,イルラカムイは窓ガラスに体当たりし、 事務所から姿を消した。,Ilulakamui hit himself against the windowpane and disappeared from the office.,Ilulakamui se estrelló contra el cristal de la ventana y desapareció del despacho.
Takega Satsu (talking),"何をした、悪司？！ 凄い音がしたぞ。
なんだいい年をして、こんな狭いところで プロレスごっこでもしたのか。 いかんぞ。","What did you do, Akuji? I heard a terrible noise.
What are you, an old man, playing wrestling in such a small place? That's not good.","¿Qué has hecho, Akuji? Oí un gran ruido.
 ¿Qué eres, un viejo, jugando a la lucha en un lugar tan pequeño? Eso no es bueno."
Yamamoto Akuji (talking),"んな事してねっつの。
イルラカムイが怒って こっから出てったんだ。","I didn't do that.
Ilulakamui got angry and left.","No lo hice.
Ilulakamui se enfadó y abandonó el lugar."
Takega Satsu (talking),あの、素朴な男がか。 何をした。,"That naive man, huh? What did he do?","Ese hombre ingenuo, ¿eh? ¿Qué has hecho?"
Yamamoto Akuji (talking),別に。,Separately.,Por separado.
Takega Satsu (talking),……奴の婚約者がらみだろう。,It's probably related to the…… guy's fiancée.,…… Probablemente esté relacionado con su prometida.
Yamamoto Akuji (talking),え゛。,Ee.,Ee.
Takega Satsu (talking),"図星か。 まったく……男というのは、これだから…
奴は、必死に婚約者を探していた。 どうなっても知らんぞ。","You got that right. Totally…… men are like this…
He was desperately looking for his fiancée. I don't care what happens to him.","Figura retórica. Quiero decir,…… esto es lo que los hombres son…
Buscaba desesperadamente a su prometida. No sé qué va a pasar contigo."
Yamamoto Akuji (talking),うーい。,Oui.,Oui.
Ilulakamui (talking),悪司！！,Akuji!,¡Akuji!
Yamamoto Akuji (talking),イルラカムイ！ まさか、てめぇっ……,"Ilulakamui! No way, man! ……","¡Ilulakamui! ¡De ninguna manera, hombre! ……"
Ilulakamui (talking),ウパスを返せ！！ 忘れたとも、知らぬとも言わさぬ！！,Return Upasu! Don't tell me you've forgotten or don't know!,¡Devuelve el Upasu! ¡No me digas que lo has olvidado o que no lo sabes!
Yamamoto Akuji (talking),知らねーモンは、知らねーって！,I don't know what I don't know!,¡No sé lo que no sé!
Yamamoto Akuji (thinking),いや、嘘だけど。 もの珍しい女って事で、頑張って 稼いでもらってるけど。,"No, that's a lie. She's a rare girl, and she's doing her best to earn her keep.","No, no es cierto. Es una mujer rara, y está haciendo todo lo posible para ganarse la vida."
Ilulakamui (talking),ならば、その躰に聞くだけだ！！ 頭さえ残しておけば、四肢など 落としても聞く事は出来る！,"Then just listen to the body! As long as we keep its head, we can listen to it even if we lose all its limbs!","Entonces, ¡escucha a ese cuerpo! Mientras conservemos la cabeza, podremos escucharla aunque perdamos las cuatro extremidades."
Ilulakamui (talking),ウパスを返して貰おう、悪司！,"Let's have Upasu back, Akuji!","¡Que vuelva Upasu, Akuji!"
Yamamoto Akuji (talking),またきやがったか！ 知らねえっつってんだろ！！,You came again! I told you I don't know!,¡Has vuelto a venir! ¡Te he dicho que no lo sé!
Ilulakamui (talking),嘘をつくな！！ 俺はお前がウパスの事を言うまで、 何度でもお前を襲う！！,Don't lie to me! I will attack you as many times as I have to until you tell me about Upasu!,¡No me mientas! ¡Te atacaré una y otra vez hasta que me hables de Upasu!
__system__??,{RND = 0:,,
Ilulakamui (talking),・・・おのれ・・ 悪司ぃ・・,Akuji…,Tú… Akuji…
narrator,イルラカムイは、絶叫しそのまま 息絶えた。,Ilulakamui screamed and died.,Ilulakamui exclamó y luego expiró.
__system__??,},,
narrator,"朝日の中、白い霧にけぶっていた。
夜明けの光が、大きな木の根元で 眠っている男の頬を刺す。","In the morning sun, Haku was covered with fog.
The Mei light of night stung the cheek of a man sleeping at the base of a large tree.","Bajo el sol de la mañana, Haku estaba empañado por la niebla.
Por la noche, la luz de Meike atravesó la mejilla de un hombre que dormía en la base de un gran árbol."
Ilulakamui (talking),っ…………,~…………,~…………
narrator,イルラカムイだった。,It was Ilulakamui.,Ilulakamui era.
Ilulakamui (talking),………ふう……,………-like……,……… como ……
narrator,イルラカムイはその巨躯をゆっくり起こす。,Ilulakamui slowly raises his huge frame.,Ilulakamui levanta lentamente su enorme cuerpo.
Ilulakamui (talking),つっ……,Tsugu: ……,Tsug: ……
narrator,悪司との戦いの為、躰は傷だらけだった。 それはすぐに癒える事なく、どんどん イルラカムイの躰の上で増殖している。,"Because of the battle with Akuji, the body was covered with wounds. It did not heal immediately, and it is multiplying on Ilulakamui's body more and more.","Debido a la batalla con Akuji, el cuerpo estaba cubierto de heridas. No se curó inmediatamente y se está multiplicando en el cuerpo de Ilulakamui cada vez más."
Ilulakamui (talking),"この躰……どうなってもいい… ウパスを…… ウパスを取り戻す事が出来るなら……
神よ…… 今日も、俺は戦う…… だからウパスが無事でいるように……
そして、俺に… 一目でいい…… ウパスを……ウパスの姿を……","I don't care what happens to this body…… … if I can get Upasu back…… Upasu… …
God…… I'll fight today too…… so that Upasu will be safe ……
And give me… just one glance…… of Upasu ……","No me importa lo que pase con este cuerpo…… … si puedo recuperar Upasu…… Upasu… …
Dios…… Yo también lucharé hoy…… para que Upasu esté a salvo ……
Y dame… sólo un vistazo a…… de Upasu…… Upasu."
narrator,"　　［ぱきっ……］
小枝の踏み折られる音がした。","[crack ……]
There was the sound of twigs being stepped on and broken.","[crack ……]
Se oyó el sonido de las ramas al ser pisoteadas."
Ilulakamui (talking),っ！,Oh!,¡No lo estoy!
narrator,そちらの方に、イルラカムイは武器を構える。,"In that direction, Ilulakamui holds up his weapon.","En tu dirección, Ilulakamui está sosteniendo un arma."
narrator,そこに立っていたのは――,And there he stood--,Allí de pie estaba…
Ilulakamui (talking),っ………,You can find out more at ………,………
Upasu (talking),……………,……………,……………
Ilulakamui (talking),っ……あっ……,……,……
Upasu (talking),"……っ………
 ……ぁ……
ああっ……！！","……………
Oh ……!
Oh, ……!","……………
 ¡Oh ……!
 ¡Oh, ……!"
Ilulakamui (talking),オオオオっ……！！,Ooooooh ……!!!!,¡Ooooooh ……!
narrator,"二人は互いの姿を認めると、走り寄り、 腕を差し伸べた。
が、ウパスの足が止まる。","When they recognize each other, they run toward each other and extend their arms.
But Upasu stopped.","Cuando se reconocieron, corrieron el uno hacia el otro y extendieron sus brazos.
Pero Upasu se detuvo en seco."
Ilulakamui (talking),……どう……した？,How did you…… ……?,…… ¿Cómo lo has hecho?
Upasu (talking),っ……私……だめ…… あなたに抱かれる事…出来ない…,I…… can't…… hold you… can't…,No puedo… sostenerte…
Ilulakamui (talking),ウパス……？,Upasu ……?,¿Recibirás un mensaje?
Upasu (talking),私……人に売られた…… そして……,I…… was sold to people…… and ……,I…… se vendió a la gente…… y ……
Ilulakamui (talking),いやなら言うな。 知っている。,"If you don't like it, don't say it. I know.","Si no quieres, no lo digas. Lo sé."
Upasu (talking),っ……！！,I'm at ……!!!!!!!,¡¡¡¡……!!!!
