character,jap text,Eng,Esp
menu_label__(L_018e1),ＧＡＬバーガー　（視察）,GAL Burger (on inspection),GAL Burger (Visita)
__system__??,},,
__system__??,{SEL[5] = 1:,,
menu_label__(L_016e6),売春宿　　　　　（視察）,Brothels (Inspection),Burdeles.
__system__??,},,
__system__??,{SEL[5] = 8:,,
menu_label__(L_0180d),調教の館　　　　（視察）,Training hall (visit),Sala de formación (visita)
__system__??,},,
__system__??,{地域番号 = 1:,,
__system__??,},,
__system__??,{地域番号 = 2:,,
__system__??,},,
__system__??,{地域番号 = 3:,,
__system__??,},,
__system__??,{地域番号 = 4:,,
__system__??,},,
__system__??,{地域番号 = 5:,,
__system__??,},,
__system__??,{地域番号 = 6:,,
__system__??,},,
__system__??,{地域番号 = 7:,,
__system__??,},,
__system__??,{地域番号 = 8:,,
__system__??,},,
__system__??,{地域番号 = 9:,,
__system__??,},,
__system__??,{地域番号 = 10:,,
__system__??,},,
__system__??,{地域番号 = 11:,,
__system__??,},,
__system__??,{地域番号 = 12:,,
__system__??,},,
__system__??,{地域番号 = 13:,,
__system__??,},,
__system__??,{地域番号 = 14:,,
__system__??,},,
__system__??,{地域番号 = 15:,,
__system__??,},,
__system__??,{地域番号 = 16:,,
__system__??,},,
__system__??,{地域番号 = 17:,,
__system__??,},,
__system__??,{地域番号 = 18:,,
__system__??,},,
__system__??,{地域番号 = 19:,,
__system__??,},,
__system__??,{地域番号 = 20:,,
__system__??,},,
__system__??,{地域番号 = 21:,,
__system__??,},,
__system__??,{地域番号 = 22:,,
__system__??,},,
__system__??,{地域番号 = 23:,,
__system__??,},,
__system__??,{地域番号 = 24:,,
__system__??,},,
__system__??,{地域番号 = 25:,,
__system__??,},,
__system__??,{地域番号 = 26:,,
__system__??,},,
__system__??,{地域番号 = 27:,,
__system__??,},,
__system__??,{地域番号 = 28:,,
__system__??,},,
__system__??,{地域番号 = 29:,,
__system__??,},,
__system__??,{地域番号 = 30:,,
__system__??,},,
__system__??,{地域番号 = 31:,,
__system__??,},,
__system__??,{地域番号 = 32:,,
__system__??,},,
__system__??,{地域番号 = 33:,,
__system__??,},,
__system__??,{地域番号 = 34:,,
__system__??,},,
__system__??,{地域番号 = 35:,,
__system__??,},,
__system__??,{■ = 0:,,
__system__??,},,
__system__??,{P1フラグ = 3:,,
__system__??,{地域番号 = 2:,,
__system__??,},,
__system__??,{地域番号 = 3:,,
__system__??,},,
__system__??,{地域番号 = 4:,,
__system__??,},,
__system__??,{地域番号 = 7:,,
__system__??,},,
__system__??,{地域番号 = 10:,,
__system__??,},,
__system__??,{地域番号 = 15:,,
__system__??,},,
__system__??,{地域番号 = 17:,,
__system__??,},,
__system__??,{地域番号 = 18:,,
__system__??,},,
__system__??,{地域番号 = 21:,,
__system__??,},,
__system__??,{地域番号 = 25:,,
__system__??,},,
__system__??,{地域番号 = 26:,,
__system__??,},,
__system__??,},,
__system__??,{■ = 0:,,
__system__??,},,
__system__??,{P2フラグ = 3:,,
__system__??,{地域番号 = 1:,,
__system__??,},,
__system__??,{地域番号 = 3:,,
__system__??,},,
__system__??,{地域番号 = 8:,,
__system__??,},,
__system__??,{地域番号 = 13:,,
__system__??,},,
__system__??,{地域番号 = 14:,,
__system__??,},,
__system__??,{地域番号 = 21:,,
__system__??,},,
__system__??,{地域番号 = 25:,,
__system__??,},,
__system__??,{地域番号 = 30:,,
__system__??,},,
__system__??,{地域番号 = 32:,,
__system__??,},,
__system__??,},,
__system__??,{(■ = 0) + (B性別 = 2):,,
__system__??,},,
__system__??,{DB = 1:,,
__system__??,},,
__system__??,{(■ = 0) + (B性別 = 2):,,
__system__??,},,
__system__??,{GOLD < 10:,,
__system__??,},,
__system__??,{DB = 1:,,
narrator,　デバッグ　（治安維持キャラ） 　　部下：,Debugging (Security character) Subordinates:.,Depuración (carácter de seguridad) Subordinados.
narrator,　キャラ：,Characters:.,Personajes.
narrator,　　組織：,Organization,Organización.
narrator,　Ｂ地域,Region B,Área B.
__system__??,},,
__system__??,{★調教 = 3:,,
__system__??,},,
__system__??,{(☆選挙 \ 0) * (☆選挙 < 10):,,
__system__??,},,
__system__??,{(★調教 = 2) + (★調教 = 4):,,
__system__??,},,
__system__??,{☆ギャルバーガー \ 0:,,
__system__??,},,
__system__??,{☆青姫 = 20:,,
__system__??,},,
__system__??,{RETURN = 1:,,
narrator,で建設工事中,Under construction in,En construcción en
narrator,　　売春宿が完成しました。,The brothel is now complete.,El burdel está ahora completo.
__system__??,},,
__system__??,{RETURN = 2:,,
narrator,で建設工事中,Under construction in,En construcción en
narrator,　　たこ焼き屋が完成しました。,The takoyaki shop is now complete.,La tienda de takoyaki ya está completa.
__system__??,},,
__system__??,{RETURN = 3:,,
narrator,で建設工事中,Under construction in,En construcción en
narrator,　　無人金貸し機が完成しました。,An unmanned moneylending machine was completed.,Se han completado las máquinas expendedoras de dinero no tripuladas.
__system__??,},,
__system__??,{RETURN = 4:,,
narrator,で建設工事中,Under construction in,En construcción en
narrator,　　怪しい電波塔が完成しました。,The dubious Denpa tower is now complete.,La dudosa torre de Denpa ya está terminada.
__system__??,},,
__system__??,{RETURN = 5:,,
narrator,で建設工事中,Under construction in,En construcción en
narrator,　　選挙ポスターが完成しました。,Election posters have been completed.,Se han completado los carteles electorales.
__system__??,},,
__system__??,{RETURN = 6:,,
narrator,で建設工事中,Under construction in,En construcción en
narrator,　　防犯かかしが完成しました。,The security scarecrow is now complete.,El espantapájaros de seguridad está ahora completo.
__system__??,},,
__system__??,{RETURN = 7:,,
narrator,で建設工事中,Under construction in,En construcción en
narrator,　　調教の館が完成しました。,The training hall is now complete.,La sala de formación ya está terminada.
__system__??,{★調教 = 2:,,
__system__??,},,
__system__??,{★調教 = 4:,,
__system__??,},,
__system__??,},,
__system__??,{RETURN = 8:,,
narrator,で建設工事中,Under construction in,En construcción en
narrator,　　ＧＡＬバーガーが完成しました。,GAL Burger was completed.,GAL Burger se completó.
__system__??,{☆ギャルバーガー = 1:,,
__system__??,},,
__system__??,},,
__system__??,{RETURN = 9:,,
__system__??,},,
__system__??,{RETURN = 10:,,
narrator,で建設工事中,Under construction in,En construcción en
narrator,　　保養所が完成しました。,The recreation center was completed.,El centro recreativo está terminado.
__system__??,},,
__system__??,{(D11 \ 0) * (D12 \ 0) * (☆弾白 = 0):,,
__system__??,},,
__system__??,{(娼婦番号 \ 0) * (☆元子調教 = 4) * (S売り回数 > 50):,,
__system__??,},,
__system__??,{(RND \ 0) * (☆弾白 = 2):,,
__system__??,},,
__system__??,{(RND \ 0) * (☆弾白 = 3):,,
__system__??,},,
__system__??,{(RND \ 0) * (☆市橋蘭 = 50):,,
__system__??,},,
__system__??,{(RND \ 0) * (S調教レベル > 0) * (☆鹿の子 \ 20):,,
__system__??,},,
__system__??,{RETURN = 99:,,
__system__??,},,
__system__??,{GOLD < 50:,,
__system__??,},,
__system__??,{地域番号 = 10:,,
__system__??,},,
__system__??,{■ = 0:,,
__system__??,},,
__system__??,{RETURN = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,{■ = 0:,,
__system__??,},,
__system__??,{RETURN = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,{■ = 0:,,
__system__??,},,
__system__??,{RETURN = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,{■ = 0:,,
__system__??,},,
__system__??,{RETURN = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,{■ = 0:,,
__system__??,},,
__system__??,{RETURN = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,{■ = 0:,,
__system__??,},,
__system__??,{■ = 0:,,
__system__??,},,
__system__??,{■ = 0:,,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{P2フラグ = 3:,,
__system__??,},,
__system__??,{☆島本 = 0:,,
__system__??,},,
__system__??,{(★調教 = 3) * (☆石原 = 0):,,
__system__??,},,
__system__??,{(☆島本 \ 0) * (G部下数 < 10):,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_02288),不審な男を調べる　　　　,Check out the suspicious man.,Investiga a los hombres sospechosos.
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_022c7),主婦拉致　　　　　　　　,abduction of housewives,secuestro de amas de casa
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_02306),青年団員をスカウト　　　,Scouting for youth group members,Escultismo para miembros de grupos de jóvenes
__system__??,},,
__system__??,{☆古鷹 = 0:,,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{(☆地域０２ = 0) * (★結婚 \ 1):,,
__system__??,},,
__system__??,{(☆地域０２ = 1) * (★結婚 \ 1):,,
__system__??,},,
__system__??,{R支配[2] \ 1:,,
__system__??,},,
__system__??,{P1フラグ = 3:,,
__system__??,},,
__system__??,{(P2フラグ[2] = 1) * (☆貴神 = 6):,,
__system__??,},,
__system__??,{(☆キャット = 6) + (☆キャット = 7) + (☆キャット = 8):,,
__system__??,},,
__system__??,{☆天才病院 = 3:,,
__system__??,},,
__system__??,{(R支配[2] = 1) * (☆加奈 = 3):,,
__system__??,},,
__system__??,{(■ \ 0) * (☆売春ファン = 0):,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_0270b),ＳＳＳ学園（女学生拉致）,SSS Gakuen (Schoolgirls La Chi),SSS Gakuen (La Chi de las colegialas)
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_02726),天才病院　　（悪司治療）,Genius Hospital (Akuji Treatment),Hospital Genius (Tratamiento Akuji)
__system__??,},,
__system__??,{SEL[11] = 2:,,
menu_label__(L_02783),天才病院　　　（見舞い）,Hospital Genius.,Genio de hospital.
__system__??,},,
__system__??,{SEL[11] = 3:,,
menu_label__(L_02804),天才病院　（深夜の侵入）,hospital genius (midnight break-in),Hospital Genius. (Allanamiento de morada)
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_0267c),池田加奈　　　　（逮捕）,Ikeda Kana (Arrested),Ikeda Kana (Arrestada)
__system__??,},,
__system__??,{SEL[13] = 1:,,
menu_label__(L_025e3),眼鏡っ娘をスカウト　　　,Scouting for a girl with glasses,Escultismo para niñas con gafas
__system__??,},,
__system__??,{SEL[14] = 1:,,
menu_label__(L_02121),売春宿を宣伝する　　　　,Advertise brothels.,Promover los burdeles.
__system__??,},,
__system__??,{☆地域０２ = 1:,,
__system__??,},,
__system__??,{☆地域０２ = 0:,,
__system__??,},,
__system__??,{☆天才病院 = 0:,,
__system__??,},,
__system__??,{☆天才病院 = 4:,,
__system__??,},,
__system__??,{☆キャット = 6:,,
__system__??,},,
__system__??,{☆キャット = 7:,,
__system__??,},,
__system__??,{☆キャット = 8:,,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{(★わかめ組 \ 3) * (RND \ 0):,,
__system__??,},,
__system__??,{R支配[3] \ 1:,,
__system__??,},,
__system__??,{(P1フラグ = 3) * (★わかめ組 = 3):,,
__system__??,},,
__system__??,{P2フラグ = 3:,,
__system__??,},,
__system__??,{☆加賀元子監禁 = 9:,,
__system__??,},,
__system__??,{P2フラグ[3] = 1:,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_02a2c),わかめ組本部　　（侵入）,wakamegumi headquarters,cuartel general de wakamegumi (intrusión)
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_02a42),秘密倉庫　　（元子救出）,Secret Warehouse (Motoko to the rescue),Almacén secreto (Motoko al rescate)
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_02a16),サンタワー　　　（遊ぶ）,SUN TOWER (Playing),TORRE DEL SOL (jugando)
__system__??,},,
__system__??,{SEL[13] = 1:,,
__system__??,},,
__system__??,{☆市橋蘭 = 1:,,
__system__??,},,
__system__??,{RETURN = 1:,,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{R支配[4] \ 1:,,
__system__??,},,
__system__??,{(☆地域０４ = 0) * (★結婚 \ 1):,,
__system__??,},,
__system__??,{☆多田山 = 0:,,
__system__??,},,
__system__??,{(■ \ 0) * (☆売春ファン = 1):,,
__system__??,},,
__system__??,{(P1フラグ[4] = 3) * (☆殺 \ 0):,,
__system__??,},,
__system__??,{P1フラグ[4] = 1:,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_02cc1),たんたん　　　（買い物）,TAN TAN (SHOPPING),Tantan. (Compras)
__system__??,},,
__system__??,{SEL[14] = 1:,,
menu_label__(L_02cab),ローカルＴＶ　　（訪問）,Local TV (Visit),TV local (Visita)
__system__??,},,
__system__??,{SEL[13] = 1:,,
menu_label__(L_02121),売春宿を宣伝する　　　　,Advertise brothels.,Promover los burdeles.
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_02cfc),情婦　無情　　　　　　　,Lover heartless,Lover Heartless
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_02d45),ふられ続ける男？　　　　,A man who keeps getting dumped?,¿Un hombre que sigue siendo abandonado?
__system__??,},,
__system__??,{P2フラグ = 1:,,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{R支配[5] \ 1:,,
__system__??,},,
__system__??,{(★調教 = 3) * (☆小原 = 0):,,
__system__??,},,
__system__??,{☆貴神 \ 0:,,
__system__??,{(☆貴神 = 4) + (☆貴神 = 7) + (☆貴神 = 9) + (☆貴神 = 11) + (☆貴神 = 13) + (☆貴神 = 18):,,
__system__??,},,
__system__??,{☆多恵子 = 2:,,
__system__??,},,
__system__??,{(☆つかさ = 1) * (☆貴神 \ 15) * (☆貴神 \ 16):,,
__system__??,},,
__system__??,{(☆貴神 = 2) * (★調教 = 3):,,
__system__??,},,
__system__??,{☆貴神 = 1:,,
__system__??,},,
__system__??,},,
__system__??,{(☆竹井 = 0) + (☆竹井 = 1) + (☆竹井 = 2):,,
__system__??,{(☆つかさ = 5) + (☆つかさ = 6):,,
__system__??,},,
__system__??,{☆竹井 = 0:,,
__system__??,},,
__system__??,{☆竹井 = 1:,,
__system__??,},,
__system__??,},,
__system__??,{☆つかさ = 2:,,
__system__??,},,
__system__??,{(☆つかさ = 3) + (☆つかさ = 4):,,
__system__??,},,
__system__??,{(■ \ 0) * (☆売春ファン = 6):,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_03229),小原小春が女子学生を拉致,Kohara Koharu abducts female student,Kohara Koharu secuestra a las estudiantes
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_033d3),貴神家　　　　　（訪問）,Kishin house (Visit),Casa de Kishin (Visita)
__system__??,},,
__system__??,{SEL[11] = 2:,,
menu_label__(L_032d4),貴神家　　　　（裏注文）,Kishin home (RI note text),Casa de Kishin (texto en RI)
__system__??,},,
__system__??,{SEL[11] = 3:,,
menu_label__(L_032b9),貴神家　（多恵子の様子）,Kishin house (Taeko's condition),Casa de Kishin (estado de Taeko de Kishin)
__system__??,},,
__system__??,{SEL[11] = 4:,,
menu_label__(L_0329e),貴神家　　（泥棒の苦情）,Kishin house (Thief complaint),Casa Kishin (Denuncia de ladrones)
__system__??,},,
__system__??,{SEL[11] = 5:,,
menu_label__(L_03283),貴神家　　（メイドさん）,Kishin house (Maid),Familia Kishin (Criada)
__system__??,},,
__system__??,{SEL[11] = 6:,,
menu_label__(L_03268),貴神家　　　　（初訪問）,Kishin home (first interview),Casa de Kishin (Primera entrevista)
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_0341a),竹井家　　　（こづかい）,Takei house,La familia Takei.
__system__??,},,
__system__??,{SEL[12] = 2:,,
menu_label__(L_033e9),竹井家　　（孫娘を・・）,Takei family.,La familia Takei.
__system__??,},,
__system__??,{SEL[12] = 3:,,
menu_label__(L_033ff),竹井家　　　　（初訪問）,Takei house (First visit),Familia Takei (Primera visita)
__system__??,},,
__system__??,{SEL[12] = 4:,,
menu_label__(L_03430),竹井家　　　（杏と孫娘）,Takei family (An and granddaughter),Familia Takei (An y nieta)
__system__??,},,
__system__??,{SEL[13] = 1:,,
menu_label__(L_0344b),どろぼう捕獲作戦　　　　,Operation Thief Capture,Operación de captura de ladrones
__system__??,},,
__system__??,{SEL[14] = 1:,,
menu_label__(L_03466),マトリョーシカ捕獲作戦　,operation to capture matryoshka,Operación de captura de la matrioska
__system__??,},,
__system__??,{SEL[15] = 1:,,
menu_label__(L_02121),売春宿を宣伝する　　　　,Advertise brothels.,Promover los burdeles.
__system__??,},,
__system__??,{☆貴神 = 5:,,
__system__??,},,
__system__??,{☆貴神 = 8:,,
__system__??,},,
__system__??,{☆貴神 = 10:,,
__system__??,},,
__system__??,{☆貴神 = 12:,,
__system__??,},,
__system__??,{☆貴神 = 14:,,
__system__??,{☆地域３４ < 2:,,
__system__??,},,
__system__??,},,
__system__??,{☆貴神 = 19:,,
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,{R支配[6] \ 1:,,
__system__??,},,
__system__??,{(P2フラグ[6] = 1) * (☆涸れ井戸／階数 \ 999):,,
__system__??,},,
__system__??,},,
__system__??,{☆地域０６ = 0:,,
__system__??,},,
__system__??,{R支配[6] \ 1:,,
__system__??,},,
__system__??,{☆つかさ = 4:,,
__system__??,},,
__system__??,{(P2フラグ[6] = 1) * (☆涸れ井戸／階数 \ 999):,,
__system__??,},,
__system__??,{☆明 = 8:,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_0361f),怪盗の隠れ家　　　　　　,The Lair of the Phantom Thief,La guarida del ladrón.
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_0366b),伝説の木の下　　　　　　,Under the legendary tree,Bajo el árbol legendario
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_03686),枯れた井戸　　　（探索）,Dead well (search),Pozo muerto (Explorar)
__system__??,},,
__system__??,{SEL[13] = 1:,,
menu_label__(L_03690),明の隠していた猫　　　　,Mei's hidden cat,El gato oculto de Mei.
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,{R支配[7] \ 1:,,
__system__??,},,
__system__??,{(P2フラグ[7] = 1) * (☆犬洞窟／階数 \ 999):,,
__system__??,},,
__system__??,},,
__system__??,{☆友引 = 10:,,
__system__??,},,
__system__??,{☆ＤＡＴＥ % 2 = 0:,,
__system__??,},,
__system__??,{☆ＤＡＴＥ % 5 = 0:,,
__system__??,},,
__system__??,{R支配[7] \ 1:,,
__system__??,},,
__system__??,{☆電波 < 5:,,
__system__??,},,
__system__??,{(☆友引 < 10) * (☆友引／情報 = 1):,,
__system__??,{☆友引 = 4:,,
__system__??,},,
__system__??,},,
__system__??,{(P2フラグ[7] = 1) * (☆犬洞窟／階数 \ 999):,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_03a71),パンダ使いを拉致　　　　,Abducted panda messenger,Secuestro de usuarios de panda.
__system__??,},,
__system__??,{SEL[11] = 1:,,
menu_label__(L_03abc),看護婦さんを捜す　　　　,Find a nurse,Busca una enfermera.
__system__??,},,
__system__??,{SEL[11] = 2:,,
menu_label__(L_03ad2),看護婦さんを捜す　　　　,Find a nurse,Busca una enfermera.
__system__??,},,
__system__??,{SEL[12] = 1:,,
menu_label__(L_03908),犬を捕まえろ！　　　　　,Get the dog!,¡Coge al perro!
__system__??,},,
__system__??,{SEL[12] = 2:,,
menu_label__(L_03942),猫を捕まえろ！　　　　　,Get the cat!,¡Atrapa al gato!
__system__??,},,
__system__??,{SEL[13] = 1:,,
menu_label__(L_0397c),犬洞窟　　　　　（探索）,Dog Cave (Explore),Cueva del perro (Explorar)
__system__??,},,
__system__??,{☆ギガフロート \ 0:,,
__system__??,},,
__system__??,{(☆鴉葉 = 4) * (☆鴉葉２ = 0):,,
__system__??,},,
__system__??,{(☆鴉葉 = 3) + (☆鴉葉 = 5) + (☆鴉葉 = 7) + (☆鴉葉 = 10):,,
__system__??,},,
__system__??,{(☆鴉葉 = 0) * (★★市議会 \ 99):,,
__system__??,},,
__system__??,{(★市議会 = 3) * (☆傀儡議会 = 0):,,
__system__??,{(☆スキャンダル = 0) * (☆選挙 > 3) * (☆人気／多恵子 \ 0) * (☆明里 = 0):,,
__system__??,},,
__system__??,},,
__system__??,{★市議会 = 2:,,
__system__??,},,
__system__??,{☆傀儡議会 \ 0:,,
__system__??,{☆傀儡議会 = 3:,,
__system__??,},,
__system__??,{☆傀儡議会 = 1:,,
__system__??,},,
__system__??,},,
__system__??,{(☆小松 = 2) * (★市議会 \ 3):,,
__system__??,},,
__system__??,{☆森／隠し予算 = 1:,,
__system__??,},,
__system__??,{☆パンイチ = 0:,,
__system__??,},,
__system__??,{☆パンイチ = 1:,,
__system__??,},,
__system__??,{R支配[8] \ 1:,,
__system__??,},,
__system__??,{P2フラグ[8] = 3:,,
__system__??,},,
__system__??,{☆パンイチ > 10:,,
__system__??,},,
__system__??,{SEL[10] = 1:,,
menu_label__(L_04245),市議会　　　（裏金払い）,City Council. -Back pay.,Ayuntamiento (pagos atrasados)
__system__??,},,
__system__??,{SEL[10] = 2:,,
menu_label__(L_044de),市議会　（監督官と会う）,City Council (meet with supervisor),Consejo Municipal (reunión con el supervisor)
__system__??,},,
__system__??,{SEL[10] = 3:,,
menu_label__(L_04563),市議会　　　　（封鎖中）,City Council (under lockdown),Ayuntamiento (bajo llave)
__system__??,},,
__system__??,{SEL[10] = 4:,,
