character,jap text,Eng,Esp
__system__??,},,
__system__??,} else if {MES_FLG = 9:,,
__system__??,{D01 < 10:,,
__system__??,},,
__system__??,},,
__system__??,{(0 < D01) * (D01 < 8):,,
__system__??,{D02 \ 0:,,
__system__??,},,
__system__??,} else if {(10 < D01) * (D01 < 18):,,
__system__??,{D02 \ 0:,,
__system__??,},,
__system__??,},,
__system__??,{D02 = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{MES_FLG < 7:,,
__system__??,} else if {MES_FLG = 7:,,
__system__??,} else {,,
__system__??,},,
__system__??,{MES_FLG > 7:,,
__system__??,},,
__system__??,{(MES_OPN \ 0) * ((MES_FLG = 0) + (D04 \ MES_FLG)):,,
__system__??,{D04 < 8:,,
__system__??,{(CFG_FLG & 32) * (D02 \ 0):,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{MES_FLG \ 0:,,
__system__??,{(D04 = MES_FLG) * (D01 < 10):,,
__system__??,},,
__system__??,{MES_FLG = 1:,,
__system__??,{D01 < 10:,,
__system__??,},,
__system__??,} else if {MES_FLG = 2:,,
__system__??,{D01 < 10:,,
__system__??,},,
__system__??,} else if {MES_FLG = 3:,,
__system__??,{D01 < 10:,,
__system__??,},,
__system__??,} else if {MES_FLG = 4:,,
__system__??,{D01 < 10:,,
__system__??,},,
__system__??,} else if {MES_FLG = 5:,,
__system__??,{D01 < 10:,,
__system__??,},,
__system__??,} else if {MES_FLG = 6:,,
__system__??,{D01 < 10:,,
__system__??,},,
__system__??,} else if {MES_FLG = 8:,,
__system__??,} else if {MES_FLG = 9:,,
__system__??,},,
__system__??,{(0 < D01) * (D01 < 8):,,
__system__??,{D04 \ 0:,,
__system__??,{(CFG_FLG & 32) * (D02 \ 0):,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,} else if {(10 < D01) * (D01 < 18):,,
__system__??,{D04 \ 0:,,
__system__??,{(CFG_FLG & 32) * (D02 \ 0):,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{D04 = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{F01 = 0:,,
__system__??,} else if {F01 = 1:,,
__system__??,} else if {FONT = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,{F01 \ 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,{(CFG_FLG & 32) * (D02 \ 0):,,
__system__??,} else {,,
__system__??,},,
__system__??,{(CFG_FLG & 32) * (D02 \ 0):,,
__system__??,} else {,,
__system__??,},,
__system__??,{(CFG_FLG & 32) * (D02 \ 0):,,
__system__??,} else {,,
__system__??,},,
__system__??,{(CFG_FLG & 32) * (D02 \ 0):,,
__system__??,} else {,,
__system__??,},,
__system__??,{(CFG_FLG & 32) * (D05 \ 0):,,
__system__??,} else {,,
__system__??,},,
__system__??,{D05 < 10000:,,
__system__??,},,
__system__??,{(CFG_FLG & 32) * (D06 \ 0):,,
__system__??,} else {,,
__system__??,},,
__system__??,{D01 = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,{D01 = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,{(D02 = 29) + (D02 = 30):,,
__system__??,},,
__system__??,{(CFG_FLG & 32) * (D02 \ 0):,,
__system__??,} else {,,
__system__??,},,
__system__??,{(CFG_FLG & 32) * (D02 \ 0):,,
__system__??,} else {,,
__system__??,},,
__system__??,{D01 = 2:,,
__system__??,},,
__system__??,{D01 = 3:,,
__system__??,},,
__system__??,{D01 = 4:,,
__system__??,},,
__system__??,{D01 = 5:,,
__system__??,},,
__system__??,{D01 = 9:,,
__system__??,},,
__system__??,{D01 = 11:,,
__system__??,},,
__system__??,{D01 = 13:,,
__system__??,},,
__system__??,{D01 = 15:,,
__system__??,},,
__system__??,{D01 = 16:,,
__system__??,},,
__system__??,{D01 = 17:,,
__system__??,},,
__system__??,{D01 = 18:,,
__system__??,},,
__system__??,{D01 = 19:,,
__system__??,},,
__system__??,{D01 = 20:,,
__system__??,},,
__system__??,{D01 = 31:,,
__system__??,},,
__system__??,{D01 = 33:,,
__system__??,},,
__system__??,{D01 = 36:,,
__system__??,},,
__system__??,{D01 = 38:,,
__system__??,},,
__system__??,{D01 = 41:,,
__system__??,},,
__system__??,{D01 = 44:,,
__system__??,},,
__system__??,{D01 = 45:,,
__system__??,},,
__system__??,{D01 = 47:,,
__system__??,},,
__system__??,{D01 = 49:,,
__system__??,},,
__system__??,{D01 = 50:,,
__system__??,},,
__system__??,{D01 = 51:,,
__system__??,},,
__system__??,{D01 = 54:,,
__system__??,},,
__system__??,{D01 = 60:,,
__system__??,},,
__system__??,{D01 = 61:,,
__system__??,},,
__system__??,{D01 = 62:,,
__system__??,},,
__system__??,{D01 = 71:,,
__system__??,},,
__system__??,{D01 = 72:,,
__system__??,},,
__system__??,{D01 = 73:,,
__system__??,},,
__system__??,{D01 = 74:,,
__system__??,},,
__system__??,{D01 = 77:,,
__system__??,},,
__system__??,{D01 = 78:,,
__system__??,},,
__system__??,{D01 = 79:,,
__system__??,},,
__system__??,{D01 = 80:,,
__system__??,},,
__system__??,{D01 = 82:,,
__system__??,},,
__system__??,{D01 = 92:,,
__system__??,},,
__system__??,{D01 = 93:,,
__system__??,},,
__system__??,{D01 = 94:,,
__system__??,},,
__system__??,{D01 = 95:,,
__system__??,},,
__system__??,{D01 = 96:,,
__system__??,},,
__system__??,{D01 = 501:,,
__system__??,},,
__system__??,{D01 = 506:,,
__system__??,},,
__system__??,{D01 = 508:,,
__system__??,},,
__system__??,{D01 = 510:,,
__system__??,},,
__system__??,{D01 = 513:,,
__system__??,},,
__system__??,{D01 = 516:,,
__system__??,},,
__system__??,{D01 = 517:,,
__system__??,},,
__system__??,{D01 = 518:,,
__system__??,},,
__system__??,{D01 = 520:,,
__system__??,},,
__system__??,{D01 = 522:,,
__system__??,},,
__system__??,{D01 = 525:,,
__system__??,},,
__system__??,{D01 = 534:,,
__system__??,},,
__system__??,{D01 = 548:,,
__system__??,},,
__system__??,{D01 = 550:,,
__system__??,},,
__system__??,{D05 / 10 = 1:,,
__system__??,},,
__system__??,{D05 % 10 = 1:,,
__system__??,},,
__system__??,{D05 % 10 = 0:,,
__system__??,},,
__system__??,{D05 = 11:,,
__system__??,},,
__system__??,{D05 = 10:,,
__system__??,},,
__system__??,{D05 = 0:,,
__system__??,},,
__system__??,{D05 / 10 = 1:,,
__system__??,},,
__system__??,{D05 % 10 = 1:,,
__system__??,},,
__system__??,{D05 % 10 = 0:,,
__system__??,},,
__system__??,{D05 = 11:,,
__system__??,},,
__system__??,{D05 = 1:,,
__system__??,},,
__system__??,{D05 = 10:,,
__system__??,},,
__system__??,{D05 = 0:,,
__system__??,},,
__system__??,{H性別 \ 2:,,
__system__??,{H拷問 = 1:,,
__system__??,{H性別 = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{H拷問 = 2:,,
__system__??,{RND < 51:,,
__system__??,{H性別 = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,} else if {H性別 = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{H拷問 = 3:,,
__system__??,{RND < 51:,,
__system__??,{H性別 = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,} else if {H性別 = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{H拷問 = 4:,,
__system__??,{H性別 = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{H拷問 = 5:,,
__system__??,{H性別 = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,} else {,,
__system__??,},,
__system__??,{(D01 = 2402) + (D01 = 2406) + (D01 = 2408) + (D01 = 2433):,,
__system__??,},,
__system__??,{(2409 < D01) * (D01 < 2418) + (2419 < D01) * (D01 < 2432) + (2435 < D01) * (D01 < 2440):,,
__system__??,{RND > 67:,,
__system__??,},,
__system__??,},,
__system__??,{D02 = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,{H性別 = 0:,,
__system__??,},,
__system__??,{H性別 = 1:,,
__system__??,{RND / 10 = 1:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{H性別 = 2:,,
__system__??,},,
__system__??,{D04 \ 0:,,
__system__??,},,
__system__??,{(F05 = 1) * (F04 > 9):,,
__system__??,},,
__system__??,{(F05 = 2) * (F04 > 99):,,
__system__??,},,
__system__??,{(F05 = 3) * (F04 > 999):,,
__system__??,},,
__system__??,{(F05 = 4) * (F04 > 9999):,,
__system__??,},,
__system__??,{F05 \ D03:,,
__system__??,},,
__system__??,{(D03 \ 0) + (F05 = 1):,,
__system__??,},,
__system__??,{D04 \ 0:,,
__system__??,},,
__system__??,{F04 > F05:,,
__system__??,},,
__system__??,{GAU_DAT[D01 + 5] = 1:,,
__system__??,},,
__system__??,{GAU_DAT[D01 + 5] = 2:,,
__system__??,},,
__system__??,{GAU_DAT[D01 + 5] = 3:,,
__system__??,},,
__system__??,{GAU_DAT[D01 + 5] = 4:,,
__system__??,},,
__system__??,{GAU_DAT[D01 + 5] = 11:,,
__system__??,},,
__system__??,{GAU_DAT[D01 + 5] = 12:,,
__system__??,},,
__system__??,{GAU_DAT[D01 + 5] = 13:,,
__system__??,},,
__system__??,{GAU_DAT[D01 + 5] = 14:,,
__system__??,},,
__system__??,{F02 = 1:,,
__system__??,},,
__system__??,{F02 = 2:,,
__system__??,},,
__system__??,{SBAR_DAT[7 * F01 + 0] = 1:,,
__system__??,{F02 > 999:,,
__system__??,},,
__system__??,},,
__system__??,{SBAR_DAT[7 * F01 + 0] = 2:,,
__system__??,{F02 > 999:,,
__system__??,},,
__system__??,},,
__system__??,{SBAR_DAT[7 * F01 + 0] = 1:,,
__system__??,{(D01 <= F02) * (SBAR_DAT[7 * F01 + 2] <= F03) * (F02 <= D03) * (F03 <= D02):,,
__system__??,},,
__system__??,},,
__system__??,{SBAR_DAT[7 * F01 + 0] = 2:,,
__system__??,{(SBAR_DAT[7 * F01 + 1] <= F02) * (D01 <= F03) * (F02 <= D02) * (F03 <= D03):,,
__system__??,},,
__system__??,},,
__system__??,{F01 > 0:,,
__system__??,},,
__system__??,{F02 & 256:,,
__system__??,},,
__system__??,{F02 & 128:,,
__system__??,},,
__system__??,{F02 & 64:,,
__system__??,},,
__system__??,{F02 & 32:,,
__system__??,},,
__system__??,{F02 & 16:,,
__system__??,},,
__system__??,{F02 & 8:,,
__system__??,},,
__system__??,{F02 & 4:,,
__system__??,},,
__system__??,{F02 & 2:,,
__system__??,},,
__system__??,{F02 & 1:,,
__system__??,},,
__system__??,{F02 & 256:,,
__system__??,},,
__system__??,{F02 & 128:,,
__system__??,},,
__system__??,{F02 & 64:,,
__system__??,},,
__system__??,{F02 & 32:,,
__system__??,},,
__system__??,{F02 & 16:,,
__system__??,},,
__system__??,{F02 & 8:,,
__system__??,},,
__system__??,{F02 & 4:,,
__system__??,},,
__system__??,{F02 & 2:,,
__system__??,},,
__system__??,{F02 & 1:,,
__system__??,},,
__system__??,{F02 & 256:,,
__system__??,},,
__system__??,{F02 & 128:,,
__system__??,},,
__system__??,{F02 & 64:,,
__system__??,},,
__system__??,{F02 & 32:,,
__system__??,},,
__system__??,{F02 & 16:,,
__system__??,},,
__system__??,{F02 & 8:,,
__system__??,},,
__system__??,{F02 & 4:,,
__system__??,},,
__system__??,{F02 & 2:,,
__system__??,},,
__system__??,{F02 & 1:,,
__system__??,},,
__system__??,{D01 > D02:,,
__system__??,},,
__system__??,{D04 > D05:,,
__system__??,},,
__system__??,{D01 \ 0:,,
__system__??,{D03 < 101:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{D04 \ 0:,,
__system__??,{D06 < 101:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{D01 \ 0:,,
__system__??,{D03 < 101:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{D04 \ 0:,,
__system__??,{D06 < 101:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{D01 + D02 > D03:,,
__system__??,},,
__system__??,{(D11 \ 0) * (D11 \ 部下Ａ):,,
__system__??,},,
__system__??,{D01 \ 0:,,
__system__??,{D03 < 101:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{D04 \ 0:,,
__system__??,{(D11 \ 0) * (D11 \ 部下Ａ):,,
__system__??,{D12 > B最大体力[D11]:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{D01 \ 0:,,
__system__??,{D03 < 101:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{D04 \ 0:,,
__system__??,{(D11 \ 0) * (D11 \ 部下Ａ):,,
__system__??,{D12 > B最大体力[D11]:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{D01 \ 0:,,
__system__??,{D03 < 101:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{D04 \ 0:,,
__system__??,},,
__system__??,{D07 \ 0:,,
__system__??,},,
__system__??,{D01 \ 0:,,
__system__??,{D03 < 101:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{D04 \ 0:,,
__system__??,},,
__system__??,{D07 \ 0:,,
__system__??,},,
__system__??,{D01 = 6:,,
__system__??,},,
__system__??,{D01 = 7:,,
__system__??,},,
__system__??,{D01 = 8:,,
__system__??,},,
__system__??,{D01 = 9:,,
__system__??,},,
__system__??,{D01 = 101:,,
__system__??,},,
__system__??,{D01 = 102:,,
__system__??,},,
__system__??,{D01 = 103:,,
__system__??,},,
__system__??,{D01 = 104:,,
__system__??,},,
__system__??,{D01 = 105:,,
__system__??,},,
__system__??,{D01 \ 102:,,
__system__??,{D02 = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,} else {,,
__system__??,},,
__system__??,{D01 = 6:,,
__system__??,},,
__system__??,{D01 = 9:,,
__system__??,},,
__system__??,{D01 = 101:,,
__system__??,},,
__system__??,{D01 = 102:,,
__system__??,},,
__system__??,{D01 = 103:,,
__system__??,},,
__system__??,{D01 = 104:,,
__system__??,},,
__system__??,{D01 \ 102:,,
__system__??,{D02 = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,} else {,,
__system__??,},,
__system__??,{F01 * F02 < 65535:,,
__system__??,} else {,,
__system__??,},,
__system__??,{F01 * RND < 65535:,,
__system__??,} else {,,
__system__??,},,
__system__??,{RND \ 0:,,
__system__??,},,
__system__??,{D01 \ 0:,,
__system__??,},,
__system__??,{F04 = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,{組織番号 = 1:,,
__system__??,},,
__system__??,{組織番号 = 2:,,
__system__??,},,
__system__??,{組織番号 = 3:,,
__system__??,},,
__system__??,{組織番号 = 4:,,
__system__??,},,
__system__??,{組織番号 = 5:,,
__system__??,},,
__system__??,{組織番号 = 6:,,
__system__??,},,
__system__??,{組織番号 = 9:,,
__system__??,},,
__system__??,{F01 = 1:,,
__system__??,},,
__system__??,{F01 = 2:,,
__system__??,},,
__system__??,{F01 = 3:,,
__system__??,},,
__system__??,{F01 = 4:,,
__system__??,},,
__system__??,{F01 = 5:,,
__system__??,},,
__system__??,{F01 = 6:,,
__system__??,},,
__system__??,{F01 = 9:,,
__system__??,},,
__system__??,{(0 < D01) * (D01 < 4):,,
__system__??,},,
__system__??,{F01 < 600:,,
__system__??,},,
__system__??,{PHASE_NO = 0:,,
__system__??,} else if {PHASE_NO = 1:,,
__system__??,{組織番号 = 1:,,
__system__??,} else {,,
__system__??,},,
__system__??,{DB = 1:,,
__system__??,} else {,,
__system__??,},,
__system__??,{R制御[35] & 1:,,
__system__??,},,
__system__??,{R制御[D02] & 1:,,
__system__??,},,
__system__??,{R制御[D02] & 1:,,
__system__??,{R支配[D02] = 組織番号:,,
__system__??,},,
__system__??,},,
__system__??,{R制御[D02] & 1:,,
__system__??,{R支配[D02] = 組織番号:,,
__system__??,},,
__system__??,},,
__system__??,{RND & 32:,,
__system__??,{D04 \ 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{RND & 64:,,
__system__??,},,
__system__??,{D02 > 30:,,
__system__??,{D04 = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,} else if {PHASE_NO = 2:,,
__system__??,} else if {PHASE_NO = 3:,,
__system__??,} else if {PHASE_NO = 4:,,
__system__??,} else if {PHASE_NO = 5:,,
__system__??,} else if {PHASE_NO = 6:,,
__system__??,} else if {PHASE_NO = 7:,,
__system__??,} else if {PHASE_NO = 8:,,
__system__??,} else if {PHASE_NO = 9:,,
__system__??,},,
menu_label__(L_0569f),はい,Yes.,Sí.
menu_label__(L_0569f),いいえ,No.,No.
__system__??,{F01 \ 1:,,
__system__??,},,
??,●　システム設定　●,●　System Settings　●,●　Ajustes del sistema　●
__system__??,{0 = 1:,,
??,？デバッグメニュー,Debug Menu,Menú de depuración
??,？戦闘ずるっこ　:,You're a cunning little combatant:,Astucia de combate:
__system__??,{CFG_FLG & 8:,,
??,ON,ON,ON
__system__??,} else {,,
??,OFF,OFF,OFF
__system__??,},,
??,？デバッグモード:,Debug mode:,Modo de depuración :
__system__??,{DB:,,
??,ON,ON,ON
__system__??,} else {,,
??,OFF,OFF,OFF
__system__??,},,
__system__??,},,
??,ＢＧＭ　　　　　:,ＢＧＭ　　　　　:,ＢＧＭ　　　　　:
__system__??,{BGM_DEV & 3:,,
__system__??,{CFG_FLG & 1:,,
??,ON,ON,ON
__system__??,} else {,,
??,OFF,OFF,OFF
__system__??,},,
__system__??,} else {,,
??,---,---,---
__system__??,},,
??,効果音　　　　　:,Effective sound :,Sonido efectivo :
__system__??,{PCM_DEV & 1:,,
__system__??,{CFG_FLG & 2:,,
??,ON,ON,ON
__system__??,} else {,,
??,OFF,OFF,OFF
__system__??,},,
__system__??,} else {,,
??,---,---,---
__system__??,},,
??,会話の画面効果　:,Conversation screen effects :,Efectos de pantalla de la conversación :
__system__??,{CFG_FLG & 32:,,
??,ON,ON,ON
__system__??,} else {,,
??,OFF,OFF,OFF
__system__??,},,
??,週毎のセーブ画面:,Weekly save screen:,Pantalla de ahorro semanal :
__system__??,{CFG_FLG & 64:,,
??,ON,ON,ON
__system__??,} else {,,
??,OFF,OFF,OFF
__system__??,},,
??,　 初期画面に戻る 　,Return to initial screen,Volver a la pantalla inicial
??,－－－－戻る－－－－,－－－－RETURN－－－－,－－－－VOLVER－－－－
__system__??,{BGM_DEV & 3:,,
__system__??,{CFG_FLG & 1:,,
__system__??,},,
__system__??,{CFG_FLG & 1:,,
__system__??,},,
__system__??,},,
__system__??,{PCM_DEV & 1:,,
__system__??,{CFG_FLG & 2:,,
__system__??,},,
__system__??,},,
narrator,初期画面に戻ります。 本当によろしいですか？,You'll be returned to the initial screen. Are you sure you want to do this?,Vuelve a la pantalla inicial. ¿Estás seguro de que quieres hacer esto?
narrator,はい,Yes,Sí
narrator,いいえ,No,No
__system__??,{D08 = 2:,,
__system__??,},,
__system__??,{D08 = 3:,,
__system__??,{RND \ CHNO:,,
__system__??,},,
__system__??,},,
__system__??,{D08 < 2:,,
__system__??,{D08 = 0:,,
__system__??,},,
__system__??,},,
__system__??,{D08 = 2:,,
__system__??,},,
__system__??,{D08 = 3:,,
__system__??,{RND \ TMP_DAT1[5000 + 2]:,,
__system__??,},,
__system__??,},,
__system__??,{(D01 = 0) + (D01 = 1):,,
__system__??,{RND > 200:,,
__system__??,},,
__system__??,{INIT_FLG = 0:,,
__system__??,},,
__system__??,},,
__system__??,{(D01 = 0) + (D01 = 2):,,
__system__??,},,
__system__??,{(D01 = 0) + (D01 = 3):,,
__system__??,},,
__system__??,{(D01 = 0) + (D01 = 4):,,
__system__??,},,
__system__??,{(DB = 1) + (PNC_FLG = 1):,,
__system__??,{DB = 1:,,
narrator,\<\< System Panic !! >>,\<\< System Panic !! >>,\<\< System Panic !! >>
__system__??,~R:,,
__system__??,~R:,,
__system__??,{D01 \ 99:,,
narrator,[,[,[
narrator,],],]
__system__??,},,
__system__??,} else {,,
narrator,ちょっぴり痺れてきました…,I'm getting a little numb…,Me estoy adormeciendo un poco…
__system__??,},,
__system__??,},,
__system__??,{F20 \ 0:,,
__system__??,},,
__system__??,{F20 \ 0:,,
__system__??,},,
__system__??,{F20 \ 0:,,
__system__??,},,
__system__??,{RND = 23:,,
__system__??,} else {,,
__system__??,},,
__system__??,{STR_FLG & 1:,,
__system__??,},,
__system__??,{(0 < MES_FLG) * (MES_FLG < 7):,,
__system__??,{MES_CTL & 1:,,
__system__??,},,
__system__??,{MES_CTL & 2:,,
__system__??,},,
__system__??,{MES_CTL & 3:,,
__system__??,},,
__system__??,} else if {MES_FLG = 7:,,
__system__??,} else if {(MES_FLG = 8) + (MES_FLG = 9):,,
__system__??,{MES_CTL & 1:,,
__system__??,},,
__system__??,{MES_CTL & 2:,,
__system__??,},,
__system__??,{MES_CTL & 3:,,
__system__??,},,
__system__??,{MES_FLG = 9:,,
__system__??,},,
__system__??,},,
__system__??,{STR_FLG & 1:,,
__system__??,},,
__system__??,{RND = 0:,,
__system__??,},,
__system__??,{ACG_NO \ 0:,,
__system__??,{STR_FLG & 1:,,
__system__??,},,
__system__??,{STR_FLG & 1:,,
__system__??,},,
__system__??,},,
__system__??,{BCG_NO \ 0:,,
__system__??,{STR_FLG & 1:,,
__system__??,},,
__system__??,{STR_FLG & 1:,,
__system__??,},,
__system__??,},,
__system__??,{CCG_NO \ 0:,,
__system__??,},,
__system__??,{DCG_NO = 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,{RND < 201:,,
__system__??,},,
__system__??,{D03 = 18:,,
__system__??,{TMP_DAT1[D04] = RND:,,
__system__??,},,
__system__??,{D02 = D03:,,
__system__??,},,
__system__??,},,
__system__??,{D01 = 1:,,
__system__??,},,
