"character";"jap text";"Eng";"Esp"
"Condi Go (talking)";"コンディ、国カラ離レル時、 カルロス、アレグライ。
今、モット大キク、ナテル… デモ、コンディ、ソノ姿、知ラナイ。
デモ、コンディ、千手見ル、幸セ。";"When you leave the country, Carlos Allegri.
Now, it's much bigger than before… Demo, Condi, I don't know what you look like.
Demo, Condi, Senju, I'm happy to see you.";"Condi, cuando salgas del país, Carlos Allegri.
Ahora, soy mucho más grande que antes… Demo, Condi, no sé cómo eres.
Demo, Condi, Senju, ver, afortunadamente."
"Condi Go (talking)";"呼ンダカ？ セニョール……";"Yobindaka? Senor ……";"¿Koukunndaka? Señor ……"
"Yamamoto Akuji (talking)";"おう。 おや、今日は千手と一緒じゃねーのか。";"Oh. Oh, I thought you were with Senju today.";"Oh. Oh, ¿no estás con Senju hoy?"
"Condi Go (talking)";"千手、学校……";"Senju, School ……";"Senju, Escuela ……"
"Yamamoto Akuji (talking)";"おお、そーか。 今日はサボってねーのか。";"Oh, I see. You're not skipping today, are you?";"Oh, ya veo. ¿No vas a saltar hoy?"
"Yamamoto Akuji (talking)";"これ、仕送りの足しにでもしてくんな。";"You can use this as an addition to your remittance.";"Puede utilizarlo como complemento de su remesa."
"narrator";"そう言って、まとまった金額の入った封筒を コンディに渡した。";"With that, he handed an envelope containing a sum of money to Condi.";"Dicho esto, entregó un sobre con una suma de dinero a Condi."
"Condi Go (talking)";"アリガト。 助カル。";"Thank you. Thank you for your help.";"Gracias. Me alegro de que estés aquí."
"Condi Go (talking)";"………………";"………………";"………………"
"Yamamoto Akuji (talking)";"おう、ボクサー。";"Oh, boxer.";"Oh, Boxer."
"Condi Go (talking)";"ジム、ドウナッタ？";"Jim, what's up?";"Jim, ¿qué pasa?"
"Yamamoto Akuji (talking)";"改造してるよ。";"I'm modifying it.";"Alteraciones."
"Condi Go (talking)";"アレ、オ前ノモノデモ、 コンディノモノデモナイ。 勝手ニサワル、イケナイ。";"It's not your thing, it's not Condi's thing. I can't do it without permission.";"Eso no es propiedad tuya ni de Condi. No puedo hacerlo sin permiso."
"Yamamoto Akuji (talking)";"もう俺が占領したから、俺のモンだ。";"I've already occupied it, so it's mine.";"Ya lo he ocupado, es mío."
"Condi Go (talking)";"違ウ。";"Wrong.";"No es así."
"Yamamoto Akuji (talking)";"あー、うるせぇ。";"Oh, shut up.";"Ah, cállate."
"Yamamoto Akuji (talking)";"おう、ボクサー。";"Oh, boxer.";"Oh, Boxer."
"Condi Go (talking)";"コンディ、イツマデココニイル…？";"Condi, is itzma deko ni iru…?";"¿Condi, itzma deko ni iru…?"
"Yamamoto Akuji (talking)";"さぁなー……";"Saana ……";"Saanaa: ……"
"Yamamoto Akuji (talking)";"これやるからよ。 俺の部下になんねぇ？";"I'll give you this. Won't you work for me?";"Porque te estoy dando esto. ¿No quieres ser mi hombre?"
"narrator";"と言って、悪司はコンディの前に札束を出した。";"Then Akuji put a wad of bills in front of Condi.";"Con eso, Akuji extendió un fajo de billetes frente a Condi."
"Condi Go (talking)";"オ金、欲シイガ、イラナイ。 コンディ、自由トジム。 ソレ、返シテクレ。";"I want money, but I don't want it. Condi, free to Jim. Please give me that back.";"Oh, dinero, quiero, no quiero. Condi, libre al gimnasio. Lo quiero de vuelta."
"Yamamoto Akuji (talking)";"それはダメだ。";"That's no good.";"Eso no es bueno."
"Condi Go (talking)";"……………
コンディ、オ前トハ、仲良ク出来ナイ。";"……………
Condi, omae wa mae wa, nai kuju ni nai.";"……………
Condi, omae toha, nai kuyuu kuyuu nai."
"narrator";"　　［ドンドン　ドンドンドン！］
悪司の部下が、ボクシングジム、男パンチの 玄関を、ノックというにはあまりにも強すぎる 力で叩いていた。";"［Knock, knock, knock!]
Akuji's men were pounding on the front door of the boxing gym, Otoko Punch, with a force too strong to be called a knock.";"[¡Toc, toc, toc!]
Los hombres de Akuji estaban golpeando la puerta principal del gimnasio de boxeo, Man Punch, con una fuerza demasiado fuerte para llamarla golpe."
"Chinpira (talking)";"悪司さん、返事ありやせんぜ！";"Akuji, no reply!";"Akuji, ¡no hay respuesta!"
"Yamamoto Akuji (talking)";"無人って事か？";"You mean unmanned?";"¿Quiere decir sin tripulación?"
"Chinpira (talking)";"いえ、ここは外人が一人で住んでるって 近所の話でさ。";"No, it's just a neighbor said there's a gringo living here all by himself.";"No, es un vecino que dice que hay un gringo viviendo aquí solo."
"Yamamoto Akuji (talking)";"外人ねぇ……";"Hey gaijin: ……";"Hey gringo: ……"
"narrator";"その時。 男パンチの玄関が開いた。";"At that moment. The front door of the man punch opened.";"En ese momento. La puerta principal del golpe del hombre se abrió."
"Condi Go (talking)";"……………";"……………";"……………"
"Yamamoto Akuji (talking)";"あんた、ここの人？";"Are you from here?";"¿Eres de aquí?"
"narrator";"男は黙って頷いた。";"The man nodded silently.";"El hombre asintió en silencio."
"Yamamoto Akuji (talking)";"俺は、最近この辺りを占拠しだしてる 山本悪司ってんだ。 あんたは？";"My name is Yamamoto Akuji and I've been taking over this area lately. Who are you?";"Soy Yamamoto Akuji, y me he hecho cargo de esta zona recientemente. ¿Y tú eres?"
"Condi Go (talking)";"……コンディ……";"……Condi……";"……Condi……"
"Yamamoto Akuji (talking)";"よし、コンディ。 ここで、首を縦に振ってくれ。 ここを俺のシマにしていいか？";"Okay, Condi. Here, shake your head. Can I make this my territory?";"Muy bien, Condi. Toma, sacude la cabeza. ¿Puedo hacer de este mi territorio?"
"Condi Go (talking)";"ＮＯ。 ダメ。 ココ、段一トレーナーノジム。
コンディノ、自由、出来ナイ。";"NO. No. This is Danichi trainer's gym.
Condino, freedom, no.";"NO. No. Este es el gimnasio de un entrenador de Danichi.
Condino, libre, no."
"Yamamoto Akuji (talking)";"そー言わずにさ。 なんとかしてくんねぇ？";"Don't say that. Can't you do something about it?";"No digas eso. ¿No puedes hacer algo al respecto?"
"Condi Go (talking)";"ＮＯ。";"ＮＯ。";"ＮＯ。"
"Yamamoto Akuji (talking)";"だったら、武力行使すっけどさ。";"If that were the case, I would use force.";"Si ese fuera el caso, usaría la fuerza."
"Condi Go (talking)";"勝手ニシロ。 コンディ、戦ウ。 コンディ、ボクサー。";"Condi, fight. Condi, fighter. Condi, boxer.";"La autocomplaciente Condi. Condi, luchador. Condi, boxeador."
"Yamamoto Akuji (talking)";"ふーん………
だったら仕方ねぇな。 絶対、言う事きいてもらいたいんでね。";"Hmmm ………
Well, if that's the case, I guess I don't have a choice. I definitely want them to do what I say.";"Hmmm ………
Bueno, entonces no te culpo. Definitivamente quiero que hagan lo que yo digo."
"__system__??";"{RETURN = 0:";"";""
"narrator";"悪司はコンディを倒し、 男パンチの中に入っていた。";"Akuji had defeated Condi and was in the man punch.";"Akuji había derrotado a Condi y estaba dentro del golpe del hombre."
"Yamamoto Akuji (talking)";"きったねー、ジムだな。 これを金が稼げるように改造出来るか？";"Kick Tane -, that's a gym. Can you modify this to make money?";"Kik Tane-, eso es un gimnasio. ¿Puedes modificar esto para ganar dinero?"
"Chinpira (talking)";"まあ、努力はしますけど…";"Well, we'll try, but…";"Bueno, lo intentaremos, pero…"
"Yamamoto Akuji (talking)";"なんとか頼むぜ。";"Please do something.";"Haz algo al respecto, por favor."
"Chinpira (talking)";"はいっす、悪司さん。";"Yes, Akuji.";"Sí, Akuji."
"__system__??";"}";"";""
"Condi Go (talking)";"帰レ。 ココ、段一トレーナーノモノ。 誰ニモ渡サナイ。";"Go home. This is for the Danichi trainer. No one will give it to anyone.";"Vuelve. Esto es propiedad de un entrenador de Danichi. Nadie se lo dará a nadie."
"narrator";"薄暗いビルの中のボクシングジム。 そこに一人の男がいた。";"A boxing gym in a dimly lit building. There was a man there.";"Un gimnasio de boxeo en un edificio poco iluminado. Un hombre estaba allí."
"narrator";"コンディ・ゴ。 スペインからきたボクサー。
彼は愛する息子の為、ニホンまで 出稼ぎにきた。 そして彼は一人、ここで待っていた。
戦争に行ってしまったままのトレーナー、 矢沢段一。 コンディはずっと彼の帰りを待っていた。
 「俺の帰りを待ってろ。 　そしたらお前をチャンピオンにしてやる」
その言葉を頼りに、信じて。 コンディは待ち続けている。";"Condi Go. A boxer from Spain.
He came to Japan to work for his beloved son. And he was waiting here alone.
His trainer, Danichi Yazawa, who is still at war. Condi has been waiting for his return.
 “Wait for my return. 　I'll make you a champion.
Relying on those words, believing in them. Condi has been waiting for him.";"Condi Go. Un boxeador de España.
Vino a Japón a trabajar para su querido hijo. Y espera aquí solo.
Su entrenador, Danichi Yazawa, sigue en guerra. Condi ha estado esperando su regreso.
 “Esperen mi regreso. 　Entonces te haré campeón”.
Confiando en esas palabras, creyendo en ellas. Condi sigue esperando."
"Condi Go (talking)";"………………";"………………";"………………"
"Condi Go (thinking)";"カルロス…もう少しだ… もう少し、待っててくれ…… パパはすぐにお前の為に…";"Carlos… just a little more… just a little more, just a little more……… Daddy will be there for you soon…";"Carlos… sólo un poco más… sólo un poco más, sólo un poco más…… Papá estará ahí para ti pronto…"
"narrator";"コンディは一人、黙々とランニングを 続けている。
それも、「待っていろ」と言った トレーナーの言いつけだった。";"Condi continued running alone and silently.
It was also the trainer's idea to tell him to “wait and see.";"Condi siguió corriendo sola y en silencio.
También en este caso, el entrenador insistió en “esperar y ver”."
"Condi Go (talking)";"ハッ…ハッ……";"Ha…ha ……";"Ha… ha……"
"narrator";"正しく息を吸い、吐く。 そして走り続ける。";"Breathe in and out correctly. And keep running.";"Inspirar y espirar correctamente. Y sigue corriendo."
"Condi Go (talking)";"ハッ…ハッ……";"Ha…ha ……";"Ha… ha……"
"narrator";"コンディは、行方不明になったトレーナーの 言葉に従順に従っていた。";"Condi was obediently following the words of her missing trainer.";"Los Condi seguían obedientemente las palabras de su desaparecido entrenador."
"Condi Go (talking)";"ハッ……ハッ……";"Ha…… Ha ……";"Ha…… Ha……"
"narrator";"今日もコンディは、ジョギングをしていた。 雨の日も風の日も。 いつもと同じように。";"Today, Condi was jogging again. Even on a rainy day, even on a windy day. Just like always.";"Hoy Condi ha vuelto a hacer footing. Día de lluvia o de viento. Como siempre."
"Condi Go (talking)";"……ッ……ハッ……";"……~Tsu…… ha~tsu……";"…… ~Tsu…… ha~tsu……"
"Condi Go (talking)";"っ……！！
カッ……カルロス！？";"I'm not ……!!!!
C'mon…… Carlos!";"¡¡¡C'……!!!
Kak…… ¡Carlos!"
"Ishihara Senju (talking)";"わっ！？";"Wow!";"¡Vaya!"
"Condi Go (talking)";"カルロス！ お前、ここまできたのか？ パパに会いに！！";"Carlos! You came all the way out here? To see my dad!";"¡Carlos! ¿Has venido hasta aquí? ¡Para ver a mi padre!"
"narrator";"コンディはスペイン語で千手にまくしたてた。";"Condi sang to Senju in Spanish.";"Condi le cantó a Senju en español."
"Ishihara Senju (talking)";"何、包茎マフラーのおじさん。 ショタ？";"What, uncle with the foreskin scarf. Shorty?";"¿Qué, tío con el pañuelo de prepucio? ¿Shorty?"
"Condi Go (talking)";"……カルロ……
 ………違う…か… 当然だな…… …当然……だ……";"…… Carlo …………… not… or… of course……… … of course… …of course……";"…… Carlo …………… No… o… por supuesto……… por supuesto…… es……"
"Condi Go (talking)";"悪カタ…… ビクリ…サセタ……";"Evil Katah…… Vikri…Saceta ……";"Evil Kata…… Vikri… Saceta ……"
"Ishihara Senju (talking)";"ううん、別に。 時々、おじさんみたいな人がいるからね。 慣れてるよ。
ところでおじさん、ボクサー？ その手に巻いてるの、 バンデージでしょ？";"No, not really. Sometimes there are people like your uncle. I'm used to it.
So you're a boxer, huh? That's a bandage you're wearing on your hand, isn't it?";"No, nada. A veces hay gente como tu tío. Estoy acostumbrado.
Por cierto, ¿eres boxeador? Eso que llevas en la mano es una venda, ¿no?"
"Condi Go (talking)";"…………";"…………";"…………"
"narrator";"コンディは無言で頷いた。";"Condi nodded silently.";"Condi asintió en silencio."
"Ishihara Senju (talking)";"ふーん、そーなんだ。 あ、この男パンチってジムの人？";"Hmmm, I see. Oh, is this guy Punch from the gym?";"Hmm, ya veo. Oh, ¿este tipo es Punch del gimnasio?"
"narrator";"コンディはまた、黙って頷く。";"Condi also nodded silently.";"Condi también asintió en silencio."
"Ishihara Senju (talking)";"ボク、この隣りに新設された家の関係者。 これから、よろしくね。";"I am a member of the newly built house next door. I'm looking forward to working with you from now on.";"Estoy relacionado con la casa recién construida de al lado. Estoy deseando trabajar con usted."
"narrator";"そう言って新設された家――娼館に入ろうと した千手を、コンディは置いてきぼりを くらわされた小犬のような目で見つめていた。";"When Senju tried to enter the newly built brothel, Condi looked at him as if he were a small dog that had been left behind.";"Cuando Senju intentó entrar en la casa recién construida, el burdel, Condi le miró con ojos de perro abandonado."
"Ishihara Senju (talking)";"……………";"……………";"……………"
"Ishihara Senju (thinking)";"使えるかな……";"Can you use ……";"¿Podemos usarlo? ……"
"Yamamoto Akuji (talking)";"何、戸口でぼさっとしてるんだ、千手。";"What are you dawdling in the doorway, Senju.";"¿Qué estás perdiendo el tiempo en la puerta, Senju."
"narrator";"娼館の中から視察を終えた悪司が出てきた。";"Akuji came out of the brothel after his inspection.";"Akuji salió del burdel después de su inspección."
"Ishihara Senju (talking)";"悪司、新しい兵隊、欲しくない？";"Akuji, new soldiers, don't you want them?";"Akuji, nuevos soldados, ¿no los quieres?"
"Yamamoto Akuji (talking)";"ん~、お前さんが戦うのか？";"Hmmm, you're the one who fights?";"Hmm, ¿tú eres el que lucha?"
"Ishihara Senju (talking)";"いたいけな子供に、 そんな過酷な肉体労働させないでよ。
あそこにいる、ボクサー。 なんだったら、ボクの手管で 悪司の部下にしてみせるけど、どう？";"You can't put a fragile little boy through that kind of hard physical labor.
There he is, the boxer. If you want, I can make you Akuji's man.";"No sometas a un niño frágil a un trabajo físico tan duro.
Hay un boxeador allí. Si quieres, puedo convertirte en el hombre de Akuji."
"narrator";"と、千手が指さした場所には、縋るような目を したコンディが立っていた。";"At the place where Senju pointed, there stood Condi with eyes as if clinging to him.";"Y donde Senju señalaba, allí estaba Condi con los ojos pegados."
"Yamamoto Akuji (talking)";"ふーん……ボクサーか… 確かに、戦えそうだな…";"Hmmm…… boxer… sure looks like a fighter…";"Hmmm……… boxeador… Parece que sabe pelear…"
"__system__??";"{RETURN = 1:";"";""
"Yamamoto Akuji (talking)";"そーだな。 一人ぐらい、 ボクサーがいてもいいかもな。";"Yeah, I guess so. Maybe we should have one boxer.";"Sí, eso es. Tal vez podríamos tener un boxeador."
"Ishihara Senju (talking)";"わかった。 ちょっと待ってて。";"Okay, I'll be right back. I'll be back in a minute.";"VALE, VALE. Espera un segundo."
"narrator";"そう言って、千手は走ってコンディの元に やってきた。";"Saying this, Senju came running to Condi.";"Al decir esto, Senju vino corriendo hacia Condi."
"Ishihara Senju (talking)";"おじさん、名前は？";"Uncle, what's your name?";"Tío, ¿cómo te llamas?"
"Condi Go (talking)";"コンディ・ゴ。";"Condi go.";"Condi ir."
"Ishihara Senju (talking)";"どうしてニホンにきたの？";"Why did you come to Nihon?";"¿Por qué has venido a Nihon?"
"Condi Go (talking)";"戦ウ……ファイトマネー、入ル… 息子…待ッテル……";"Fight Money, Enter… son… wait for it ……";"Fighting…… luchar contra el dinero, entrar… hijo… esperando……"
"Ishihara Senju (talking)";"でもここって、おじさん一人で 住んでるんじゃなかったっけ？ そう聞いたけど？";"But isn't this the place where your uncle lives alone? That's what I heard.";"Pero pensé que vivías aquí solo. Eso es lo que he oído."
"Condi Go (talking)";"一人…トレーナー…待ッテル… 戦争……帰ッテコナイ……";"One person… trainer… waiting… war…… return to ……";"Una persona… entrenadora… esperando… la guerra…… return-return-iconai……"
"Ishihara Senju (talking)";"ふーん。 躾のいい犬みたいに、 主人の帰りを待ってたって訳か。
でもそれじゃーさー、お金、 まったく稼げてないんじゃないの？";"Hmmm. So you waited for your husband to come home like a well-behaved dog.
But then… you didn't make any money, did you?";"Hmm. Así que esperaste a que tu marido volviera a casa como un perro bien educado.
Pero entonces… no ganaste nada de dinero, ¿verdad?"
"narrator";"コンディは黙って頷いた。";"Condi nodded silently.";"Condi asintió en silencio."
"Ishihara Senju (talking)";"早く、息子のとこ、 帰りたいんじゃないの？";"Don't you want to go home to your son as soon as possible?";"¿No quieres volver a casa con tu hijo lo antes posible?"
"Condi Go (talking)";"……アア……";"……a……";"……a……"
"Ishihara Senju (talking)";"だったらさ、ボク、いい働き口、 知ってるんだ。
そこだったら、ボクと一緒にいる事も 出来るよ。";"Well, I know a great place to work.
You can stay with me there.";"Bueno, conozco un buen lugar para trabajar.
Podrías quedarte conmigo allí."
"Condi Go (talking)";"ホ、本当カ！？";"Really?";"¿En serio?"
"Ishihara Senju (talking)";"あそこにいるおにーさんの部下になるって 言えば、お金もボクも手に入るよ。";"Tell them I'll be your man over there, and you'll get the money and me.";"Diles que seré tu hombre allí, y que tendrás el dinero y a mí."
"Condi Go (talking)";"……オ……オオ……";"……o……o……";"……o……COPY00"
"Ishihara Senju (talking)";"さ、おいで、コンディ。 一緒にいたいんでしょう？";"Come on, come on, Condi. You want to be with me, don't you?";"Vamos, vamos, Condi. Quieres estar conmigo, ¿no?"
"narrator";"コンディは千手が差し出した手に手を重ねた。";"Condi laid her hand on the hand that Senju offered.";"Condi puso su mano sobre la mano ofrecida por Senju."
"Ishihara Senju (talking)";"いっちょあがり。";"Ichiagari.";"Un paso más."
"Yamamoto Akuji (talking)";"男も女もイケる、 スイッチヒッターだったのか。";"He was a switch hitter, good with both men and women.";"¿Era un hombre que se movía, que era bueno tanto con los hombres como con las mujeres?"
"Ishihara Senju (talking)";"さーどーだかね。
さあ、コンディ、この人に お願いしますって言うんだよ。";"I don't know.
Come on, Condi, say please to this guy.";"Digamos que no lo sé.
Vamos, Condi, dile por favor a este tipo."
"Condi Go (talking)";"オ願イ……シマス……";"O-application:…… shimasu: ……";"O petición:…… shimasu ……"
"narrator";"コンディは千手に言われた通りの言葉を反芻し、 悪司に頭を下げた。";"Condi ruminates on the exact words Senju told him to say, and bows his head to Akuji.";"Condi rumió lo que había dicho Senju y se inclinó ante Akuji."
"Yamamoto Akuji (talking)";"あんた、見た通りのボクサーで いいのかな？";"Are you sure you're as good a boxer as you look?";"¿Estás seguro de que eres tan buen boxeador como pareces?"
"Condi Go (talking)";"……コンディ、ボクサー… 戦ウ……";"……Condi, Boxer… War woo……";"……Condi, Boxer… guerra woo……"
"Yamamoto Akuji (talking)";"そーかい。 それじゃあこれからよろしく頼むぜ。";"I see. Well then, I'll be counting on you from now on.";"Ya veo. Pues bien, a partir de ahora estaré encantado de trabajar con usted."
"Condi Go (talking)";"ハイ……";"Hi ……";"Hola ……"
"Ishihara Senju (talking)";"悪司、コンディ、 息子の為に出稼ぎってんだって。 だからお給料、きちんとあげてね。";"Akuji, Condi, he's working for his son. So please pay him well.";"Akuji, Condi, dice que emigra para trabajar por su hijo. Así que deberías pagarle bien."
"Yamamoto Akuji (talking)";"おお、わかった。";"Oh, okay.";"Oh, vale."
"Ishihara Senju (talking)";"これでひとつ貸しだね。";"Now you owe me one.";"Ahora me debes una."
"Yamamoto Akuji (talking)";"……ヤな奴に借り作っちまったな~。";"…… I owe it to a jerk!";"…… ¡Se lo debo a un imbécil!"
"Ishihara Senju (talking)";"ふふふ。";"Hmmm.";"Hmmm."
"__system__??";"}";"";""
"__system__??";"{RETURN = 2:";"";""
" (talking)";"いや、いらねぇ。 ほれ、中に入るんなら、さっさと入りな。";"No, I don't want it. Come on, if you're going inside, get in there.";"No, no lo quiero. Vamos, si vas a entrar, entra rápido."
"Condi Go (talking)";"はいはい。 おかーさんみたいな事言うね、悪司。";"Yes, yes. You sound like an old lady, Akuji.";"Sí, sí. Suenas como tu madre, Akuji."
"narrator";"悪司はコンディを部下にしなかった。";"Akuji did not subordinate Condi.";"Akuji no subordinó a Condi."
"__system__??";"}";"";""
"narrator";"コンディと千手が港にいた。 コンディはしっかりと千手の手を掴んでいる。";"Condi and Senju were at the port. Condi is firmly holding Senju's hand.";"Condi y Senju estaban en el puerto. Condi está sosteniendo firmemente la mano de Senju."
"Ishihara Senju (talking)";"船がきたよ、コンディ。";"The ship has come in, Condi.";"El barco ha llegado, Condi."
"Condi Go (talking)";"………………アア……";"………………a……";"………………aa……"
"Ishihara Senju (talking)";"あれに乗って、 コンディは国に帰るんだね。";"I guess Condi is going back home on that one.";"En eso, Condi vuelve a su país, ¿no?"
"Condi Go (talking)";"………コンディ…千手ノオカゲ… オ金、タクサン、手ニ入ッタ……
グラシアス……ホントニ、グラシアス。";"………Condi…Senju no okage… okin, takusan, te ni ni nita……
Gracias……Hontoni, Gracias.";"………Condi…Senju no okage… okin, taksan, te ni nita……
Gracias……honto ni, gracias."
"Ishihara Senju (talking)";"何言ってんの。 それはコンディの正当な報酬なんだから、 胸張って受け取りゃいいんじゃないか。";"What are you talking about? It's a just reward for Condi, so why don't you take it with pride?";"¿De qué estás hablando? Esa es la justa recompensa de Condi, así que ¿por qué no la tomas con los brazos abiertos?"
"Condi Go (talking)";"デモ、千手、イナカッタラ… コンディ、マダ国、帰レナカッタ…";"Demonstration, Senju, Inakattara… Condi, Mada Kuni, Returned Renakatta…";"Manifestación, Senju, Inakattara… Condi, País Mada, Regreso a Renakatta…"
"Ishihara Senju (talking)";"泣いちゃ駄目だよ。 コンディ、大人なんだから。";"Don't cry. Condi, you're an adult.";"No llores. Condi, eres un adulto."
"Condi Go (talking)";"千手…アナタニモ、神ノ祝福ガ アリマスヨウニ…";"Senju… may God bless you…";"Senju… que Dios te bendiga…"
"Ishihara Senju (talking)";"もうあるよ。 たぁくさんね……ふふ…… ふふふ……";"I already have. Many thanks…… fufu…… fufu…… fufu ……";"Ya está ahí. Muchos más…… ff…… ff…… ff……"
"Condi Go (talking)";"コンディ、行ク。 カルロスノ為……";"Condi, line. For Carlos No……";"Condi, línea. Para Carlos No……"
