character,jap text,Eng,Esp
__system__??,{(Sキャラ = 38) * (☆調教／竹井 = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 40) * (☆調教／丹沢 = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 71) * (☆調教／夜空 = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 72) * (☆調教／加奈 = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 73) * (☆調教／苺 = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 74) * (☆調教／友引 = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 54) * (☆調教／吹雪 = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 93) * (☆調教／相馬鱗 = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 52) * (☆調教／るうな = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 31) * (☆調教／小松舞 = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 70) * (☆調教／ウパス = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 53) * (☆調教／姫子 = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 4) * (☆調教／衣笠 = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 32) * (☆調教／野枝美 = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 49) * (☆調教／鹿の子 = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 47) * (☆調教／春風 = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 50) * (☆調教／森 = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 9) * (☆調教／市橋 = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 5) * (☆調教／辻家 = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 14) * (☆調教／はみ = 2):,,
__system__??,},,
__system__??,{(Sキャラ = 20) * (☆調教／遙 = 2):,,
__system__??,},,
__system__??,},,
__system__??,{(Sキャラ = 88) * (☆調教／青姫 = 2):,,
__system__??,},,
__system__??,{(■ = 0) + (S売り回数[■■] = 0):,,
__system__??,},,
__system__??,{(Sキャラ = 70) * (☆イルラカムイ > 10) * (☆イルラカムイ < 14):,,
__system__??,},,
__system__??,{(Sキャラ = 60) * (☆多恵子 = 1) * (☆貴神 \ 15) * (☆貴神 \ 16):,,
__system__??,},,
