"character","jap text","Eng","Esp"
"__system__??","}","",""
"??","■元予算■","■■ Ex-Budget ■■","■ ■ Ex presupuesto ■"
"??","　","　","　"
"??","━━━━━━━━━","━━━━━━━━━","━━━━━━━━━"
"??","＋","＋","＋"
"??","－","－","－"
"__system__??","{GOLD + D05 >= D06:","",""
"__system__??","} else {","",""
"__system__??","}","",""
"??","━━━━━━━━━","━━━━━━━━━","━━━━━━━━━"
"??","■現予算■","■Current Budget■","■ Presupuesto actual ■"
"__system__??","{D12 = 0:","",""
"??","　","　","　"
"__system__??","} else {","",""
"??","－","－","－"
"__system__??","}","",""
"??","■借金残高■","■ Debt Outstanding ■","■ Deuda pendiente de pago ■"
"??","　","　","　"
"??","■収入合計■","■Total Revenue ■","■ Ingresos totales ■"
"??","　","　","　"
"??","■支出合計■","Total Expenditures ■■ Total Expenditures","■ Gastos totales ■"
"??","　","　","　"
"__system__??","{TMP_DAT2[10 + U03] \ 0:","",""
"??","　","　","　"
"__system__??","}","",""
"__system__??","{TMP_DAT2[30 + U03] \ 0:","",""
"??","　","　","　"
"__system__??","}","",""
"__system__??","{U02 > 20:","",""
"__system__??","}","",""
"__system__??","{U01 < U03:","",""
"__system__??","}","",""
"__system__??","{R支配[U03] = 1:","",""
"__system__??","}","",""
"__system__??","{RND \ 0:","",""
"__system__??","}","",""
"__system__??","{RND \ 0:","",""
"__system__??","{P3フラグ[U03] = 9:","",""
"__system__??","}","",""
"__system__??","}","",""
"__system__??","{RND \ 0:","",""
"__system__??","{P3フラグ[U03] = 2:","",""
"__system__??","}","",""
"__system__??","}","",""
"__system__??","{RND \ 0:","",""
"__system__??","{P3フラグ[U03] = 3:","",""
"__system__??","}","",""
"__system__??","}","",""
"__system__??","{RND \ 0:","",""
"__system__??","{P3フラグ[U03] = 10:","",""
"__system__??","}","",""
"__system__??","}","",""
"__system__??","{D09 \ 0:","",""
"__system__??","}","",""
"__system__??","{G娼婦数 \ 0:","",""
"__system__??","}","",""
"__system__??","{G捕虜数 \ 0:","",""
"__system__??","}","",""
"__system__??","{☆ウィミィ税 \ 0:","",""
"__system__??","{☆ウィミィ税 = 1:","",""
"__system__??","} else {","",""
"__system__??","}","",""
"__system__??","}","",""
"__system__??","{D10 \ 0:","",""
"__system__??","}","",""
"__system__??","{U05 > 999:","",""
"??","億","hundred million","cien millones"
"__system__??","} else {","",""
"??","　　　","　　　","　　　"
"__system__??","}","",""
"__system__??","{U05 % 1000 \ 0:","",""
"__system__??","} else {","",""
"??","　　　","　　　","　　　"
"__system__??","}","",""
"??","０万","0 million","0 millones de euros"
"??","【","【","【"
"__system__??","{U05 > 999:","",""
"??","億","hundred million","cien millones"
"__system__??","} else {","",""
"??","　","　","　"
"__system__??","}","",""
"__system__??","{U05 % 1000 \ 0:","",""
"__system__??","} else {","",""
"__system__??","}","",""
"??","0万】","[0 million]","000,000]"
"??","【","【","【"
"__system__??","{U05 > 9999:","",""
"??","億","hundred million","cien millones"
"__system__??","} else {","",""
"??","　","　","　"
"__system__??","}","",""
"__system__??","{U05 % 10000 \ 0:","",""
"__system__??","} else {","",""
"__system__??","}","",""
"??","万】","ten thousand]","diez mil]"
"??","　","　","　"
"??","年","year (e.g. AD)","año (por ejemplo, AD)"
"??","月","month","mes"
"__system__??","{(R制御[U01] & 1) * (R支配[U01] = 1):","",""
"__system__??","}","",""
"??","●協力金の詳細●","Details of the cooperation fund","● Detalles de los pagos por cooperación ●"
"??","地域名　　　【収入額】","Region Name [Income Amount","Nombre de la región [Importe de los ingresos"
"__system__??","{R制御[U01] & 1:","",""
"__system__??","{R支配 = 1:","",""
"__system__??","{U02 > 374:","",""
"__system__??","}","",""
"__system__??","}","",""
"__system__??","}","",""
"__system__??","{(S制御[U01] & 1) * (S娼婦状態[U01] = 1):","",""
"__system__??","}","",""
"??","●売春宿の売上げ詳細●","Details of the brothel's sales","● Detalles de las ventas de los burdeles ●"
"??","娼婦名　　　【基本価格】　【客数】　 【売り上げ】　【累計客数】","Hooker Name [Base Price] [Number of Customers] [Sales] [Total Customers","Nombre de la prostituta [Precio básico] [Número de clientes] [Ventas] [Número total de clientes"
"__system__??","{(S制御[U01] & 1) * (S娼婦状態[U01] = 1):","",""
"__system__??","{U05 = 0:","",""
"__system__??","}","",""
"??","【","【","【"
"??","】","】","】"
"__system__??","{U06 > 9:","",""
"__system__??","}","",""
"??","【","【","【"
"??","】","】","】"
"__system__??","{U02 > 374:","",""
"__system__??","}","",""
"__system__??","}","",""
"__system__??","{G娼婦数 < 19:","",""
"??","その他の売春婦の稼ぎ","Other Prostitutes Earnings","Otros ingresos de las prostitutas"
"__system__??","}","",""
"__system__??","{(R制御[U01] & 1) * (P3フラグ[U01] = 9):","",""
"__system__??","}","",""
"??","●ＧＡＬバーガーの詳細●","Details of  GAL Burger.","Más información sobre  GAL Burger."
"??","地域名　　　【収入額】","Region Name [Income Amount","Nombre de la región [Importe de los ingresos"
"__system__??","{R制御[U01] & 1:","",""
"__system__??","{P3フラグ = 9:","",""
"__system__??","{U02 > 374:","",""
"__system__??","}","",""
"__system__??","}","",""
"__system__??","}","",""
"??","●補助金の詳細●","Details of the subsidy","● Detalles de la subvención ●"
"??","組織名　　　【収入額】","Name of organization [Amount of income","Nombre de la organización [Importe de los ingresos"
"??","市議会","city council","ayuntamiento de la ciudad"
"__system__??","{(R制御[U01] & 1) * (P3フラグ[U01] = 2):","",""
"__system__??","}","",""
"??","●たこ焼き屋の詳細●","Details of Takoyaki Restaurant","Más información sobre la tienda de takoyaki ●"
"??","地域名　　　【収入額】","Region Name [Income Amount","Nombre de la región [Importe de los ingresos"
"__system__??","{R制御[U01] & 1:","",""
"__system__??","{P3フラグ = 2:","",""
"__system__??","{U02 > 374:","",""
"__system__??","}","",""
"__system__??","}","",""
"__system__??","}","",""
"__system__??","{(R制御[U01] & 1) * (P3フラグ[U01] = 3):","",""
"__system__??","}","",""
"??","●金貸し機の詳細●","More information about the moneylending machine","● Detalles de las máquinas expendedoras de dinero ●"
"??","地域名　　　【収入額】","Region Name [Income Amount","Nombre de la región [Importe de los ingresos"
"__system__??","{R制御[U01] & 1:","",""
"__system__??","{P3フラグ = 3:","",""
"__system__??","{U02 > 374:","",""
"__system__??","}","",""
"__system__??","}","",""
"__system__??","}","",""
"??","●原子炉の詳細●","Details of the reactor","● Detalles del reactor ●"
"??","非常に危険","Very dangerous.","Extremadamente peligroso"
"??","●借金の詳細●","Details of the debt","● Detalles de la deuda ●"
"??","現在の借金総額","Current Total Debt","Total de la deuda corriente"
"??","月々の支払い　","Monthly payment","Pagos mensuales"
"??","支払い終了予定","Payment end Ryou schedule","Fin del pago Ryou programado"
"__system__??","{B制御[U01] & 1:","",""
"__system__??","}","",""
"??","●部下給与の詳細●","Details of subordinate salaries","● Detalle de los sueldos de los subordinados ●"
"??","部下名　　　【支出額】","Ministry Name [Expenditure Amount]","Nombre del Departamento [Importe del gasto"
"__system__??","{B制御[U01] & 1:","",""
"__system__??","{RND > 199:","",""
"__system__??","}","",""
"__system__??","{RND > 199:","",""
"__system__??","}","",""
"__system__??","{U02 > 374:","",""
"__system__??","}","",""
"__system__??","}","",""
"??","●維持費の詳細●","Details of maintenance costs","● Detalles de los costes de mantenimiento ●"
"??","名称　　　　【支出額】","Name [Amount spent]","Nombre [Importe del gasto"
"??","本部事務所","Headquarters Office","Oficina central"
"??","●維持費の詳細●","Details of maintenance costs","● Detalles de los costes de mantenimiento ●"
"??","名称　　【総数】","Name [Total number","Nombre [Número total de"
"??","娼婦","prostitute","prostituta"
"??","【","【","【"
"??","】","】","】"
"??","●維持費の詳細●","Details of maintenance costs","● Detalles de los costes de mantenimiento ●"
"??","名称　　【総数】","Name [Total number","Nombre [Número total de"
"??","捕虜","prisoner (of war)","prisionero (de guerra)"
"??","【","【","【"
"??","】","】","】"
"??","●税金の詳細●","Tax details","● Detalles de la fiscalidad ●"
"??","名称　　　　【支出額】","Name [Amount spent]","Nombre [Importe del gasto"
"??","ウィミィ税　","Wime tax","Impuestos"
"__system__??","{☆ウィミィ税 = 1:","",""
"__system__??","} else {","",""
"__system__??","}","",""
"__system__??","{(S制御 & 1) * (S娼婦状態 = 1):","",""
"__system__??","{D02 = 0:","",""
"__system__??","}","",""
"__system__??","}","",""
"??","●借金情報●","Debt information","● Información sobre la deuda ●"
"__system__??","{U05 = 0:","",""
"??","現在の借金は、ありません。","We have no current debt.","No hay deuda actual."
"__system__??","} else {","",""
"??","現在の借金総額は、","Your current total debt is.","La deuda total actual es."
"__system__??","{U05 > 999:","",""
"??","億","hundred million","cien millones"
"__system__??","}","",""
"__system__??","{U05 % 1000 \ 0:","",""
"__system__??","}","",""
"??","0万円です。","0 million yen.","0 millones."
"__system__??","}","",""
"__system__??","{U05 \ 0:","",""
"??","毎月、","Every month.","Mensualmente."
"__system__??","{U05 > 999:","",""
"??","億","hundred million","cien millones"
"__system__??","}","",""
"__system__??","{U05 % 1000 \ 0:","",""
"__system__??","}","",""
"??","0万円を支払っています。","I paid 0 million yen.","Se han pagado 0 millones de euros."
"__system__??","}","",""
"__system__??","{U05 \ 0:","",""
"??","　　全部返すのに、","I'm giving it all back.","Lo devolvería todo, pero…"
"??","ヶ月必要です。","You need a month.","Se necesitan meses."
"__system__??","}","",""
"??","　　借りる事の出来る総枠は、","The total amount you can borrow.","La cuota total que se puede pedir prestada es."
"__system__??","{U05 \ 0:","",""
"__system__??","{U05 > 999:","",""
"??","億","hundred million","cien millones"
"__system__??","}","",""
"__system__??","{U05 % 1000 \ 0:","",""
"__system__??","}","",""
"__system__??","}","",""
"??","0万円です。","0 million yen.","0 millones."
"??","借金する　　　　　　借金しない","I'm going into debt. I'm not going into debt.","Deudor, no deudor."
"__system__??","{KEY = 16:","",""
"__system__??","{D01 = 1001:","",""
"__system__??","} else if {D01 = 1002:","",""
"__system__??","} else {","",""
"__system__??","}","",""
"__system__??","}","",""
"__system__??","{D01 = 1001:","",""
"__system__??","{☆借金 < ☆借金最大:","",""
"__system__??","{D01 > 999:","",""
"??","億","hundred million","cien millones"
"__system__??","}","",""
"__system__??","{D01 % 1000 \ 0:","",""
"__system__??","}","",""
"??","0万円　追加で借りました。","0,000,000 I borrowed additional money.","0 millones de euros Préstamo adicional."
"__system__??","} else {","",""
"??","もう借金は出来ません。","I can't borrow any more money.","Ya no podemos pedir dinero prestado."
"__system__??","}","",""
"__system__??","}","",""
