character,jap text,Eng,Esp
narrator,悪司は部下を何人か連れ、 温泉宿の玄関にやってきた。,Akuji came to the entrance of the hot spring resort with some of his men.,Akuji llegó a la entrada de la posada del balneario con algunos de sus hombres.
Yamamoto Akuji (talking),ごめんよー。,Sorry!,"Lo siento, lo siento."
 (talking),あ、はーい。,"Oh, yes.","Ah, ja."
Yumuro Setsuko (talking),あっ……！,"Oh, ……!","¡Oh, ……!"
narrator,世津子は悪司の顔を見ると、 顔を青ざめさせ、硬直した。,"When Setsuko saw Akuji's face, she turned pale and stiffened.","Cuando Setsuko vio la cara de Akuji, se puso pálida y rígida."
Yamamoto Akuji (talking),この前渡した書類に サインしてくれてっか？,I was wondering if you could sign the document I gave you the other day?,¿Firmaste el documento que te di el otro día?
Yumuro Setsuko (talking),……むっ…無理です… その……あの……,…… mmm…I can't… that…… that ……,…… mmm… no puedes… que…… que ……
Chinpira (talking),ちょっと待って下さい。,Wait a minute.,Espera un momento.
Yumuro Setsuko (talking),あっ…仁さん！,Ah…Jin-san!,Ah… ¡Jin-san!
Chinpira (talking),おかみさん、ここはあたしに任せて 下さいますか？,"Ma'am, would you like me to take care of this?","Señora, ¿quiere que me encargue de esto?"
Yumuro Setsuko (talking),え、そんな…,"Oh, no…","Oh, no…"
Chinpira (talking),こういう荒事には、慣れているんで… 心配なさらないで下さい。,I'm used to this kind of rough stuff… Don't worry.,Estoy acostumbrado a cosas duras como esta… No te preocupes.
Yumuro Setsuko (talking),仁さん……,Jin-san ……,Jin-san: ……
Chinpira (talking),お客さん、すみませんが、裏の方に…,"Sir, I'm sorry, but there's a back…","Señor, lo siento, pero hay una espalda…"
Yamamoto Akuji (talking),ふん……,Hm……,Hm……
narrator,仁は悪司を促し、人目のない場所に移動した。,Jin urged Akuji to move to a secluded area.,Jin instó a Akuji a trasladarse a una zona apartada.
Yamamoto Akuji (talking),なるほど。 従業員としてもぐりこんだか。,I see. You went in as an employee.,Ya veo. ¿Entraste como empleado?
Chinpira (talking),オイッス。 丁度、男衆を募集していましたんで。,Oyessss. We were just looking for men to join us.,Oy. Sólo buscábamos hombres.
Yamamoto Akuji (talking),で、どうだ？ ちっとは接近したのか？,"So, what do you think? Did you get any closer?","Entonces, ¿cómo va todo? ¿Te has acercado más?"
Chinpira (talking),もう少しって感じっス。,I feel like I'm almost there.,Siento que ya casi estoy allí.
Yamamoto Akuji (talking),手早くな。,Be quick.,Sé rápido.
Chinpira (talking),オイッス。,Oyessss.,Oyez.
Chinpira (talking),おかみさん、この清酒はどの辺りに運んで おけばいいでしょう？,"Where should I take this sake, ma'am?","Okami, ¿dónde debo llevar este sake?"
Yumuro Setsuko (talking),あ、台所の勝手口のところに お願いします。,"Oh, please, in the kitchen, by the kitchen door.","Oh, en la cocina, junto a la puerta de la cocina, por favor."
Chinpira (talking),オイッス！,Oyessss!,¡Oiessss!
Yumuro Setsuko (talking),仁さん、ありがとう。,"Thank you, Jin-san.","Gracias, Jin."
Chinpira (talking),何がです？,What is it?,¿Qué es?
Yumuro Setsuko (talking),仁さんが働きにきてくれて、 本当に助かる事ばかり…,Jin-san came to work for us and has been a great help…,"Jin-san vino a trabajar para nosotros, y realmente nos ayudó mucho…"
Chinpira (talking),当たり前っす。 あたしは、おかみさんが楽になる為に、 ここで働いてるんすから。,Of course. I work here to make your life easier.,Por supuesto. Trabajo aquí para hacerte la vida más fácil.
Yumuro Setsuko (talking),仁さん……,Jin-san ……,Jin-san: ……
Yumuro Setsuko (talking),ふう……,Fu ……,Fu ……
Chinpira (talking),おかみさん、お疲れ様でした。,"Thanks for your hard work, Okami.","Okami, gracias por tu trabajo."
Yumuro Setsuko (talking),仁さん……,Jin-san ……,Jin-san: ……
Chinpira (talking),オイッス？,Oyess?,¿Oyessss?
Yumuro Setsuko (talking),あの…私…そろそろ、 お湯を頂きに行こうかと…,"Well, I… thought I'd go get a hot water…","Bueno, estaba… a punto de ir a buscar agua caliente…"
Chinpira (talking),オイッス。 では、残りはあたしが…,"Okay. Okay, I'll take the rest…","Oye. De acuerdo, tomaré el resto…"
Yumuro Setsuko (talking),………,………,………
Chinpira (talking),おかみさん？,Mrs.?,¿Su esposa?
Yumuro Setsuko (talking),……一緒に… 駄目ですか？,…… together… No?,…… juntos… ¿No?
Chinpira (talking),おかみさん……,Okami ……,Okami ……
Yumuro Setsuko (talking),…………,…………,…………
Chinpira (talking),オイッス、わかりました。 おかみさんのお願いなら。,"Oyessss, I understand. If it's a request from the lady.","Oyesss, lo entiendo. Si es una petición de la señora."
Yumuro Setsuko (talking),………………仁さん………,……………… Mr. Jin ………,……………… Sr. Jin ………
cg narrator,"「あっ…仁さん…………」
 「………あっ………ぁ……」
 「んっ……ああっ…！」","”Ah… Jin-san…………”
 “Oh……… oh……… oh ……”
 “Oh…… ah…!”","Ah… Jin-san…………
 “Oh……… oh……… oh ……”
 “¡Oh…… ah…!”"
cg narrator,"「ああっ……仁さんっ……！」
世津子は震える指を、仁の首筋に這わせる。
 「いいっす…おかみさんの中、思っていた以上です」
 「…ぃっ……ゃ…そんな事言わないで… 　あっ……ああっ…！」
仁の手が、世津子の尻を這う。
 「あっ…あ、あっ…！」
指がかすれる程度の感覚で、 世津子は甘い声をあげた。
 「あ、仁さん………好きっ… 　好きになってしまったの…！」
 「おかみさん…」
 「……んっ……いやっ… 　今は世津子って呼んで……ううん、これからは…」
 「……いけません… 　どこの誰ともわからないこの俺に、そこまで……」
 「…いいの…仁さんがどこの誰でも… 　私にとって、仁さんはただ一人の仁さん 　なんだから…！」
世津子は仁の方に顔を寄せると、唇を吸った。 すぐに差し入れられた仁の舌に、世津子は応え、 深く絡めてくる。
 「あっ……好き…好きです… 　仁さん…私の事…ふしだらだと思いますか…？」
 「いいえ……嬉しいです…… 　あたしも、おか…いえ、世津子さんの事が 　好きでした」
 「ほ…んと…？ 　本当に？」
 「はい、世津子さん」
 「…嬉しい………夢…じゃないわよね？」
瞳を潤ませ見つめる世津子に、仁は指を伸ばした。
 「あっ…！！」
仁の指先が、尖っている乳首をこねる。
 「あ、仁さんっ……」
世津子はさらに瞳を潤ませ、仁の首に縋りついた。
 「っ……ぁっ…ん！」
尻をまさぐっていた仁の指が、結合部分の方に伸び、 後ろから世津子の襞を愛撫する。
 「あっ……あっ……あっ！」
指の動きに合わせ、世津子の腰が大きく揺れる。 派手にお湯が動く、ぱしゃぱしゃという音が響く。
 「夢の中で、こんなに感じる事が出来ますか？ 　これで夢じゃないと、わかりましたか？」
 「っ…えっ……ええ… 　仁さん…！」
さらにぎゅっと、世津子は仁に縋りついた。
 「あっ…！！」
仁は世津子の腰を抱えると、激しく上下に振った。
 「あ、あ、あ！」
世津子は仁に縋りついたまま、腰を合わせる。
 「仁さっ……仁さん、仁さんっ…！」
世津子は無我夢中で仁に縋りつき、仁に躰を合わせる。
 「あ、ああっ…あっ…！」
世津子の指が、仁の背中に赤い爪痕をつけた。
 「ああっ…あ、んっ……あっ…！」
形よい乳房か゛、仁の胸の中で潰れる。
 「んっ……！！」
世津子は大きく大きく躰を震わせた。","”Oh,…… Jin-san!”
The Setsuko crawls her trembling fingers up Jin's neck.
I'm so happy…inside you, Okami-san, it's more than I expected.
Jin's hand was on Setsuko's neck, but she was still shaking.


The first thing to do is to make sure that you have a good understanding of what you're doing.
I love you, Jin-san………… I've fallen in love with you…!”
Okami-san…”
 “Setsuko, call me Setsuko for now… Setsuko, no, from now on… …”
 “…… don't… I don't know who you are… don't call me that much ……”
I'm not sure who you are, but I don't know who you are, and I don't know who you are.
Setsuko moved her face toward Jin and sucked his lips. The first time I saw her, I thought she was a little bit too young for me, but then I realized that she was a little bit too young for me.
Jin Setsuko responded with a deep linger, “Oh…… like… like… Jin-san… do you think I'm… slutty…?”
No,…… I'm glad,…… I also liked Oka…no,Setsuko.
 “Oh…really…? 　Really?
Yes, Setsuko.
 “…I'm glad……… you're not dreaming…?”


Jin's fingertips kneaded the pointed nipples.
Oh, Jin-san! ……”
Setsuko's eyes moistened even more and she clung to Jin's neck.
 'Oh,…… ah…nn!

 “Oh…… oh…… oh!”
Setsuko's hips swayed wildly in time with the movement of his fingers. The sound of the hot water moving and splashing can be heard.
  　Did you understand that this is not a dream?”
 “What…eh……… eh… Jin-san…!”
The Setsuko clung to Jin even more tightly.
Ah…!
Jin held Setsuko's hips and shook them up and down violently.
Ah, ah, ah!
Setsuko clung to Jin and joined their hips together.
Jin-sa,…… Jin-san, Jin-san…!”
The Setsuko clings to Hitoshi selflessly, and then she puts her body together with Hitoshi's.
The first thing to do is to take a look at the following.
Setsuko's fingers made red claw marks on Jin's back.
Oh…oh…oh…oh…!”
The well-shaped breast was crushed in Jin's chest.
 “Nnnn……!!!!”
Setsuko's body trembled loudly.","'¡Oh,…… Jin-san!
Setsuko pasa sus dedos temblorosos por el cuello de Jin.
 'Es bueno… dentro de ti, Okami-san, es más de lo que esperaba'.
 'Yo…iii…… no digas eso… ah…… ah…!'

Lo primero que nos viene a la mente es el hecho de que la primera vez que veamos el cuerpo de una mujer, sabremos que ha estado expuesta a muchas cosas.
La primera vez que la vi, estaba un poco nerviosa, pero estaba muy contenta.
 'Oh, a Jin-san……… le gusta… ¡Me he enamorado de él!
 'Okami-san…'
 'Setsuko, puedes llamarme Setsuko ahora… Setsuko, no, a partir de ahora… …”
 “…… no… me llame, a quien no conoce, que…… mucho”.
No estoy seguro de quién eres, pero no sé quién eres, así que no vayas por ahí.
Setsuko acercó su cara a Jin y le chupó los labios. La primera vez que la vi, pensé que era un poco perra, pero era una persona muy agradable.
 'Oh…… como… como… Jin-san… ¿crees que soy… zorra…?'
 'No,…… Me alegro,…… A mí también me gustaba Oka… no, Setsuko-san.
 “Oh… ¿en serio…? 　¿De verdad?”
Sí, Setsuko-san.
 “…Me alegro de que……… no esté soñando…”
Lo primero que hay que hacer es asegurarse de que se entiende bien lo que se hace.
 ¡Aah…!

 “¡Oh, Jin-san! ……
Los ojos de Setsuko se humedecieron aún más y se aferró al cuello de Jin.
 '¡Oh,…… ah… nn!
La primera vez que la vi, estaba un poco nerviosa, pero estaba muy contenta.
 'Oh…… oh…… oh!'
De acuerdo con el movimiento de los dedos, las caderas de Setsuko se balancearon mucho. El sonido del agua caliente moviéndose y salpicando se escucha con fuerza.
Lo más importante es recordar que la mejor manera de sacar el máximo partido a tu sueño es convertirlo en un sueño. 　¿Ahora sabes que no es un sueño?”
 '…eh…… eh… ¡Jin-san…!'
La Setsuko se aferró a Jin con más fuerza.
 ¡Ah…!
Jin sujetó la cintura de Setsuko y la agitó de arriba abajo con violencia.
 '¡Ah, ah, ah!
Setsuko se aferró a Jin y juntó sus caderas.
 “¡Jin-sa-…… Jin-san, Jin-san…!
La Setsuko se aferra a Hitoshi desinteresadamente, y su cuerpo está en contacto con el de él.
 ¡Aah, aah… aah…!”
Los dedos de Setsuko hicieron marcas de garras rojas en la espalda de Jin.
Ah… ah… ah… mmm…”
Los pechos bien formados se aplastan en el pecho de Jin.
 ¡¡¡¡'Nn……!!!!
El cuerpo de Setsuko temblaba fuertemente y con fuerza."
__system__??,{CG_MODE = 1:,,
__system__??,},,
Chinpira (talking),おはようございます、おかみさん。,"Good morning, ma'am.","Buenos días, señora."
Yumuro Setsuko (talking),おはよう…仁さん…,Good morning… Jin-san…,Buenos días… Jin-san…
Chinpira (talking),"おかみさん、就業時間は、あなたの事を 名前で呼ぶ事を勘弁して下さいませんか？
他の従業員に、しめしがつかなく なっちまったら、マズイんで。","Ma'am, would you please not call me by my name during working hours?
It would be bad if other employees can't understand.","Señora, durante las horas de trabajo, ¿podría abstenerse de llamarme por mi nombre?
Sería malo para los demás empleados que te perdieran la pista."
Yumuro Setsuko (talking),そ…そうね…そうした方がいいわね…,Well… you should… you should…,Bueno… bueno… eso sería mejor…
Chinpira (talking),その代わり、ふたりきりになった時は……,"Instead, when it's just the two of you, you can go to ……","En cambio, cuando son sólo ellos dos: ……"
Yumuro Setsuko (talking),や…やだ、仁さんったら…,"Oh no…oh no, Jin-san…","Oh, no, Jin-san…"
Chinpira (talking),ところで、おかみさん。 例の奉仕青年団の事なんですが。,"By the way, ma'am. It's about the service youth group you mentioned.","Por cierto, señora. Se trata del grupo de jóvenes de servicio, ya sabes."
Yumuro Setsuko (talking),ああ…あの、すごい眉毛の人の事？,Oh…you mean that guy with the amazing eyebrows?,Oh… ¿te refieres a ese tipo con las increíbles cejas?
Chinpira (talking),そうっす。 あの人の話なんですが… 無下にし続けるのは、どうかと。,That's right. I'm talking about that guy… I don't think we should continue to disrespect him.,"Sí, así es. Me refiero a ese tipo… No sé si debo seguir faltándole el respeto."
Yumuro Setsuko (talking),えっ…,Eh…,Eh…
Chinpira (talking),"確かに、うちがギリギリの値段設定に しているのはわかっていますが…
しかし、地回りの連中がいないと 厄介な事も多いです。
自分が留守をしている時に、 おかみさんが危ない目に合わないとも 限りませんし…","Sure, we know we're on the edge of our price range…
However, there are a lot of problems without the people who work on the ground.
There's no guarantee that your wife won't be in danger when you're away…","Claro, sé que estamos al límite de nuestros precios…
Pero hay muchos problemas cuando no se cuenta con el personal adecuado sobre el terreno.
Nunca sabes si tu mujer puede estar en peligro cuando estás fuera…"
Yumuro Setsuko (talking),……そんな…,…… Such…,…… Tal…
Chinpira (talking),あたしの顔をたてると思って、 管理下に入る事を、 承知してくれませんか？,Would you be willing to come under my supervision as a favor to my face?,¿Estarías dispuesto a tomarme bajo tu control como un favor en mi cara?
Yumuro Setsuko (talking),"………………
わかりました… 少々、値上げしてしまう事になりますが… しかたありませんね…","………………
Okay… we're going to have to raise the price a little bit… but that's not a problem…","………………
Vale… vamos a tener que subir un poco el precio, pero… eso no se puede evitar…"
Chinpira (talking),すみません、おかみさん。,"Excuse me, ma'am.","Disculpe, señorita."
Yumuro Setsuko (talking),いいのよ、仁さん…頭をあげて… 私の意地で、好きな人が困っている ところを見たくないだけなんだから…,"It's okay, Jin-san… just raise your head… I just don't want to see the person I love in trouble…","Está bien, Jin-san… sólo levanta la cabeza… porque no quiero ver a la persona que amo en problemas…"
narrator,そう言って、世津子は悪司の置いていった書類に 必要事項を書き込んだ。,"Saying so, Setsuko filled in the necessary information on the form that Akuji had left behind.","Al decir esto, Setsuko rellenó la información necesaria en el formulario que Akuji había dejado."
