"character","jap text","Eng","Esp"
"Yamamoto Ippatsu (talking)","後悔しておるのかの？","Do you regret it?","¿Se arrepiente?"
"Aoba Youko (talking)","…………いいえ……","………… No ……","………… No……"
"Yamamoto Ippatsu (talking)","では行くぞ。","Then let's go.","Entonces vamos."
"Aoba Youko (talking)","はい。","Yes.","Sí."
"__system__??","}","",""
"__system__??","{☆一発の女 = 1:","",""
"Ichihashi Ran (talking)","どうしたんです？ ご隠居。","What's wrong? Gentleman.","¿Qué está pasando? Caballero."
"Yamamoto Ippatsu (talking)","うむ、なんでもない。 そろそろ行くかの。","Mm, it's nothing. I'd better get going.","Mm, no es nada. Será mejor que me vaya."
"Ichihashi Ran (talking)","はい。","Yes.","Sí."
"__system__??","}","",""
"Yamamoto Ippatsu (talking)","ハイヨー！！　シルバー！！","Hi-yo!　Silver!","¡Hola!　¡¡Plata!!"
"narrator","その老人は、山上から悪司の動向を 窺っていた。","The old man was watching Akuji's movements from the mountain.","El anciano observaba los movimientos de Akuji desde la cima de la montaña."
"Yamamoto Ippatsu (thinking)","次のガチンコ相手は、新興宗教か。
確かあの教祖の躰は……
 ……くく…… 面白くなってきたの。
さて、どうする、悪司？ お前は、あの教祖相手にどう出る？
そこで、己の技量が測られるというもの。 どう出るか、楽しみだな。
ワシなら（卑猥過ぎるので削除） と、するがの……
いや、それよりも不気味な あの信者達に対して、どう動くかの？
お前が思っとるよりか、 厄介な相手かもしれんぞ、悪司……","The next gangbang opponent is a new religion?
As I recall, that guru's body is ……
I'm getting Haku on the…… side.
Well, what are you going to do, Akuji? How will you fare against that Oyasama?
That's where your skills will be measured. I'm looking forward to seeing how you'll do.
I'd say, ……
No, it's more about how you'll fare against those creepy followers.
They may be more trouble than you think, Akuji ……","¿Es el oponente del próximo gurú una nueva religión?
Según recuerdo, el cuerpo de ese gurú es ………… kuku…… face Haku.
Bueno, ¿qué vas a hacer, Akuji? ¿Cómo te enfrentarás a ese Oyasama?
Ahí es donde se medirán tus habilidades. Estoy deseando ver cómo reacciona.
Yo (borrar, demasiado obsceno), pero ……
No, y lo que es más importante, ¿cómo reaccionarías ante esos espeluznantes seguidores?
Podrían ser más problemáticos de lo que crees, Akuji ……"
"__system__??","{☆一発の女 = 2:","",""
"Aoba Youko (talking)","那古教ですか…","Is Nakokyou…","¿Nakokyou?"
"Yamamoto Ippatsu (talking)","お前さんも苦労したのか？","Did you have a hard time too?","¿Tú también lo has pasado mal?"
"Aoba Youko (talking)","苦労というか…… あんな風に狂信的になれる訳は わかりませんでした。","I didn't understand the struggle or…… how he could be that fanatical.","No entendía la lucha ni…… cómo podía ser tan fanático."
"Yamamoto Ippatsu (talking)","それはお前さんが幸せだっただけじゃ。","That's just because you were happy.","Eso es que eres feliz."
"Aoba Youko (talking)","では、あの人達は、不幸なんですか？","So, are those people unhappy?","Entonces, ¿esas personas son infelices?"
"Yamamoto Ippatsu (talking)","そうとは言えん。 ただ、耽溺していれば幸せでは あるかもしれんな。","Not exactly. But I think we might be happy if we indulge.","No exactamente. Pero podría ser feliz si me diera el gusto."
"Aoba Youko (talking)","……難しいですね…","……It's hard to…","…… Es difícil…"
"Yamamoto Ippatsu (talking)","そうじゃな。","That's right.","Sí."
"__system__??","}","",""
"__system__??","{☆一発の女 = 1:","",""
"Ichihashi Ran (talking)","若旦那、次はあの宗教団体相手に 喧嘩ですか。","Young master, are you going to fight with that religious group next?","Joven Maestro, ¿va a luchar contra esa organización religiosa a continuación?"
"Yamamoto Ippatsu (talking)","そのようじゃな。","It seems so.","Eso parece."
"Ichihashi Ran (talking)","あいつらは、厄介ですよ。 ボーフラみたく、うようよ 出てきますから。","They are a nuisance. They come out in droves, just like bofra.","Son una molestia. Salen en tropel, al igual que Bohra."
"Yamamoto Ippatsu (talking)","それがさばけんようであったら、 そこで終わりというだけじゃ。","If it is not, that is the end of the story.","Si no lo es, es el fin de la historia."
"Ichihashi Ran (talking)","………お優しいんですね。","You are so kind to ……….","……… Es usted muy amable."
"Yamamoto Ippatsu (talking)","ふふん。","Hmmm.","Hmmm."
"__system__??","}","",""
"narrator","その老人は、山上から悪司の動向を 窺っていた。","The old man was watching Akuji's movements from the mountain.","El anciano observaba los movimientos de Akuji desde la cima de la montaña."
"Yamamoto Ippatsu (thinking)","まったく……トンでもない奴じゃな。 なんとも、情けない。 菓子ごときで喧嘩とは。
あのリンダ、頭脳明晰ではあるが、 中身はまだ子供。
子供が年に一回の楽しみを奪われたと あっては、タダではすまんぞ。
それに、支倉一族。 ハイネの周りをどう崩していけるのか。 観戦させてもらうとするかの。","He's a total…… ton of a jerk. What a shameful thing to do. Fighting over a piece of candy.
That Linda, she may be intelligent, but inside she's still a child.
If a child is deprived of a once-a-year pastime, it's not a free pass.
And the Hasekura clan. I wonder how they can break down around Haine. I'll be watching.","Es un total…… tonelada de mierda. Qué patético. Peleando por un pastelito.
Esa Linda, puede ser inteligente, pero por dentro sigue siendo una niña.
Si se priva a un niño de un pasatiempo que se realiza una vez al año, no puede salirse con la suya.
Y el clan Hasekura. ¿Cómo se pueden romper alrededor de Haine? Observemos y veamos."
"Mutsu (talking)","あんたー、こんなとこでいつまでも ぼっとしてないで、遊びに行こうよー。 陸奥、ぽんかんあめ食べたーい。","You, don't stay idle here forever, let's go have fun! Mutsu, I want some ponkan candy.","Tú, no te quedes aquí sin hacer nada, vamos a jugar. Mutsu, quiero un poco de caramelo ponkan."
"Yamamoto Ippatsu (talking)","うむ、それでは行くとするかの。","Well, let's get going then.","Mm, vamos a ir entonces."
"Mutsu (talking)","わーい、ぽんかんあめー。","Yay, ponkan candy.","Yay, ponkan candy."
"Yamamoto Ippatsu (talking)","ハイヨー、シルバー！！","Hi-yo, Silver!","¡Hola, Silver!"
"narrator","その老人は、山上から悪司の動向を 窺っていた。","The old man was watching Akuji's movements from the mountain.","El anciano observaba los movimientos de Akuji desde la cima de la montaña."
"Yamamoto Ippatsu (thinking)","……なんと、情にほだされおったか…… しかし悪司よ、金ヅルを捨てるという事は 命を捨てると同等。
今まで通り、巧く事が 進むと思ってはいかんぞ。
それでも、 お前の恋を通す事が出来るかの？
民華という娘、怨まずに… 思っているより大変な事かもしれぬぞ。","How you have been moved by the love of your heart…… But Akuji, throwing away your golden crane is the same as throwing away your life.
Do not think that things will go on as smoothly as before.
But will you still be able to carry on with your love?
Don't hold a grudge against that girl Minka… it may be harder than you think.","…… Pero Akuji, tirar tus grullas de oro es lo mismo que tirar tu vida.
No piense que las cosas van a ir tan bien como antes.
Pero, ¿podrás seguir con tu amor?
No le guardes rencor a la chica Minka, puede ser más difícil de lo que crees."
"narrator","その老人は、山上から悪司の動向を 窺っていた。","The old man was watching Akuji's movements from the mountain.","El anciano observaba los movimientos de Akuji desde la cima de la montaña."
"Yamamoto Ippatsu (thinking)","とうとう、生涯の女を手に入れたか。 これで少しは一人前に近づいたかの。
だが悪司。 そこで満足するでないぞ。
添い遂げてこそ、初めて自分の中で 最後に残る物が何かわかる時。
それまで……謳歌するとええ。 今が一番、楽しい時期じゃ。","You finally have the woman of your life. Now you're a little closer to becoming a man.
But Akuji. Don't be satisfied there.
Only after you're with her, that's when you'll know what's left in you in the end.
Until then, enjoy ……. Now is the most enjoyable time.","Por fin tienes a la mujer de tu vida. Ahora estás un poco más cerca de convertirte en un hombre.
Pero Akuji. No te conformes con eso.
Sólo cuando estéis juntos sabréis lo que os queda al final.
Hasta entonces, disfruta de ……. Este es el momento más agradable de tu vida."
"Belladonna (talking)","嬉しそうですね。","You seem happy.","Pareces feliz."
"Yamamoto Ippatsu (talking)","そう見えるか。","Does it look that way?","¿Se ve así?"
"Belladonna (talking)","はい。","Yes.","Sí."
"Yamamoto Ippatsu (talking)","青春時代の甘いものを思い出すと、 人はそれだけで幸せになれるのかも しれんな。","Perhaps it is just the reminder of the sweet things of one's youth that makes one happy.","Quizá recordar las cosas dulces de la juventud sea suficiente para ser feliz."
"narrator","その老人は、山上から悪司の動向を 窺っていた。","The old man was watching Akuji's movements from the mountain.","El anciano observaba los movimientos de Akuji desde la cima de la montaña."
"Yamamoto Ippatsu (thinking)","クククッ……あのシーネルとかいう女、 楽しい事をするではないか。
悪司はどこまで耐えるかの？ その事で周囲をどれだけ抑える事が 出来るかの？
ククッ…生きているもんじゃ。 楽しい見世物じゃ。","How much more can Akuji endure? How much can he hold back the people around him with that?
Kkk…it's a living thing. It's a fun spectacle.","¿Cuánto más puede aguantar Akuji? ¿Cuánto puede retener a los que le rodean con eso?
Kkk… es un ser vivo. Es un espectáculo divertido."
"narrator","その老人は、山上から悪司の動向を 窺っていた。","The old man was watching Akuji's movements from the mountain.","El anciano observaba los movimientos de Akuji desde la cima de la montaña."
"Yamamoto Ippatsu (thinking)","面白い男になったな、悪司。
血縁でなければ、巨大な力を手に 入れたお前と、戦ってみたいところ じゃが……
 ……………
 ――――――うむ。
口実なら、あるではないか。
しかしそれは、向こうからワシに連絡を 入れた時でないと無理かの。
どうするよ、お前は…… このまま、てぐすね引いておるのか？ 叶わない思いを秘めて。
それでは、面白くないぞ。 この父がいる事を、忘れるでないぞ…
このような時にこそ、 ワシを頼ればよいのじゃよ…","You've become a very handsome man, Akuji.
If we weren't related by blood, I'd like to fight you now that you've gained such immense power……
 ……………
 ------
I have a pretext.
But only if they contact me.
What are you going to do, ……? Are you just going to sit on your hands? With unfulfilled thoughts in your mind.
That's not very Haku. Don't forget that my father is here…
It is in times like these that you should turn to me…","Te has convertido en un hombre muy guapo, Akuji.
Si no fuéramos parientes de sangre, me gustaría luchar contra ti ahora que has adquirido un poder tan inmenso……
 ……………
 ------ Mm.
Tengo un pretexto.
Pero sólo si se ponen en contacto conmigo.
 ¿Qué vas a hacer, tú…… vas a estar atento? Con pensamientos insatisfechos en tu mente.
Eso no es muy Haku. No olvides que tienes un padre aquí…
Es en momentos como estos que debes recurrir a mí…"
"narrator","その老人は、山上から悪司の動向を 窺っていた。","The old man was watching Akuji's movements from the mountain.","El anciano observaba los movimientos de Akuji desde la cima de la montaña."
"Yamamoto Ippatsu (thinking)","トロい。 トロ過ぎる。
どんな策があって、そのような事を しているか知らんが、このままでは…","Too slow. Too slow.
I don't know what kind of plan they have to do that, but if they don't…","Demasiado lento. Demasiado lento.
No sé qué tipo de medidas tienen para hacerlo, pero si no lo hacen…"
"narrator","　　［くきききー　くきききー］","［Kuki kuki kuki.]","[Kuki kiki kiki]."
"Yamamoto Ippatsu (talking)","むっ！？","Mwah!","¡Mwah!"
"narrator","　　［くきききー　くきききー］","［Kuki kuki kuki.]","[Kuki kiki kiki]."
"Yamamoto Ippatsu (talking)","…………遅かったか……
奴らがきたか…… どうする、悪司……","………… Too late, ……
They're here…… what to do,Akuji ……","………… ¿Demasiado tarde? ……
Están aquí…… Qué hacer, Akuji ……"
"narrator","その老人は、山上から悪司の動向を 窺っていた。","The old man was watching Akuji's movements from the mountain.","El anciano observaba los movimientos de Akuji desde la cima de la montaña."
"Yamamoto Ippatsu (thinking)","邪魔モノは潰す。 そう教えてやったというのに、 何を躊躇しておる、あの馬鹿孫は…","I taught him that. That's what I taught him, but what's he waiting for, that stupid grandson…","Si algo se interpone en el camino, aplástalo. Eso es lo que le enseñé, pero lo que te retiene, estúpido nieto…"
"narrator","　　［くきききー　くきききー］","［Kuki kuki kuki.]","[Kuki kiki kiki]."
"Yamamoto Ippatsu (talking)","………………","………………","………………"
"narrator","　　［くきききー　くきききー］
一発の横を多数の遅刻ペンギンが 走り抜けていった。","［Kuki kuki kuki.]
Many late penguins ran past Ippatsu.","［Kuki kuki kuki.]
Numerosos pingüinos tardíos pasaron por delante de Ippatsu."
"Yamamoto Ippatsu (talking)","遅い奴には、罰が必要だ。 苦労するがよい。","The slow ones need to be punished. Struggle with it.","Hay que castigar a los lentos. Lucha duro, pero hazlo."
"chikokupengin (talking)","くきききー　くきききー。","Kuki kiki - kuki kiki.","Kuki kiki - kuki kiki."
"chikokupengin (talking)","くきききー　くきききー。","Kuki kiki - kuki kiki.","Kuki kiki - kuki kiki."
"narrator","遅刻ペンギン達は、去って行った。
 　　［くきききー　くきききー］ （遅れたら、また来るぞーー）","The late penguins left.
 　　［Kuki kuki kuki kuki! (If you are late, I will come back!)","Los pingüinos tardíos se han ido.
 　　［Kuki kuki kuki kuki kuki kuki kuki kuki kuki kuki kuki kuki."
"narrator","悪司の支配下となっているそこに ただ一人、殺が立っている。
 　　［ヴォン　ヴォォォォ………］","Only one person, Satsu, stands there, under the control of Akuji.
 　　[Von Wohohoh ………]","Sólo un Satsu está allí, bajo el control de Akuji.
 　　[Von Wohl, ………]"
"Takega Satsu (talking)","……………","……………","……………"
"narrator","遠くから爆音をあげ、一発のバイクが 殺の前に止まった。
バイクが止まった時に生まれた風が、 殺の髪を撫でる。","With a distant roar, Ippatsu's motorcycle comes to a stop in front of Satsu.
The wind created when the bike stopped caressed Satsu's hair.","Con una explosión lejana, la moto de Ippatsu se detuvo frente a Satsu.
El viento creado cuando la moto se detuvo acarició el pelo de Satsu."
"Yamamoto Ippatsu (talking)","何があった。 お前がワシを呼び出すなど。","What happened? You called me.","Lo que pasó. Me llamaste."
"Takega Satsu (talking)","ここでないどこかに行きたい。","I want to go somewhere that is not here.","Quiero ir a un lugar que no esté aquí."
"Yamamoto Ippatsu (talking)","む――","un--","un--"
"Takega Satsu (talking)","お願いだ、親父殿。 私をどこかに連れて行って……","Please, Mister Dad. Take me somewhere ……","Por favor, señor papá. Llévame a otro sitio……"
"Yamamoto Ippatsu (talking)","オオサカがいやなのか。","You don't like OSAKA?","No te gusta OSAKA."
"Takega Satsu (talking)","違う……","Different ……","Diferente: ……"
"Yamamoto Ippatsu (talking)","惚れたか。","You're in love.","Estás enamorado de ella."
"Takega Satsu (talking)","……………","……………","……………"
"Yamamoto Ippatsu (talking)","アレはそれ程、お前を魅了したのか。","Did that thing fascinate you Ryou so much?","¿Te fascinó tanto esa cosa?"
"Takega Satsu (talking)","……私は……あれの叔母だ。 それ以上でも、それ以下でもない。 あれにとって……","……I am the aunt of…… that. Nothing more, nothing less. I am to it what ……","…… Soy la tía de…… que. Nada más y nada menos. A esa cosa, soy ……"
"Yamamoto Ippatsu (talking)","それがわかっているから、つらいのか。 それ程、惚れてしまったのか。","Is it hard because you know that? Have you fallen in love with it that much?","¿Es difícil porque lo sabes? ¿Te has enamorado tanto de ella?"
"Takega Satsu (talking)","………………","………………","………………"
"Yamamoto Ippatsu (talking)","アレもいい男になったからな。","That thing has become a good man, too.","Esa cosa también se ha convertido en un buen hombre."
"Takega Satsu (talking)","あれは…… 私ではなく、別の女を見ている。","That's…… looking at another woman, not me.","Eso es…… no yo, estoy mirando a otra mujer."
"Yamamoto Ippatsu (talking)","うむ。","Mm.","Mm."
"Takega Satsu (talking)","あれが生涯をかける女は、 あれのそばで生きている。
二人が揃っているところを、 いやでも見てしまう……
 ……思った以上に…つらい……","The woman he spends his life with lives by his side.
I can't help but see the two of them together ……
 ……It's harder than I thought it would be… ……","La mujer con la que pasa su vida vive a su lado.
Los ves juntos, aunque no quieras………… Es aún más… doloroso de lo que pensaba……"
"narrator","殺はそう言って、うつむいた。","Satsu said so and slumped down.","Satsu luego se desplomó."
"Yamamoto Ippatsu (talking)","ならば、アレの人生ごと、奪ってしまえ。","Then take that thing's whole life.","Entonces quítale toda la vida a esa cosa."
"Takega Satsu (talking)","っ…………","You can find out more at …………","…………"
"narrator","殺の顔があがる。","Satsu's face rises.","La cara de Satsu se levanta."
"Yamamoto Ippatsu (talking)","鳴かぬなら、殺してしまえばいい。","If it doesn't squeak, let it Satsu.","Si no chillan, puedes Satsulos."
"Takega Satsu (talking)","……っ…………
私……の…この手で…？","I…… and …………
I……… with my… hands?","I…… y …………
Yo……… con mis… ¿manos?"
"Yamamoto Ippatsu (talking)","そうじゃ。 お前のその手での。","That's right. With your hands.","Sí. Con las manos."
"Takega Satsu (talking)","……………","……………","……………"
"Yamamoto Ippatsu (talking)","愛の形はそれぞれじゃぞ、殺。
お前はワシの娘じゃ。 ワシも協力してやる。
さあ、どうするのぅ？","Love comes in different forms, Satsu.
You are my daughter. I'll help you.
So, what are you going to do?","El amor tiene diferentes formas, Satsu.
Tú eres mi hija. Te ayudaré.
Entonces, ¿qué vas a hacer?"
"Takega Satsu (talking)","……………","……………","……………"
"narrator","悪司が人探し顔で、事務所に入ってきた。","Akuji entered the office with a searching look on his face.","Akuji entró en el despacho con una mirada escrutadora."
"Yamamoto Akuji (talking)","おう、さっちゃんこっちにきてねーか？","Oh, Satchan, are you here?","Oh, Satchan, ¿estás aquí?"
"Seinendan Jyoshi (talking)","えー？ いらっしゃいませんよ？ お部屋の方でないですか？","What? He's not here. Are you not in your room?","¿Qué? No está aquí, ¿verdad? ¿No estás en tu habitación?"
"Yamamoto Akuji (talking)","それがいねーんだよ…… どこ行ったのかなー…","That ain't there…… I wonder where they went…","Eso no está ahí…… Me pregunto a dónde fueron…"
"narrator","太平洋洋上に、巨大な人工物が動いていた。
空母――いや、こんな巨大な空母はない… ゆうに３０万トンはあると思われる巨体。","A huge man-made object was moving in the Pacific Ocean.
An aircraft carrier - no, not this huge carrier… a behemoth that is thought to weigh 300,000 tons.","Un enorme objeto artificial se movía en el Océano Pacífico.
Un portaaviones… no, no este enorme portaaviones… un behemoth que se cree que pesa 300.000 toneladas."
"Belladonna (talking)","ホワイトベア。","White Bear.","Oso blanco."
"Yamamoto Ippatsu (talking)","どうした、ベラドンナ。","What's up, Belladonna.","Qué pasa, Belladonna."
"Belladonna (talking)","言われた通り、ギガフロートの進路を ニホンに設定しました。","As you said, I set the course of Giga Float to Nihong.","Como nos dijeron, pusimos el rumbo del Giga float hacia Nihong."
"Yamamoto Ippatsu (talking)","うむ。","Mm.","Mm."
"narrator","ギガフロートは、その巨体、そして自力で 動く事が出来ない為、八隻のタグボートで 引くしか移動手段がなかった。
その為、速度は非常に遅かった。","Because of its huge size and inability to move under its own power, GIGAFLOAT could only be pulled by eight tugboats.
Therefore, its speed was very slow.","Debido a su enorme tamaño y a su incapacidad para moverse por sus propios medios, el Giga-Float sólo podía ser arrastrado por ocho remolcadores.
Por lo tanto, su velocidad era muy lenta."
"Belladonna (talking)","ニホン…あなたの国ですね。","Nihon…your country.","Nihon… tu país."
"Yamamoto Ippatsu (talking)","うむ。","Mm.","Mm."
"Belladonna (talking)","何が目的で、私達をそこに連れて行こうと しているのです？","What are you trying to get us there for?","¿Cuál es el objetivo de intentar llevarnos hasta allí?"
"Yamamoto Ippatsu (talking)","ん？","Hmm?","¿Eh?"
"Belladonna (talking)","目的もなく、あなたがこれを動かすとは 思えない。","I can't imagine you would move this without a purpose.","No puedo ver que se ejecute esto sin un propósito."
"Yamamoto Ippatsu (talking)","聡いの。
目的はあると言えばある。 ないと言えばない。","Intelligent.
Say it has a purpose. If you say you don't, you don't.","Inteligente.
Digamos que tiene un propósito, lo tiene. Si dices que no, no lo haces."
"Belladonna (talking)","時が熟していないのですね。","The time is not ripe.","No ha llegado el momento."
"Yamamoto Ippatsu (talking)","そうじゃ。
 ……奴が…ワシの見込み通りの男になるか そうでないか……
 ……くっくくくっ… 楽しみじゃわい。","Yes.…… he'll either be… what I think he'll be or he won't………… Kukkukkukkukkukk… I'm looking forward to it.","Sí.…… si él… resulta ser el hombre que esperaba que fuera o no……"
"narrator","ギガフロートはニホンめざし、 ゆっくりと太平洋上を進んでいる。","The Giga-Float is moving slowly over the Pacific Ocean, aiming for Japan.","El Giga-Float se desplaza lentamente por el Océano Pacífico, apuntando a Japón."
"Belladonna (talking)","ホワイトベア。 あなたに無線です。","White Bear. Radio to you.","Oso blanco. La radio para ti."
"Yamamoto Ippatsu (talking)","誰からじゃ？","From whom?","¿De quién?"
"Belladonna (talking)","ウィミィ極東地区総司令官からです。","Wime from the Commander-in-Chief of the Far East Region.","Del Comandante en Jefe de la Región del Lejano Oriente."
"Yamamoto Ippatsu (talking)","おう、オードリーからか。","Oh, from Audrey.","Oh, de Audrey."
"Yamamoto Ippatsu (talking)","おう、どうした、オードリー。 ワシの事が恋しくなったか。
 ……うむ…そうか… じゃが、今はまだそちらに行く気に ならん。
おとなしく、ワシの言う事を聞き、 仕事に精をだしておれ。
うむ、そうじゃな。 ワシの前でだけ、可愛い小娘に 戻ればいい。
ではな、オードリー。 待っておれ。","Oh, what's the matter, Audrey? You miss me, don't you?…… umm… well… but I'm not ready to go there just yet.
Just do what I tell you to do and get to work.
Yes, that's right. Only in front of me, you can go back to being a pretty little girl.
Good-bye, Audrey. Wait for me.","¿Qué pasa, Audrey? ¿Me has echado de menos?…… umm… bueno… pero no estoy preparado para ir allí todavía.
Así que tendrás que hacer lo que te diga y seguir con tu trabajo.
Sí, así es. Sólo delante de mí, puedes volver a ser una niña bonita.
Adiós, Audrey. Espérame."
"narrator","そう言って、一発は無線を切った。","With that, Ippatsu turned off the radio.","Dicho esto, Ippatsu apagó la radio."
"Belladonna (talking)","会いたいのなら、向こうからくるのが 常識だと思うんですが。","I think it's common sense that if they want to see you, they should come to you.","Creo que es de sentido común que si quieren verte, deben acudir a ti."
"Yamamoto Ippatsu (talking)","そうもいかんじゃろ。 大きな地位を抱えているとの。","Not so fast. You have a big position.","No tan bien, supongo. Tienes una gran posición."
"Belladonna (talking)","私達の大地を奪った上で成り立っている 地位ですけどね。","It is a position built on the taking of our land, though.","Sin embargo, es una posición construida sobre la toma de nuestra tierra."
"Yamamoto Ippatsu (talking)","そうじゃな。","That's right.","Sí."
"Belladonna (talking)","……………","……………","……………"
"narrator","一発は甲板に立ち、ニホンの方を見つめている。","Ippatsu is standing on the deck, staring at Nihon.","Ippatsu está de pie en la cubierta, mirando hacia NIHON."
" (talking)","あーーーんた。","Aaaaannnddd.","Aaanta."
"narrator","と、乗っていた雲からひらりと重さのない者の ように舞い、一発の首に足を絡ませたのは、 陸奥だった。
陸奥はそのまま一発の肩に乗り、 彼と同じ方を見た。","And it was Mai who fluttered out of the cloud he was riding on like a weightless person, and wrapped his legs around Ippatsu's neck.
Mutsu remained on Ippatsu's shoulder and looked in the same direction as him.","Y fue Mai quien salió revoloteando de la nube sobre la que cabalgaba como una persona ingrávida, y enredó sus piernas alrededor del cuello de Ippatsu.
Mutsu se quedó en el hombro de Ippatsu y miró en la misma dirección que él."
"Mutsu (talking)","また、ニホンの方、見てるー。","Also, Nihonjin, I'm looking at you.","También, Nihon no kan, te estoy mirando -."
"Yamamoto Ippatsu (talking)","うむ。","Mm.","Mm."
"Mutsu (talking)","そんなに、楽しみにしている果実が あるんだー。","I'm really looking forward to seeing the fruits of my labor.","Hay frutas para esperar tanto."
"Yamamoto Ippatsu (talking)","うむ。","Mm.","Mm."
"Mutsu (talking)","ねえねえ、あんたの孫ってさ、 そんなに強いの？","Hey, hey, is your grandson really that strong?","Oye, oye, ¿tu nieto es realmente tan fuerte?"
"Yamamoto Ippatsu (talking)","さあな。","I don't know.","No lo sé."
"Mutsu (talking)","ふーん。 じゃあ、あんたもその拳で 確かめた訳じゃないんだー。","Hmm. So you didn't check with your fist either.","Hmm. Así que tampoco lo comprobaste con los puños."
"Yamamoto Ippatsu (talking)","ワシとあいつがやり合うなんぞ、 まだ早すぎる。","It's still too early for me and him to have a fight.","Es demasiado pronto para que él y yo nos peleemos."
"Mutsu (talking)","ふーん。 だったら、陸奥もまだ興味ないかなー。","Hmmm. Then I guess Mutsu is still not interested.","Hmmm. Si ese es el caso, me pregunto si Mutsu sigue sin estar interesado."
"narrator","陸奥は一発の肩から離れ、 ふわりと地面に降りた。","Mutsu left Ippatsu's shoulder and landed softly on the ground.","Mutsu dejó el hombro de Ippatsu y aterrizó suavemente en el suelo."
