character,jap text,Eng,Esp
__system__??,},,
__system__??,},,
__system__??,{FIG_FLG \ 0:,,
__system__??,{組織Ａ = 組織Ｂ:,,
__system__??,},,
__system__??,{RND \ 0:,,
__system__??,},,
__system__??,{D12 < U03:,,
__system__??,},,
__system__??,{U03 = 0:,,
__system__??,},,
__system__??,{RND \ 0:,,
__system__??,},,
__system__??,{D12 < U03:,,
__system__??,},,
__system__??,{U03 = 0:,,
__system__??,},,
__system__??,{(D06 = 3) + (D06 = 4):,,
__system__??,},,
__system__??,{D06 < 2:,,
__system__??,{D20 = 組織Ａ:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{FIG_FLG \ 0:,,
__system__??,{U02 \ 0:,,
__system__??,{(I装備[9] \ 0) * (I装備[9] = U02):,,
__system__??,{B体力[U02] \ 0:,,
__system__??,{B体力[U02] > B最大体力[U02]:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{D06 \ 0:,,
__system__??,{U03 \ 0:,,
__system__??,{D06 < 3:,,
__system__??,{B体力 = 0:,,
__system__??,} else if {B体力 < 10:,,
__system__??,{RETURN = 1:,,
__system__??,} else {,,
__system__??,},,
__system__??,} else {,,
__system__??,},,
__system__??,} else if {B体力 = 0:,,
__system__??,},,
__system__??,},,
__system__??,{D06 < 3:,,
__system__??,{D17 & 3 = 1:,,
__system__??,},,
__system__??,{D17 & 2 = 2:,,
__system__??,},,
__system__??,},,
__system__??,{U04 \ 0:,,
__system__??,{B体力[U04] \ 0:,,
__system__??,},,
__system__??,},,
__system__??,{D16 = 0:,,
__system__??,},,
__system__??,{U04 \ 0:,,
__system__??,{B体力[U04] \ 0:,,
__system__??,},,
__system__??,},,
__system__??,{(U04 \ 0) * (B体力[U04] \ 0):,,
__system__??,},,
__system__??,{U02 \ 0:,,
__system__??,},,
__system__??,{U02 < 5:,,
__system__??,} else {,,
__system__??,},,
__system__??,{(U04 \ 0) * (B体力[U04] \ 0):,,
__system__??,},,
__system__??,{(U04 \ 0) * (B体力[U04] \ 0):,,
__system__??,},,
__system__??,{U03 \ 0:,,
__system__??,{(D06 < 3) * (0 < B体力) * (B体力 < 10):,,
__system__??,},,
__system__??,{B体力 = 0:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{(D06 \ 0) * (D06 < 3) * (FIG_FLG = 1):,,
__system__??,{(D19 = 0) * (D20 \ 1):,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{(D07 \ 0) * (D08 \ 0):,,
__system__??,{RETURN = 1:,,
__system__??,},,
__system__??,},,
__system__??,{CFG_FLG & 8:,,
??,●ずるっこ●,●Sneaky●,●Furtivo●
??,勝利(敵生存),Victory(Enemy alive),Victoria (enemigo vivo)
??,勝利(敵死亡),Victory (Enemy dead),Victoria (enemigo muerto)
??,敗北(自生存),Defeat (Self-Survival),Derrota (auto-supervivencia)
??,敗北(自死亡),Defeat (suicide),Derrota (muerte por suicidio)
__system__??,{U01 = 1:,,
__system__??,},,
__system__??,{U01 = 2:,,
__system__??,},,
__system__??,{U01 = 3:,,
__system__??,},,
__system__??,{U01 = 4:,,
__system__??,},,
__system__??,{U01 = 5:,,
__system__??,},,
__system__??,},,
__system__??,{(0 < D15) * (D15 < 8):,,
__system__??,} else if {D15 = 9:,,
__system__??,} else if {(10 < D15) * (D15 < 27):,,
__system__??,} else if {(D15 = 31) + (32 < D15) * (D15 < 44):,,
__system__??,} else if {(D15 = 45) + (D15 = 47) + (D15 = 48):,,
__system__??,} else if {(D15 = 51) + (52 < D15) * (D15 < 57):,,
__system__??,} else if {(D15 = 61) + (D15 = 63) + (D15 = 65) + (D15 = 67) + (D15 = 69) + (D15 = 71) + (D15 = 73) + (D15 = 75) + (D15 = 77) + (D15 = 79) + (D15 = 81):,,
__system__??,} else if {D15 = 83:,,
__system__??,} else if {D15 = 85:,,
__system__??,} else if {D15 = 87:,,
__system__??,} else {,,
__system__??,},,
__system__??,{D13 \ 0:,,
__system__??,{D13 = 3:,,
__system__??,},,
__system__??,},,
__system__??,{D14 \ 0:,,
__system__??,{D14 = 3:,,
__system__??,},,
__system__??,},,
__system__??,{(D13 \ 0) * (D15 = 77):,,
__system__??,{B体力 \ 0:,,
__system__??,{RETURN = 3:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{(D13 \ 0) * (D14 = 0):,,
__system__??,{RND \ 0:,,
__system__??,},,
__system__??,{D13 = 3:,,
__system__??,},,
__system__??,{D13 = 10:,,
__system__??,},,
__system__??,},,
__system__??,{(D13 = 0) * (D14 \ 0):,,
__system__??,{RND \ 0:,,
__system__??,},,
__system__??,{D14 = 3:,,
__system__??,},,
__system__??,},,
__system__??,{(D13 = 0) * (D14 = 0):,,
__system__??,{(D06 = 3) + (D06 = 4):,,
__system__??,{(D07 = 0) * (D08 = 0) * (U01 = 0) * (U02 = 0):,,
__system__??,{U02 \ 0:,,
__system__??,{B体力[U02] \ 0:,,
__system__??,},,
__system__??,{B気力[U02] > B最大気力[U02]:,,
__system__??,},,
__system__??,},,
__system__??,{U02 \ 0:,,
__system__??,{B体力[U02] \ 0:,,
__system__??,},,
__system__??,{B気力[U02] > B最大気力[U02]:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{(D13 \ 0) * (D14 \ 0):,,
__system__??,{D14 = 3:,,
__system__??,},,
__system__??,{D13 = 3:,,
__system__??,},,
__system__??,{D13 = 10:,,
__system__??,},,
__system__??,},,
__system__??,{D13 = 10:,,
__system__??,{RND \ 0:,,
__system__??,},,
__system__??,{FIG_DAT2[U01] > 部下Ｂ:,,
__system__??,},,
__system__??,},,
__system__??,{(D06 = 3) + (D06 = 4):,,
__system__??,{(U06 \ 0) * (B体力[U06] \ 0):,,
__system__??,{ANI_DAT[RND + 1] \ 0:,,
__system__??,},,
__system__??,},,
__system__??,{(U06 \ 0) * (B体力[U06] \ 0):,,
__system__??,{ANI_DAT[RND + 1] \ 0:,,
__system__??,},,
__system__??,},,
__system__??,{(U03 = 0) * (U04 = 0):,,
__system__??,},,
__system__??,},,
__system__??,{D06 \ 4:,,
__system__??,{(U04 \ 0) * (B体力[U04] \ 0):,,
__system__??,},,
__system__??,{(U04 \ 0) * (B体力[U04] \ 0):,,
__system__??,},,
__system__??,{U01 = 0:,,
__system__??,},,
__system__??,{U02 = 0:,,
__system__??,},,
__system__??,} else {,,
__system__??,{(U04 \ 0) * (B体力[U04] > 5):,,
__system__??,},,
__system__??,{(U04 \ 0) * (B体力[U04] > 5):,,
__system__??,},,
__system__??,{(U01 = 0) * (U02 = 0):,,
__system__??,},,
__system__??,{(U01 \ 0) * (U02 = 0):,,
__system__??,},,
__system__??,{(U01 = 0) * (U02 \ 0):,,
__system__??,},,
__system__??,},,
__system__??,{(D06 < 3) * (地域番号 < 36):,,
__system__??,{FIG_NAME = 0:,,
__system__??,},,
__system__??,{FIG_NAME = 0:,,
__system__??,},,
__system__??,{D06 \ 0:,,
__system__??,},,
__system__??,} else {,,
__system__??,{FIG_NAME \ 0:,,
__system__??,},,
__system__??,},,
__system__??,{(D06 < 3) * (地域番号 < 36):,,
__system__??,{FIG_NAME = 0:,,
__system__??,},,
__system__??,{FIG_NAME = 0:,,
__system__??,},,
__system__??,} else {,,
__system__??,{FIG_NAME \ 0:,,
__system__??,},,
__system__??,},,
__system__??,{(勝点Ａ < 100) * (勝点Ｂ < 100):,,
__system__??,{(D06 = 3) + (D06 = 4):,,
__system__??,{勝点Ａ > 勝点Ｂ:,,
__system__??,},,
__system__??,{勝点Ａ < 勝点Ｂ:,,
__system__??,},,
__system__??,},,
__system__??,{D20 \ 1:,,
__system__??,},,
__system__??,{勝点Ａ > 勝点Ｂ:,,
__system__??,{勝点Ａ > 勝点Ｂ + 4:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{勝点Ａ < 勝点Ｂ:,,
__system__??,{勝点Ａ + 4 < 勝点Ｂ:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{勝点Ａ = 100:,,
__system__??,},,
__system__??,{勝点Ｂ = 100:,,
__system__??,},,
__system__??,{D06 < 2:,,
__system__??,{(D20 = 組織Ａ) * (勝点Ａ > 勝点Ｂ):,,
__system__??,{R青規模 < R規模:,,
__system__??,{勝点Ａ > 勝点Ｂ + 4:,,
__system__??,},,
__system__??,{勝点Ａ > 勝点Ｂ + 99:,,
__system__??,},,
__system__??,{R青規模 + U04 > R規模:,,
__system__??,},,
__system__??,{U05 = 1:,,
__system__??,},,
__system__??,{U05 = 2:,,
__system__??,},,
__system__??,{U05 = 3:,,
__system__??,},,
__system__??,{U06 & 1:,,
__system__??,} else {,,
__system__??,},,
__system__??,{(R支配 \ 組織Ａ) * (R規模 = R青規模):,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{(D20 = 組織Ｂ) * (勝点Ａ < 勝点Ｂ):,,
__system__??,{R青規模 \ 0:,,
__system__??,{勝点Ａ + 4 < 勝点Ｂ:,,
__system__??,},,
__system__??,{勝点Ａ + 99 < 勝点Ｂ:,,
__system__??,},,
__system__??,{R青規模 < U04:,,
__system__??,},,
__system__??,{U05 = 1:,,
__system__??,},,
__system__??,{U05 = 2:,,
__system__??,},,
__system__??,{U05 = 3:,,
__system__??,},,
__system__??,{U06 & 1:,,
__system__??,} else {,,
__system__??,},,
__system__??,{(R支配 \ 組織Ｂ) * (R青規模 = 0):,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{D09 < 10000:,,
__system__??,} else {,,
__system__??,},,
__system__??,{地域番号 < 36:,,
__system__??,{FIG_NAME = 0:,,
__system__??,},,
__system__??,{FIG_NAME = 0:,,
__system__??,},,
__system__??,} else {,,
__system__??,{FIG_NAME \ 0:,,
__system__??,},,
__system__??,},,
__system__??,{(勝点Ａ < 100) * (勝点Ｂ < 100):,,
__system__??,{勝点Ａ > 勝点Ｂ:,,
__system__??,{勝点Ａ > 勝点Ｂ + 4:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{勝点Ａ < 勝点Ｂ:,,
__system__??,{勝点Ａ + 4 < 勝点Ｂ:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{勝点Ａ = 100:,,
__system__??,},,
__system__??,{勝点Ｂ = 100:,,
__system__??,},,
__system__??,{R青規模 \ 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,{撤退可能 \ 0:,,
__system__??,},,
__system__??,{D09 < 10000:,,
__system__??,} else {,,
__system__??,},,
__system__??,{D11 <= D12:,,
__system__??,},,
__system__??,{(D06 \ 0) * (U03 \ 0):,,
__system__??,{BＵＮ番号[U03] \ 0:,,
__system__??,{B体力[U03] \ 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,{U01 \ 0:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{U03 \ 0:,,
__system__??,{BＵＮ番号[U03] \ 0:,,
__system__??,{B体力[U03] \ 0:,,
__system__??,} else {,,
__system__??,},,
__system__??,{U01 \ 0:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{U01 \ 0:,,
__system__??,{D07 = 2:,,
__system__??,{(U03 = 31) + (U03 = 61) + (U03 = 63) + (U03 = 65) + (U03 = 67) + (U03 = 69) + (U03 = 71) + (U03 = 73) + (U03 = 75) + (U03 = 77) + (U03 = 79) + (U03 = 81):,,
__system__??,{RND \ 0:,,
__system__??,{U03 = 31:,,
__system__??,},,
__system__??,{U03 = 63:,,
__system__??,},,
__system__??,{U03 = 65:,,
__system__??,},,
__system__??,{U03 = 67:,,
__system__??,{U01 = 3311:,,
__system__??,},,
__system__??,{U01 = 3312:,,
__system__??,},,
__system__??,},,
__system__??,{U03 = 69:,,
__system__??,},,
__system__??,{U03 = 71:,,
__system__??,},,
__system__??,{U03 = 73:,,
__system__??,},,
__system__??,{U03 = 75:,,
__system__??,},,
__system__??,{U03 = 77:,,
__system__??,},,
__system__??,{U03 = 79:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{U03 = 83:,,
__system__??,},,
__system__??,{U03 = 85:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{U02 \ 0:,,
__system__??,},,
__system__??,{FIG_DAT1[U03] \ 0:,,
__system__??,{FIG_DAT1[U03] \ 部下Ａ:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{U01 \ 0:,,
__system__??,{D08 = 2:,,
__system__??,{U03 = 63:,,
__system__??,{RND \ 0:,,
__system__??,{U03 = 63:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{U02 \ 0:,,
__system__??,},,
__system__??,{FIG_DAT2[U03] \ 0:,,
__system__??,{FIG_DAT2[U03] \ 部下Ｂ:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{KEY \ 0:,,
__system__??,},,
__system__??,{FIG_FLG > 2:,,
__system__??,},,
__system__??,{部下Ａ \ 0:,,
__system__??,{U06 \ 0:,,
__system__??,{(U02 < U07) * (U04 > U07) * (B体力[U06] > 9) * (B気力[U06] \ 0) * (Bキャラ[U06] \ 9) * (Bキャラ[U06] \ 34) * (Bキャラ[U06] \ 17) * (Bキャラ[U06] \ 50):,,
__system__??,},,
__system__??,},,
__system__??,{U05 \ 0:,,
__system__??,},,
__system__??,},,
__system__??,{U01 = 0:,,
__system__??,{(U03 \ 0) * (B体力[U03] > 9) * (B気力[U03] \ 0) * (Bキャラ[U03] \ 9) * (Bキャラ[U03] \ 34) * (Bキャラ[U03] \ 17) * (Bキャラ[U03] \ 50):,,
__system__??,},,
__system__??,},,
__system__??,{U01 = 0:,,
__system__??,{(U04 \ 0) * (B体力[U04] \ 0):,,
__system__??,},,
__system__??,},,
__system__??,{RND \ 0:,,
__system__??,},,
__system__??,{(戦種Ｂ \ 0) * (B気力[U04] \ 0):,,
__system__??,{Bスキル[U04] = 63:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{D09 < 10000:,,
__system__??,} else {,,
__system__??,},,
__system__??,{戦種Ａ < 戦種Ｂ:,,
__system__??,},,
__system__??,{(I装備[26] \ 0) * (I装備[26] = 部下Ａ):,,
__system__??,{RND <= 33:,,
__system__??,{戦種Ｂ = 3:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{(D15 = 12) * (B属性 & 64):,,
__system__??,{戦種Ｂ = 3:,,
__system__??,},,
__system__??,},,
__system__??,{(D15 = 14) * (B属性 & 32):,,
__system__??,{戦種Ｂ = 3:,,
__system__??,},,
__system__??,},,
__system__??,{(D15 = 16) * (B属性 & 8):,,
__system__??,{戦種Ｂ = 3:,,
__system__??,},,
__system__??,},,
__system__??,{(D15 = 18) * (B属性 & 4):,,
__system__??,{戦種Ｂ = 3:,,
__system__??,},,
__system__??,},,
__system__??,{(D15 = 20) * (B属性 & 128):,,
__system__??,{戦種Ｂ = 3:,,
__system__??,},,
__system__??,},,
__system__??,{D15 = 45:,,
__system__??,{戦種Ｂ = 3:,,
__system__??,},,
__system__??,},,
__system__??,{(D15 = 31) + (D15 = 61) + (D15 = 63) + (D15 = 69) + (D15 = 81) + (D15 = 87):,,
__system__??,{戦種Ｂ = 3:,,
__system__??,},,
__system__??,},,
__system__??,{Bスキル = 63:,,
__system__??,},,
__system__??,{U12 & 1:,,
__system__??,{(I装備[11] \ 0) * (I装備[11] = 部下Ａ):,,
__system__??,},,
__system__??,{(I装備[21] \ 0) * (I装備[21] = 部下Ａ):,,
__system__??,{RND <= 33:,,
__system__??,},,
__system__??,},,
__system__??,{(I装備[24] \ 0) * (I装備[24] = 部下Ａ):,,
__system__??,{RND <= 50:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{D15 = 1:,,
__system__??,},,
__system__??,{D15 = 2:,,
__system__??,},,
__system__??,{D15 = 5:,,
__system__??,},,
__system__??,{D15 = 6:,,
__system__??,},,
__system__??,{D15 = 21:,,
__system__??,},,
__system__??,{D15 = 22:,,
__system__??,},,
__system__??,{D15 = 23:,,
__system__??,},,
__system__??,{D15 = 24:,,
__system__??,},,
__system__??,{D15 = 25:,,
__system__??,},,
__system__??,{D15 = 26:,,
__system__??,},,
__system__??,{D15 = 31:,,
__system__??,},,
__system__??,{D15 = 39:,,
__system__??,},,
__system__??,{D15 = 40:,,
__system__??,},,
__system__??,{D15 = 41:,,
__system__??,},,
__system__??,{D15 = 42:,,
__system__??,},,
__system__??,{D15 = 51:,,
__system__??,},,
__system__??,{D15 = 53:,,
__system__??,},,
__system__??,{D15 = 54:,,
__system__??,},,
__system__??,{D15 = 55:,,
__system__??,{FIG_EXP < 2:,,
__system__??,},,
__system__??,},,
__system__??,{D15 = 56:,,
__system__??,{FIG_EXP < 3:,,
__system__??,},,
__system__??,},,
__system__??,{D15 = 61:,,
__system__??,},,
__system__??,{D15 = 63:,,
__system__??,},,
__system__??,{D15 = 65:,,
__system__??,},,
__system__??,{D15 = 67:,,
__system__??,{(D13 = 0) * (D14 \ 0):,,
__system__??,},,
__system__??,},,
__system__??,{D15 = 71:,,
__system__??,},,
__system__??,{D15 = 73:,,
__system__??,},,
__system__??,{D15 = 75:,,
__system__??,},,
__system__??,{D15 = 87:,,
__system__??,},,
__system__??,{B属性 & 64:,,
__system__??,{D15 = 11:,,
__system__??,},,
__system__??,{D15 = 12:,,
__system__??,},,
__system__??,},,
__system__??,{B属性 & 32:,,
__system__??,{D15 = 13:,,
__system__??,},,
__system__??,{D15 = 14:,,
__system__??,},,
__system__??,},,
__system__??,{B属性 & 8:,,
__system__??,{D15 = 15:,,
__system__??,},,
__system__??,{D15 = 16:,,
__system__??,},,
__system__??,},,
__system__??,{B属性 & 4:,,
__system__??,{D15 = 17:,,
__system__??,},,
__system__??,{D15 = 18:,,
__system__??,},,
__system__??,},,
__system__??,{B属性 & 128:,,
__system__??,{D15 = 19:,,
__system__??,},,
__system__??,{D15 = 20:,,
__system__??,},,
__system__??,},,
__system__??,{D15 = 43:,,
__system__??,},,
__system__??,{D15 = 69:,,
__system__??,},,
__system__??,{D15 = 81:,,
__system__??,{Bスキル \ 63:,,
__system__??,},,
__system__??,},,
__system__??,{B属性 & U09:,,
__system__??,},,
__system__??,{(戦種Ａ \ 0) * (D14 \ 3):,,
__system__??,{(D14 = 1) * (戦種Ａ \ 0) * (戦種Ａ < 戦種Ｂ):,,
__system__??,{戦種Ａ = 1:,,
__system__??,{(RND < 30) * (U01 > U10):,,
__system__??,},,
__system__??,},,
__system__??,{(I装備[1] \ 0) * (I装備[1] = 部下Ａ):,,
__system__??,},,
__system__??,{U01 > U10:,,
__system__??,},,
__system__??,},,
__system__??,{DB = 1:,,
__system__??,},,
__system__??,{(D13 = 0) * (D07 \ 0):,,
__system__??,{(RND > U03) + (D08 = 0) * (B気力 = 0):,,
__system__??,},,
__system__??,{D15 = 35:,,
__system__??,{RND < 70:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{D15 = 36:,,
__system__??,{RND < 90:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{D15 = 47:,,
__system__??,{RND < 50:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{D15 = 48:,,
__system__??,{RND < 50:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{D13 = 1:,,
__system__??,{(D15 = 7) * (U07 >= B体力):,,
__system__??,},,
__system__??,},,
__system__??,{D13 = 2:,,
__system__??,},,
__system__??,{D13 = 3:,,
__system__??,},,
__system__??,{D13 = 4:,,
__system__??,},,
__system__??,{D13 \ 0:,,
__system__??,{U07 >= B体力:,,
__system__??,{RETURN = 1:,,
__system__??,},,
__system__??,},,
__system__??,{B体力 = 0:,,
__system__??,{Bキャラ = 529:,,
__system__??,},,
__system__??,},,
__system__??,{D15 = 33:,,
__system__??,},,
__system__??,{D15 = 34:,,
__system__??,},,
__system__??,{D15 = 79:,,
__system__??,},,
__system__??,},,
__system__??,} else {,,
__system__??,},,
__system__??,} else {,,
__system__??,{(I装備[23] \ 0) * (I装備[23] = 部下Ａ):,,
__system__??,},,
__system__??,{Bスキル = 63:,,
__system__??,},,
__system__??,{D15 = 3:,,
__system__??,},,
__system__??,{D15 = 4:,,
__system__??,},,
__system__??,{D15 = 41:,,
__system__??,},,
__system__??,{D15 = 42:,,
__system__??,},,
__system__??,{D15 = 67:,,
__system__??,},,
__system__??,{B属性 & U19:,,
__system__??,},,
__system__??,{(戦種Ｂ \ 0) * (D13 \ 3):,,
__system__??,{(D13 = 1) * (戦種Ｂ \ 0) * (戦種Ａ > 戦種Ｂ):,,
__system__??,{戦種Ｂ = 1:,,
__system__??,{(RND < 30) * (U01 > U10):,,
__system__??,},,
__system__??,},,
__system__??,{U01 > U10:,,
__system__??,},,
__system__??,},,
__system__??,{DB = 1:,,
__system__??,},,
__system__??,{(D14 = 0) * (D08 \ 0):,,
__system__??,{(RND > U13) + (D07 = 0) * (B気力 = 0):,,
__system__??,},,
__system__??,{D15 = 37:,,
__system__??,{RND < 70:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{D15 = 38:,,
__system__??,{RND < 90:,,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{D14 = 1:,,
__system__??,{(D15 = 0) * (B運 \ 0) * (B気力 \ 0):,,
__system__??,{RND <= 25:,,
__system__??,},,
__system__??,},,
__system__??,},,
__system__??,{D14 = 2:,,
__system__??,},,
__system__??,{D14 = 3:,,
__system__??,},,
__system__??,{D14 = 4:,,
__system__??,},,
__system__??,{D14 \ 0:,,
__system__??,{U17 >= B体力:,,
__system__??,{RETURN = 1:,,
__system__??,},,
__system__??,},,
__system__??,{B体力 = 0:,,
__system__??,},,
__system__??,},,
__system__??,} else {,,
__system__??,},,
__system__??,},,
__system__??,{D13 = 4:,,
__system__??,},,
__system__??,{D14 = 4:,,
__system__??,},,
__system__??,{CFG_FLG & 16:,,
__system__??,},,
